cid,SAscore,WiA_D/Dt,J_D/Dt,GATS3m,P_VSA_charge_1,QED,CATS2D_04_LL,JGI8,F04[O-O],HVcpx,nR=Cs,JGI9,Eta_B,CATS2D_02_AL,Eta_B_A,CATS2D_08_DL,GATS2m,minssNH,CATS2D_04_AA,GATS4m,max_conj_path,MATS4e,GGI4,VE2sign_B(p),Eig06_EA(bo),nCconj,P_VSA_ppp_D,MATS1m,CENT,MaxssssC,GATS7m
1476615.0,0.555913501461431,0.2376386206822507,0.3277623306756534,0.577162915647192,0.1724428080969734,0.4520068342979941,0.3090909090909091,0.3938547486033534,0.0,0.438937793228198,0.2,0.5773381294964036,0.2326459565744318,0.25,0.391432346694266,0.238095238095238,0.7260590115100882,0.0,0.0,0.4520875364468718,0.0714285714285714,0.4229304760665058,0.189596304478812,0.0479689693548977,0.6966874698422607,0.2307692307692307,0.1999999999999999,0.3984657373774439,0.0182078732192531,0.938186363250434,0.4625184708150447
1476993.0,0.2937658526379815,0.4776579906529597,0.0671118109776784,0.5380914556165197,0.0300368034707048,0.3745128561783934,0.1454545454545454,0.1808316290901834,0.0,0.4603720401144956,0.1,0.2846389555022652,0.143906627358926,0.09375,0.2383726388013178,0.0476190476190476,0.5949197533263662,0.0,0.0625,0.3831736453858803,0.4285714285714285,0.472796958941004,0.1612773649327183,0.156102357962882,0.77889869759784,0.2307692307692307,0.0393257142132632,0.4258857800763537,0.0424850375115906,0.938186363250434,0.3918537379575607
1477005.0,0.340392342938586,0.6706982454424719,0.0797178145527911,0.4025277718641961,0.0519129793794874,0.7327138394054133,0.0363636363636363,0.2727272727272725,0.0,0.4870204950863782,0.0,0.2604316546762594,0.1745839192939239,0.15625,0.228838755364731,0.0476190476190476,0.7188108057799931,0.8112692503554517,0.0,0.3189311748689043,0.1071428571428571,0.4599095912531079,0.2511883242953749,0.009670824942654,0.7937444192522372,0.0,0.0421962043018225,0.4341514206377908,0.0721571272022254,0.938186363250434,0.5001635661851153
1477188.0,0.2982012279515004,0.3687505336532584,0.1072470692412654,0.5545948325595162,0.0322292708773256,0.8008337246753633,0.3090909090909091,0.2731843575418992,0.0,0.4973210579914805,0.0,0.1973278520041114,0.1934884011096419,0.09375,0.3139666240073631,0.0,0.5766482768136763,0.7535398008564946,0.0,0.4987373824063166,0.2142857142857142,0.3689993795232715,0.1462140992167111,0.1115106333235077,0.7912784798207422,0.0,0.0421962043018225,0.4470083909372431,0.036373598583832,0.8370310837162245,0.4335780640320196
1477619.0,0.1013129022012573,0.675407401125163,0.0451083256907242,0.5035605925583393,0.0,0.480019397802141,0.0,0.2946927374301673,0.0,0.5428725370063449,0.0,0.1769784172661872,0.0672983790219451,0.0,0.1651386760670065,0.2857142857142857,0.7342782244576088,0.5853383773742674,0.0,0.5055027749439157,0.1071428571428571,0.4849952026368429,0.047131284729196,0.0,0.6404516396736124,0.1538461538461538,0.1676366211718661,0.3855014338768576,0.0214111101744921,0.938186363250434,0.5218959982366623
1477777.0,0.333083285900045,0.1634682321014141,0.2485741510684674,0.4414005378357145,0.088904553338473,0.5345162983720501,0.0181818181818181,0.4804251047486019,0.0,0.4112318038064152,0.0,0.3064748201438852,0.1323131473494163,0.09375,0.2579766815885167,0.0952380952380952,0.5170718260210195,0.0,0.0625,0.436186903719775,0.375,0.4022971247209006,0.1124054361652276,0.0294203224428779,0.7678008121959818,0.0769230769230769,0.1163983730910817,0.4080307380729205,0.0229284329427632,0.938186363250434,0.5288235151468397
1478472.0,0.1660511928888689,0.6133984926056455,0.0817509115250983,0.418806144435683,0.0763795497974058,0.6916909763893381,0.0,0.2499178442326651,0.0,0.5157259971839862,0.0,0.3712230215827342,0.1974374095567015,0.125,0.370806873315724,0.0952380952380952,0.5086638520150047,0.5372041011601504,0.0625,0.5476092558065586,0.1428571428571428,0.2410790031400978,0.0953337350204193,0.3469944106350564,0.700254203901232,0.1538461538461538,0.1419091552929665,0.3442327137038914,0.0263002613166989,0.3161374977646914,0.3626764238381683
1479487.0,0.136742245370674,0.5909205777157325,0.0566862621181974,0.5731993590274017,0.0763795497974058,0.6790250221093361,0.0,0.283240223463687,0.0,0.4851861757525414,0.0,0.2338129496402879,0.0980491985305404,0.1875,0.2382923507292416,0.0952380952380952,0.4735024291221471,0.6048362619355799,0.0625,0.396283350373296,0.1428571428571428,0.2952733315138445,0.0690901787507533,0.0864614579788053,0.6393064423436436,0.1538461538461538,0.1419091552929665,0.3683236509670696,0.0161847761948916,0.938186363250434,0.3798506230351899
1479685.0,0.3258410498565641,0.5143773058311216,0.0754304145956397,0.7073472997879415,0.0590511255064855,0.4924792884659356,0.0181818181818181,0.3252190710037843,0.0,0.6816513036460446,0.0,0.3484069886947584,0.2790384914333732,0.21875,0.3356611353834205,0.0,0.6036229505112688,0.7048193983746859,0.125,0.493762773516667,0.1607142857142857,0.3150521276527289,0.1814286670683545,0.1622044464354146,0.807870271393724,0.0769230769230769,0.0421962043018225,0.6862345602445599,0.0731686757144061,0.938186363250434,0.3580248432078506
1480482.0,0.1462570162281662,0.7718163767088975,0.0889895903159999,0.3897969808848586,0.0378200627642085,0.9061801969738028,0.0181818181818181,0.301117318435754,0.0,0.4371834360307022,0.0,0.2565947242206239,0.0979756709569442,0.03125,0.2381448473994627,0.0,0.7049437749042573,0.7149918382293905,0.0,0.3455829633782892,0.1071428571428571,0.3737875221934144,0.1097944701077859,0.1343692238870674,0.6280038557999856,0.0,0.0421962043018225,0.3960924287342341,0.0176178032538143,0.938186363250434,0.5111040439548257
1481412.0,0.1627432649059174,0.3527965014432963,0.1112184124052501,0.4479348308093989,0.1499647706128619,0.6169904470729698,0.0909090909090909,0.3553072625698327,0.0,0.4157334988055799,0.0,0.3064748201438852,0.1276582126918988,0.09375,0.2801718835422619,0.1428571428571428,0.5763792952438371,0.8355297749733176,0.0,0.6118114339054067,0.1964285714285714,0.7256674632886636,0.1184976902992565,0.3328605925183781,0.7058525402274722,0.0769230769230769,0.1963415220574596,0.4008211794691689,0.0185450560566467,0.938186363250434,0.5354843549080741
1482352.0,0.1315954526948866,0.5917729921637649,0.0671210806562073,0.5620509871776744,0.0763795497974058,0.682255571852767,0.0363636363636363,0.3465330266184676,0.0,0.4844032426157098,0.0,0.2990750256937312,0.1288000180391363,0.15625,0.2823479255128765,0.0952380952380952,0.4871642133395038,0.5917214983520969,0.0625,0.3900958004921075,0.1428571428571428,0.328839707160008,0.0921202383343377,0.1841823906220672,0.6575500853163976,0.1538461538461538,0.1419091552929665,0.3471875324943671,0.0184607603472983,0.938186363250434,0.4072761295724567
1483511.0,0.3096752501415606,0.4126325561274525,0.0935722084660772,0.4847532134752382,0.0771874797685323,0.4906244781813559,0.0363636363636363,0.3582811408868714,0.0,0.641724289264355,0.0,0.2739449466068177,0.2158599410383896,0.25,0.2812810599503359,0.0476190476190476,0.5752511039612289,0.8523133767117567,0.0,0.5248937263458044,0.2857142857142857,0.2532966185483422,0.1463479949119644,0.053853086899899,0.844328975433728,0.0769230769230769,0.0421962043018225,0.5212035835747217,0.0626317120458568,0.938186363250434,0.4510016308886549
1483512.0,0.2480505900784601,0.4469273438091455,0.0992880814988722,0.5074067239032564,0.0230094783869698,0.5433449400379448,0.1454545454545454,0.3592004189944129,0.0,0.5003125274717367,0.1,0.3759214850341956,0.1334549526966545,0.21875,0.2599549015618033,0.0,0.6167950578715612,0.0,0.0625,0.4142706234320899,0.3392857142857142,0.4377060501855375,0.0937939345250052,0.0423022063564053,0.7048683901320236,0.2307692307692307,0.0,0.5050170773945392,0.0260473741886538,0.938186363250434,0.4683895023851404
1483761.0,0.3277900582303762,0.4214651938420677,0.1399873550905746,0.5636975414106391,0.0588677498677681,0.3175734529193569,0.2545454545454545,0.8193668528864068,0.0,0.4113680470634479,0.0,0.1702637889688253,0.1896373729171883,0.03125,0.422026969316968,0.1428571428571428,0.5425748567445237,0.6809508701830473,0.0,0.3198657499300749,0.0,0.486755611322429,0.1515699270268465,0.2868605961705213,0.6096300147558509,0.0,0.1189818141707851,0.4068638767367684,0.0158054455028239,0.9893216476550434,0.4655796420448305
1485477.0,0.3632211934810722,0.1696507174262627,0.1904587578788398,0.4775913469625559,0.0819497828501923,0.8313627622619129,0.0363636363636363,0.3393854748603363,0.0,0.3221506331719285,0.0,0.0,0.0838226869709662,0.0625,0.2589603468662009,0.0,0.6168737994917419,0.7211627282597685,0.0,0.5553659838553507,0.1964285714285714,0.2928460028538523,0.1000870322019149,0.0023063480951486,0.597376891155901,0.0769230769230769,0.0815219185150854,0.4608151630026896,0.007923796678749,0.938186363250434,0.5510018491848067
1485941.0,0.2417443272439267,0.3441819309532923,0.0705942579001308,0.463529565003086,0.0567861035044105,0.7409919779484113,0.0,0.2765144902234637,0.0,0.4730215774097605,0.0,0.1748467892352786,0.0766082483369808,0.1875,0.1828813380885737,0.0,0.6338394306255374,0.0,0.0625,0.5234988728510086,0.3035714285714285,0.2440227215770828,0.0708977706366742,0.0164433544204172,0.7017218014736897,0.0,0.0,0.530713690196156,0.0182078732192531,0.938186363250434,0.485654277149014
1486505.0,0.2227595104536297,0.5131626074513111,0.0943550251805356,0.6504458114059977,0.0322292708773256,0.3712079714753624,0.109090909090909,0.3711243016759774,0.0,0.623095959710574,0.0,0.3097166711075589,0.2993376362796976,0.1875,0.3731472062884295,0.0952380952380952,0.5182156299826587,0.7162556338362045,0.0,0.527774307072481,0.1607142857142857,0.3502215592034344,0.2361250585793676,0.3554793195555571,0.8860009951248231,0.0769230769230769,0.0421962043018225,0.59734012346402,0.0660035404197926,0.938186363250434,0.3816673277596203
1486794.0,0.2318410599765079,0.4637197070493008,0.0762360310186976,0.4527439146819003,0.1177354997355363,0.9206207993713996,0.0909090909090909,0.7262569832402243,0.0,0.3534547043059626,0.0,0.0,0.1595508375477319,0.09375,0.4104186440521498,0.0476190476190476,0.3730432225980082,0.0,0.0,0.4180513591875364,0.2142857142857142,0.4663579554713447,0.1140791323558952,0.5431396902320217,0.6881802803328728,0.0,0.1541453177556371,0.3358133093861087,0.0114220686167074,0.938186363250434,0.7918622237757805
1486985.0,0.1262853312546916,0.5878811010369489,0.0575894046175469,0.6226505764782455,0.0644585417546512,0.8567645504051025,0.0181818181818181,0.3631284916201104,0.0,0.4829827532055223,0.0,0.2805755395683457,0.1038459385352954,0.09375,0.2499211643938699,0.0,0.6141487503724341,0.6740311046512331,0.0,0.4342031875450185,0.1428571428571428,0.4121519624107986,0.0701613443127805,0.248085369047094,0.671201984599685,0.0769230769230769,0.084392408603645,0.4037768177752364,0.016901289724353,0.938186363250434,0.3674402656420132
1487160.0,0.1910206978515489,0.5049698451317584,0.0873035393341242,0.5451824715655693,0.1354306753038913,0.6430627614581614,0.0,0.3555591580207511,0.0,0.5511497608004737,0.0,0.2552091660005335,0.1569178059976664,0.1875,0.2711640113990968,0.0952380952380952,0.5338683760246693,0.6026618992250964,0.0625,0.4248572539422263,0.1428571428571428,0.3284485038263104,0.1472183169311112,0.1308874736358712,0.7107245645874252,0.1538461538461538,0.1419091552929665,0.3906326074677259,0.0306836382028154,0.938186363250434,0.376018276461407
1488983.0,0.306701699865445,0.4877814745627977,0.0915746241793093,0.4891399014183513,0.0575037712663705,0.5183262834113483,0.0363636363636363,0.3727786072047779,0.0,0.6521008955371544,0.0,0.3053224087396755,0.1981203001685341,0.25,0.2694813657791983,0.0476190476190476,0.5795300300123242,0.8527851104184111,0.0,0.5245568354992546,0.2857142857142857,0.2515174838320727,0.1432014460735084,0.0596732112851714,0.8366154048004881,0.0769230769230769,0.0421962043018225,0.5229689336983088,0.0594284750906178,0.938186363250434,0.5145215753512892
1489051.0,0.2510602637670427,0.376456558887025,0.1563846276418861,0.5271674422191557,0.0,0.597544340385902,0.1999999999999999,0.3699122106943349,0.0,0.3742062881514827,0.0,0.2697841726618708,0.0968338656097073,0.15625,0.2358542769040801,0.0,0.4661122566214424,0.0,0.0,0.403095733669037,0.1785714285714285,0.3281590651803472,0.1612104170850911,0.0930696763347138,0.6203703658319563,0.0,0.0,0.3972448285916427,0.0180392818005563,0.938186363250434,0.5094404359891015
1489420.0,0.4650474963011882,0.5318538146015015,0.2777449469826346,0.5579529954292051,0.1038259587589748,0.210144256705074,0.0363636363636363,0.3502129542563183,0.0,0.6689647201165939,0.2,0.2671793599603079,0.3476810415109543,0.15625,0.2673870900623447,0.1428571428571428,0.6650667307686416,0.6855426886951206,0.25,0.4768570960358446,0.1071428571428571,0.3421267663730316,0.3845484367677584,0.115843689298254,0.844376707998679,0.3076923076923077,0.084392408603645,0.6660799934412441,0.2530978673185535,0.938186363250434,0.3971532087082741
1493877.0,0.1768168189583833,0.2884420278689935,0.1209720654246829,0.4591017274101087,0.011181583773766,0.8833770613589972,0.0,0.6821229050279317,0.0,0.3826339556396601,0.0,0.2697841726618708,0.1027041331880586,0.125,0.2643149962293354,0.0,0.4069015277258245,0.0,0.0625,0.270805445439352,0.1785714285714285,0.4854751783906254,0.1033674767356233,0.0639623103531544,0.66577007568948,0.0,0.0,0.3964705887274283,0.0138244963331366,0.938186363250434,0.8408137979258381
1497062.0,0.2277604073267302,0.4074697940858018,0.1154275864492146,0.5321210389535889,0.0252745003890449,0.6484874438465885,0.0909090909090909,0.3494413407821234,0.0,0.6305455528078127,0.0,0.2862058179543325,0.1804541868722762,0.21875,0.2569389278553297,0.0,0.6447618626772452,0.0,0.0,0.5316881039583656,0.1428571428571428,0.3155139267359521,0.1869183905737431,0.0264648103293788,0.8314306618776051,0.0769230769230769,0.0,0.4623736655047569,0.0522633397960043,0.938186363250434,0.367514799506952
1504737.0,0.3722250915048275,0.5525528358427652,0.0762567056692299,0.5735244041086038,0.1352472996651739,0.1580100073778405,0.0,0.2585588337988825,0.0,0.5818406895703082,0.0,0.2024400681475026,0.2054082663761164,0.15625,0.2576570667938601,0.0476190476190476,0.5335410904326296,0.6094594772689885,0.4375,0.4518686726356406,0.2142857142857142,0.3922850833958984,0.169578898038428,0.0378220017761064,0.8480715513829558,0.1538461538461538,0.2189818141707851,0.3699402281874505,0.0761611733962741,0.938186363250434,0.286654690957613
1504739.0,0.2292600347056899,0.614373802209881,0.0569975431090664,0.6007466440589273,0.0519129793794874,0.5588339128287173,0.1454545454545454,0.3456703910614516,0.0,0.7198575523219345,0.0,0.1795683453237412,0.1555001073684354,0.0625,0.1962928709983284,0.0952380952380952,0.8408436393187708,0.7796822047559333,0.0,0.5144811528469646,0.1428571428571428,0.4380132915020185,0.1671018276762407,0.0767965090683008,0.7810137238013908,0.0769230769230769,0.0421962043018225,0.5166318100389733,0.0748967377560482,0.938186363250434,0.3631850781377767
1505783.0,0.2933722719897179,0.3619950633089647,0.1812260505454998,0.4283077255760194,0.0771874797685323,0.5199781179097243,0.0363636363636363,0.3437936452513975,0.0,0.5504939455262393,0.0,0.3188154238513955,0.1530694415267675,0.3125,0.1933042643739353,0.0476190476190476,0.6612160283044417,0.8791273032903982,0.125,0.4478655624616235,0.3392857142857142,0.4890505020898579,0.2187186181964252,0.0873972209054801,0.7993299533334626,0.0,0.0421962043018225,0.538094871668553,0.0679001938801315,0.938186363250434,0.4159440583027439
1505784.0,0.1946305526402871,0.2854028509572772,0.1463639500238812,0.5006321612362633,0.0715966878816492,0.7103109399272977,0.0363636363636363,0.260538344337227,0.0,0.5145290159388397,0.0,0.2805755395683457,0.143906627358926,0.21875,0.2505001924204038,0.0,0.6219654694195195,0.8047496177070532,0.0,0.5312544985050311,0.1785714285714285,0.3195266673204117,0.1531766753698868,0.2766915378254942,0.7649683998817216,0.0,0.0421962043018225,0.4970650888099758,0.0321166652617381,0.938186363250434,0.3551180164359533
1505905.0,0.2161303585240203,0.6035613572509981,0.0823536044951211,0.4729170909722108,0.0366965939824293,0.1639223980259526,0.0,0.2046626557799739,0.0,0.6401044082315154,0.0,0.2059801434214949,0.1700025122100034,0.25,0.2427112821466296,0.0476190476190476,0.5996257568426766,0.5883646171071641,0.0625,0.5191675114054498,0.1428571428571428,0.1947737052030131,0.1233179353283801,0.2141415264190057,0.7842831618455115,0.2307692307692307,0.0419091552929665,0.4636728906809588,0.054117845401669,0.938186363250434,0.3882197263364372
1506472.0,0.2960956799798381,0.4222699028880606,0.10727558700349,0.4915261475823358,0.005590791886883,0.4913206026556138,0.1636363636363636,0.3048990116029221,0.0,0.4960669548154254,0.0,0.2625899280575544,0.1450484327061628,0.25,0.2800410342552512,0.0,0.477396076201375,0.0,0.0625,0.3972965505048288,0.1785714285714285,0.5805909274944813,0.1157528285465628,0.2087932551153416,0.7271873526752339,0.0769230769230769,0.0,0.524705923044391,0.0257101913512602,0.938186363250434,0.561864979813341
1507035.0,0.3158210472935984,0.5072412744776866,0.0843271412565344,0.5525750287342408,0.0693316658795743,0.5434214112649707,0.0363636363636363,0.3211573473663208,0.0625,0.6290329369652942,0.0,0.2884359179323214,0.2054082663761171,0.28125,0.2790602195421808,0.0952380952380952,0.5865503322707699,0.7438928073909515,0.125,0.5397450662579084,0.1785714285714285,0.5358342635093833,0.1626163218852522,0.0506528440658661,0.8018317813046233,0.0769230769230769,0.0421962043018225,0.5175580115150963,0.0542442889656916,0.938186363250434,0.3511845202099229
1508818.0,0.3615665892361012,0.5222553966882613,0.0794364527527297,0.6970194782986828,0.0230094783869698,0.6279301054234805,0.109090909090909,0.3803556947197698,0.0,0.5944893416407359,0.0,0.2663202771116446,0.2993376362796976,0.21875,0.3873417347666029,0.0,0.5702693894377746,0.0,0.0,0.616887806835915,0.1964285714285714,0.3084473545116006,0.2272209948450165,0.2943583275454623,0.8484038389365633,0.0,0.0,0.7985955050326787,0.0614515721149793,0.938186363250434,0.3737666149064957
1509017.0,0.276616613630305,0.4902133785662846,0.1028380175037524,0.4892679830700124,0.0678568662349134,0.4276374938577821,0.109090909090909,0.392689871893662,0.0,0.642115756949886,0.0,0.2026428240123952,0.26541867919048,0.0625,0.3314424116138244,0.0,0.7210547811768423,0.0,0.0625,0.3958716974081456,0.1607142857142857,0.520455175504373,0.2699337216308499,0.113420699232936,0.856655298751696,0.0,0.0770726588778185,0.5283703973700912,0.0655399140183764,0.938186363250434,0.2876600124716801
1511092.0,0.3277779159893291,0.1558543191292763,0.1652954307858404,0.0819711354127141,0.1054982935008842,0.6124229346728537,0.0727272727272727,0.1935230446927372,0.0,0.345707708682087,0.0,0.2633093525179859,0.2679110190067543,0.15625,0.5188856571263093,0.0,0.1606068017113678,0.0,0.0,0.1316209206432751,0.3035714285714285,0.1409412820911529,0.0512820512820514,0.0326969523543818,0.7026726563944762,0.0769230769230769,0.0,0.3688751613991499,0.0638118519767343,0.938186363250434,0.0863746087394083
1511103.0,0.2651825827150099,0.4505308538721262,0.0953979775581107,0.4853485197513313,0.1157469668017295,0.8315616777096216,0.0909090909090909,0.4727242852448242,0.0625,0.5025859558380245,0.0,0.2625899280575544,0.1072855402719791,0.28125,0.2029935108171314,0.0,0.6581711871644718,0.0,0.125,0.469923174157716,0.3214285714285714,0.5601927987400781,0.1333601124723845,0.1514461096972384,0.7126331569292222,0.0,0.0999999999999999,0.4557705037245547,0.0303464553654219,0.938186363250434,0.391659998402064
1511959.0,0.2370834666357347,0.6381258678452488,0.0883944637235865,0.6417344062095224,0.0252745003890449,0.4831520630806951,0.0181818181818181,0.4327613727055079,0.0,0.7573033135616517,0.0,0.2921197925380631,0.3109311162892056,0.1875,0.3160358493474753,0.0,0.6658036230652377,0.0,0.0,0.5165772541258199,0.1428571428571428,0.3446683613869928,0.2222668541206409,0.2238846689528115,0.8385201899229675,0.0769230769230769,0.0,0.7025227911620744,0.1227767006659361,0.938186363250434,0.4317360538918686
1518980.0,0.1068796880612181,0.326891438693123,0.0995117341915441,0.4949512342616121,0.0322292708773256,0.7749042278018754,0.0181818181818181,0.1592178770949718,0.0,0.4318332994401052,0.0,0.1553956834532376,0.0354057541661127,0.09375,0.1218076379768165,0.0,0.7537757250708282,0.8555042349355596,0.0,0.5194243175741442,0.1785714285714285,0.3984718292171094,0.0476668675102096,0.1649063490917031,0.6794102781479745,0.0,0.0421962043018225,0.4757259631380924,0.014330270589227,0.938186363250434,0.3739538493424414
1520390.0,0.3734626604507407,0.5430229809460496,0.0867011563749108,0.5432560683987426,0.0785514583699299,0.4779427676115578,0.1272727272727272,0.4438451165478703,0.125,0.5801078416268964,0.0,0.3289731850882937,0.3579470309982607,0.21875,0.4452099400072603,0.0476190476190476,0.6215335353367513,0.0,0.3125,0.3542090038709606,0.1071428571428571,0.6888959340898215,0.2758251322219996,0.2326120122624274,0.7869757688003203,0.3076923076923077,0.0770726588778185,0.4771535554736698,0.0626317120458568,0.9412640983693696,0.4081039219857481
1522490.0,0.3259922778524562,0.3908580750165289,0.1335995896412638,0.4935054833438747,0.0897330421436959,0.8054245059796724,0.0909090909090909,0.2983681270214642,0.0,0.5106568421210821,0.1,0.2149280575539569,0.1923235601637791,0.15625,0.2618624878609931,0.1428571428571428,0.6433967684776897,0.7027335924624174,0.0,0.4592315324667962,0.1071428571428571,0.4857412787456817,0.2110196157193547,0.3006660226417119,0.7905914855035783,0.2307692307692307,0.084392408603645,0.4570035383982642,0.0558037595886369,0.938186363250434,0.4148125107261733
1522597.0,0.2111832690068966,0.3042405192753807,0.1432569535895312,0.4217691714855934,0.0196837085021617,0.7425905238844516,0.0727272727272727,0.4179905726256966,0.0625,0.5068823071048093,0.0,0.4208703212868299,0.224565605875203,0.0625,0.3613479413661259,0.0,0.4788876388683747,0.0,0.375,0.587689648591994,0.1785714285714285,0.3785179018099277,0.2459663921804915,0.1570119550723407,0.7859560512832012,0.0769230769230769,0.0,0.519651881293667,0.0336339880300092,0.938186363250434,0.3196450551146937
1527238.0,0.2461829466658158,0.493839560702823,0.0751086384785958,0.589915594639009,0.0426931868891318,0.4835815886111757,0.0181818181818181,0.2971586941340781,0.0625,0.6065778600200972,0.0,0.2401145750066617,0.143906627358926,0.21875,0.2168125434784962,0.0,0.683096379020321,0.0,0.1875,0.4023903782733713,0.1785714285714285,0.4647201374814036,0.1216442391377125,0.053402137264242,0.7814239394027627,0.0769230769230769,0.0,0.5212036032783678,0.0458990137402006,0.938186363250434,0.3499627679907843
1527239.0,0.1673728347892644,0.6424574221735244,0.0505668664664841,0.4904321134391649,0.011181583773766,0.6788202979736475,0.0,0.3178558958499599,0.0,0.6995420111887541,0.0,0.2801709249884049,0.2412915417503282,0.125,0.3017770740157102,0.0,0.5886787799127837,0.6980970987794427,0.0,0.4039556962958184,0.1071428571428571,0.3031673045519206,0.1603400950659443,0.2984961196299179,0.7973149757398472,0.0,0.038434190551525,0.6397069013956309,0.071651352946135,0.938186363250434,0.4220176666728088
1531273.0,0.4242630627247495,0.1689756585015747,0.2606094540521672,0.494298930832041,0.0412183872444709,0.6562576132080242,0.1272727272727272,0.4729938588563914,0.0,0.4313267868571194,0.0,0.3783995026201282,0.2599713600413151,0.125,0.3507745881586337,0.0,0.5681009110845112,0.0,0.0,0.4925037605455575,0.1607142857142857,0.286566686372394,0.2650465287541016,0.1951285966634207,0.847509176744742,0.0,0.0393257142132632,0.4967858217057037,0.0535277754362303,0.938186363250434,0.3822313876967522
1531402.0,0.2745183726972994,0.5444555984303492,0.1123842757020954,0.55081145839675,0.0378200627642085,0.4167090752632777,0.0909090909090909,0.4881883479648852,0.0,0.6579292768694048,0.0,0.2542040441720701,0.3288731228674578,0.28125,0.3566450826998533,0.0476190476190476,0.5134769304609552,0.7399542473544347,0.0625,0.5706963735822985,0.1607142857142857,0.3904376302469295,0.2446943830755849,0.1194082277317884,0.859953566972181,0.0,0.0421962043018225,0.6310151912739762,0.0890162690719042,0.938186363250434,0.4468619160389701
1536777.0,0.3472432112842766,0.4740225744033043,0.0671847438882979,0.5236618825146782,0.0393674170043237,0.83295281653905,0.109090909090909,0.459734138068636,0.0,0.5085168995605244,0.0,0.15347721822542,0.0765347207633839,0.15625,0.17153026430709,0.0,0.698903587656622,0.0,0.0,0.5121088862567631,0.3035714285714285,0.3690845839904245,0.1052420164691702,0.0191125738221428,0.6011726544944154,0.0,0.0390386652044072,0.4996174364413221,0.02309702436146,0.938186363250434,0.3843013695293598
1545968.0,0.2054264238640565,0.2377262126530303,0.1625781141398199,0.0670396065239163,0.1054982935008842,0.2693743344423519,0.2363636363636363,0.3232872684504556,0.0,0.4613041244784149,0.0,0.2462970799830726,0.3102553185248616,0.1875,0.4919932648456005,0.0,0.0997367884675366,0.0,0.0,0.0790473979366792,0.25,0.3838267418121872,0.1435361853116422,0.0841910551473869,0.7751590872954018,0.0,0.0,0.3547941181065836,0.1160751917727387,0.938186363250434,0.0884473822304904
1547781.0,0.4116809871534513,0.6484578085073822,0.050253791838366,0.5797754707821008,0.0378200627642085,0.3395502229386697,0.0181818181818181,0.2317140475761395,0.0,0.6077198035820152,0.0,0.2248650059544203,0.2216566810431436,0.15625,0.224069154641637,0.0,0.6919885855626088,0.8129812046404118,0.25,0.3288904283490323,0.1964285714285714,0.5402816472178956,0.2147686951864497,0.0020316739277106,0.8681672526519999,0.0,0.0421962043018225,0.5243252218751185,0.1274551125347719,0.938186363250434,0.4343298641832775
1560402.0,0.3088777838081157,0.5221623467555507,0.078939537544673,0.5398450347514586,0.0644585417546512,0.648380761965064,0.0,0.1696927374301675,0.0,0.3507480853513159,0.0,0.0,0.2180469969088526,0.03125,0.4790193863324342,0.0,0.8438484341284992,0.0,0.5625,0.3246690174268303,0.1071428571428571,0.7069356234936781,0.1430675503782552,0.5091833079183631,0.6527165468881947,0.0,0.0770726588778185,0.7590361475990779,0.0161426283402174,0.938186363250434,0.450047952821757
1562623.0,0.2377653094290502,0.3977013398267336,0.1024593472109043,0.5111961655522737,0.0678568662349134,0.9388316121279732,0.0181818181818181,0.4704085195530736,0.0,0.460155899395915,0.0,0.3043165467625902,0.1700025122100038,0.0,0.3411779255477636,0.0476190476190476,0.4757272862499807,0.6858237240769468,0.125,0.3245729388966155,0.1607142857142857,0.588031139453696,0.1693780544955486,0.0579530237173827,0.7265691791198297,0.1538461538461538,0.084392408603645,0.3994487683875409,0.0215797015931889,0.938186363250434,0.3375377303932423
1566198.0,0.3053171251894467,0.6848159127669267,0.0737749882371004,0.4612053314699103,0.0519129793794874,0.5860191655733625,0.0181818181818181,0.282936760598094,0.0,0.5387202491294388,0.0,0.1708766320277113,0.1380363597805751,0.125,0.182404090228511,0.0,0.7554229796328368,0.7595660226690945,0.0625,0.3106955047760705,0.1071428571428571,0.5064759697269201,0.1942826538126799,0.1108871449501842,0.7832805400651175,0.0,0.0421962043018225,0.4532299209370121,0.072072831492877,0.938186363250434,0.4824404744475418
1567207.0,0.125677157550589,0.4994745759539163,0.1013282117526533,0.4833792796882259,0.0519129793794874,0.575998953914564,0.0545454545454545,0.3625913192952287,0.0,0.5483941497534103,0.0,0.2334859385219101,0.1700025122100034,0.1875,0.2654343537007367,0.0,0.5080237349236353,0.6846091619641965,0.0,0.5282381612035844,0.1428571428571428,0.2714333526879785,0.1633527482091457,0.3017379130765364,0.7318574090343131,0.0769230769230769,0.0421962043018225,0.4172465682121285,0.0414734889994099,0.938186363250434,0.395294572876751
1582648.0,0.4401096116615258,0.1441805981388582,0.2581995680313202,0.4948077754537587,0.0412183872444709,0.7821639805062091,0.1454545454545454,0.4344011871508367,0.0,0.413174488044415,0.0,0.4896416200373047,0.2292205405327205,0.0625,0.3372499206761206,0.0,0.5010271779418407,0.0,0.0,0.4259631149080065,0.1607142857142857,0.2810029929125325,0.2650465287541016,0.0633505623471586,0.8225818886414671,0.0,0.0393257142132632,0.4384344911319396,0.0421900025288712,0.938186363250434,0.3504783348616085
