cid,JGI4,ChiA_B(e),GATS7m,MATS1i,SpMAD_EA(ri)
792334.0,0.3250000000000002,0.4483902501881673,0.3574665986392418,0.5526977798687956,0.4398912861788937
792581.0,0.2688311688311692,0.2572883976344036,0.4352042715682591,0.6810173820414983,0.5869348526626665
792632.0,0.3322321428571431,0.2007832672678158,0.3786772993156405,0.8105181420266017,0.541647912392079
793640.0,0.4269841269841272,0.1975313795410564,0.3554032485825011,0.765609011948743,0.5091182923121971
793761.0,0.3387422360248453,0.4820208352675537,0.4707663747449999,0.5955783061399436,0.2513165049506871
793991.0,0.3422193877551024,0.2247970111166681,0.5660693318296657,0.7257964726417343,0.5036368794808195
794433.0,0.2071428571428574,0.3098742865383621,0.4668791410849113,0.6357108605594921,0.422796540196213
794476.0,0.3682491289198607,0.3058470631269916,0.3810577416919138,0.559729848864863,0.5327742798745501
795858.0,0.3544642857142863,0.2715357126337343,0.4317396144551085,0.5685253572953228,0.5432856228838885
796436.0,0.3564402810304458,0.2394656385592708,0.4832665590309818,0.557803756586325,0.4794123123725815
796599.0,0.357142857142858,0.3407521134877402,0.5036701241062234,0.5484441516004998,0.2403395805113599
796774.0,0.2275793650793653,0.5011723244000978,0.2951723035914731,0.5535708616766792,0.3228756295741166
797821.0,0.3216517857142861,0.3076431563636093,0.4270815065354178,0.5873450270580066,0.4898166748663661
798232.0,0.2873693379790947,0.2197653906478218,0.438958906667337,0.5339204653930117,0.521861046326562
799289.0,0.2552083333333339,0.1927654795348461,0.5769380873883863,0.5972431590840964,0.4968981817130591
799368.0,0.1096059113300497,0.2151683248919669,0.3799170884522133,0.626337949355571,0.5864940569391788
800766.0,0.4171428571428579,0.2667978012277019,0.366363975131584,0.5049896912541404,0.3287778146054823
801101.0,0.2526785714285715,0.3668327361436221,0.4788047449001674,0.6018201818650892,0.4680956300555299
801271.0,0.288928571428572,0.1494591170341488,0.5647282025346164,0.7602748401039368,0.5888925943756282
802584.0,0.176655844155844,0.2826559483807167,0.405357689206019,0.4706056984133474,0.4927658140452728
803313.0,0.2182962529274006,0.3144381781206697,0.4012264711422988,0.6221897665567933,0.5614617178452668
803320.0,0.4561576354679806,0.4749145529785799,0.3699497461902944,0.5373529118891297,0.2097310356133599
803928.0,0.4302521008403368,0.2770416604293908,0.4785666055144292,0.4968782302154061,0.3826160244880991
804274.0,0.4659340659340671,0.3587360154970742,0.5714436233934743,0.6555179773435559,0.4061223204574573
804682.0,0.2463803088803095,0.2359024382204215,0.0854366898474165,0.5729720173044641,0.4898153023532137
805251.0,0.2262079831932772,0.2168389013339018,0.4207680170695067,0.6197499671779586,0.6204765192879935
805690.0,0.4050420168067234,0.2874252557052887,0.3368525335703948,0.5527884537630878,0.5555518001994146
807208.0,0.3081632653061231,0.1419320931651388,0.2172700899304041,0.4304577725586661,0.3601394052642215
807557.0,0.3639880952380964,0.2391749236766416,0.4896585398102536,0.7364346851501606,0.3759118124556355
808844.0,0.3829625292740055,0.1862922122172294,0.3817291347543462,0.5419264365798411,0.5926939087732048
814443.0,0.1972222222222228,0.4710621767456913,0.3282738381879296,0.5852771288161437,0.4632374403909494
817553.0,0.2917293233082709,0.4248604516738452,0.2029742282039564,0.6370829470073232,0.4294641130533398
818737.0,0.3801221804511285,0.178964973283628,0.4913132085894085,0.7568790871869009,0.4049842062730415
818740.0,0.4584415584415594,0.2136969354541995,0.4797454514254589,0.7742292795384311,0.5815123904167665
822180.0,0.3306990881458972,0.1919747977370134,0.4379600495746256,0.6475441852629281,0.5877169085528577
822429.0,0.4174812030075191,0.21922822331755,0.5006448564290591,0.725762089611597,0.5310581080833678
823402.0,0.264593596059114,0.2232419034296211,0.370726302290228,0.7583237897438142,0.5557954508740099
823638.0,0.295535714285715,0.3758490812598274,0.4422305781242328,0.7160062076198349,0.5042002540528165
823709.0,0.2473214285714292,0.309021180154323,0.3430405391284555,0.5753174255792394,0.4048246663388757
823973.0,0.2684065934065942,0.3166917666852109,0.3243977062234717,0.708906222403142,0.3935184164923391
826117.0,0.4664285714285722,0.3274690881416138,0.4411819356025185,0.4207644151337386,0.3300549112756665
826941.0,0.3474330357142859,0.3100180474046854,0.4125451497686899,0.6888899443070761,0.5761655093009281
829409.0,0.1403361344537817,0.3879556615165787,0.5037560617963971,0.6231351400590769,0.5020389411570134
830238.0,0.2727891156462592,0.4097032908278541,0.4081423884564574,0.5819659911462132,0.5817861384349472
830341.0,0.2468894009216597,0.2788027699590971,0.126487091049807,0.5662479884329739,0.4757184494399591
831366.0,0.3523437500000007,0.1578959770980561,0.3709413001276166,0.4288197197754644,0.4368462459643303
833024.0,0.3307692307692309,0.3232440474692568,0.3984887472286904,0.6709261983682996,0.336357676408249
833541.0,0.4450549450549459,0.2706721675854022,0.4394629780432136,0.6011513999573634,0.6601211766306609
834720.0,0.4017219387755104,0.527980307054507,0.0273724597292284,0.5818597447510867,0.6188737974081882
835162.0,0.3350093984962414,0.3366285955835675,0.4363868304014018,0.6902915900096331,0.3505074387676767
837893.0,0.2374999999999999,0.4053894299754188,0.3911505597496167,0.5696489472274411,0.316898520063253
838079.0,0.3393272425249173,0.2136646101838937,0.3485925809025693,0.5578566658909107,0.5858358194086257
838555.0,0.3154761904761912,0.3767869358160274,0.5008494748566779,0.6973104294323891,0.4742574804153627
838877.0,0.3126984126984133,0.3452502238377799,0.4048040460302561,0.6018790300886853,0.4214856094525423
839498.0,0.1369047619047616,0.405270216606167,0.3059087712467517,0.4846557696579552,0.3182790683714391
840339.0,0.3307308970099676,0.2413538270319231,0.3350889458259415,0.5812886544661284,0.6178793660706039
842058.0,0.2795918367346941,0.3422954597289132,0.5377716013409471,0.5694937519590602,0.3577085644366029
843285.0,0.3953667953667956,0.2292323155503863,0.3278238789681429,0.6948880056959399,0.4821214250731942
843604.0,0.4234890109890111,0.5934567526937511,0.0417506991845483,0.4301537610224085,0.481640101095163
843652.0,0.4487012987012998,0.3326851901793977,0.4072176786559059,0.5680513116282111,0.5667439003974328
844036.0,0.3613240418118471,0.2351351972668371,0.4514384449249759,0.6628877214395249,0.4944019234697716
844046.0,0.3086956521739137,0.2855983882757327,0.4038964352588372,0.7850434418313404,0.4355925219541139
844174.0,0.4540178571428581,0.4630914260753216,0.4585592364357981,0.2674902607324732,0.4275652322033969
845567.0,0.3290640394088671,0.2388110217944787,0.429047882560884,0.7375346569499948,0.4345825853828988
845583.0,0.4775510204081644,0.290950529643494,0.2699865978132353,0.6026095767067109,0.2679035359720041
848023.0,0.3525892857142858,0.2127908431357879,0.2853563646650655,0.524453544189945,0.4806543284095843
848267.0,0.1753571428571431,0.3638687043754975,0.4848827154405403,0.4378529791231387,0.3207976113046697
848732.0,0.3860248447204978,0.3427114741235284,0.5508744545945748,0.6750417846653275,0.3988902435144466
848736.0,0.2770348837209307,0.2328453945378519,0.3804194601998564,0.5990095584361358,0.5812436051862737
848793.0,0.4600000000000003,0.131341170540038,0.326462802978078,0.6470198880352998,0.5310784891040239
849577.0,0.4375000000000006,0.4397960378944732,0.4125709890648188,0.7733115160122229,0.3754096327257525
851916.0,0.2812244897959189,0.2440046574739889,0.3873747576789279,0.4700895387724593,0.5076672262112729
851992.0,0.2960459183673471,0.1873790484615045,0.3486900372949716,0.6090221671748896,0.5514893374066583
852704.0,0.3538461538461541,0.2826371946304489,0.5823641011526272,0.5905104223451783,0.5478310349040605
852715.0,0.2704670329670336,0.2807952142970702,0.4394318799140538,0.6261290792759676,0.6156879744234987
854128.0,0.3967857142857151,0.2643335918478184,0.3181299079770219,0.5818153816567021,0.3961349256485351
854418.0,0.3467181467181474,0.3048709015731341,0.2939026037206708,0.5469175341270477,0.4628640623352984
854704.0,0.4161764705882355,0.3561600423725788,0.3612400345796185,0.55247093997948,0.4848943694274772
854939.0,0.2496173469387757,0.2266119379325966,0.585793443333869,0.6782014312615817,0.4075365198966501
854958.0,0.3668956043956052,0.3002358417564221,0.2646842921777718,0.540750776946278,0.4348466580616148
854968.0,0.2851428571428576,0.3542284016467509,0.4174890449677714,0.5910400490703289,0.4138368040368827
856019.0,0.4514285714285726,0.2327312049225045,0.2393084702533212,0.5641714186445234,0.4573500960837879
856140.0,0.3097857142857143,0.2939232790425823,0.5610982917270728,0.6522104215411408,0.3474896390183883
856248.0,0.2861322188449849,0.3469819267156051,0.3652002867993144,0.4623268514318339,0.437216309313126
856297.0,0.4909090909090913,0.2986441579926451,0.6901112864495034,0.539823324454434,0.5540063961638353
856931.0,0.4617481203007522,0.349599388667579,0.4068798378218634,0.7504494004736226,0.7725091411892011
856964.0,0.3609933035714289,0.2492096177798624,0.4082525537446499,0.5311274616338967,0.5935461616859574
857537.0,0.3150000000000006,0.1239113730900878,0.4326515014520228,0.645338689696057,0.6613491936253721
861664.0,0.3553571428571436,0.2307764715508087,0.357924806353784,0.6383884169143047,0.5814105992130005
864329.0,0.4617481203007522,0.349599388667579,0.4068798378218634,0.7504494004736226,0.7725091411892011
864333.0,0.4688392857142864,0.2107637456088062,0.3052122368496601,0.5925893419201941,0.4989265476030224
866034.0,0.3701863354037275,0.1633782386715707,0.3010847564344703,0.5167709882825389,0.5443892344364203
866500.0,0.3223214285714295,0.3637374721991868,0.3232021665720807,0.6000941296441141,0.470996776344978
866501.0,0.3419047619047622,0.2720879118226613,0.3296742207170391,0.6120248074999929,0.4852562165629708
866503.0,0.4108816964285717,0.1967715237846996,0.4131810671883581,0.5427671895555779,0.5910104426254419
867936.0,0.0591836734693873,0.2726150416880428,0.422964181597369,0.5304084379749501,0.503856007072017
869237.0,0.2962244897959184,0.2792535917080174,0.3270954844867126,0.556690232741631,0.5555858732708807
872287.0,0.4476648351648363,0.3449081592730754,0.2987758707383576,0.603973395965673,0.6003013653995479
872375.0,0.3489795918367351,0.1761506556154937,0.4537441607952754,0.7446211922328281,0.4265578146843123
873949.0,0.3789451827242515,0.20923924797895,0.3697635368679325,0.5526918795453437,0.674716158665337
874291.0,0.4010452961672485,0.3507755964206538,0.3080554886590575,0.4511932164652329,0.4080594953296046
878169.0,0.3224924012158064,0.2611108562467663,0.358154420249495,0.5310517983458938,0.5191169328883225
878335.0,0.4033730158730161,0.372832987092512,0.3540686909478138,0.5313509203605206,0.4701515344479858
878541.0,0.3306318681318685,0.1306178362851242,0.3620700144510942,0.6812748644233153,0.5646670275585826
879195.0,0.1727272727272727,0.3284751785180968,0.3872522299872036,0.4898729917148661,0.4375378469227486
880868.0,0.3935714285714297,0.3594788291104414,0.3027583600730245,0.552581655945402,0.3340537689123701
881009.0,0.2669950738916256,0.3163488679326325,0.513390075216595,0.530600131631913,0.4749227353240886
881056.0,0.3114010989010992,0.1793391302255726,0.3930444387480915,0.5722728599182346,0.5179504785016031
882562.0,0.2422077922077921,0.2891182334719007,0.3721021955773555,0.4993522342239571,0.4284020767014254
882953.0,0.3357142857142858,0.3793642211630841,0.4294465257596569,0.6754423570481625,0.3319540258835847
883348.0,0.5434948979591845,0.3440259513777954,0.7930279185645099,0.4931292455089376,0.4562762770273738
884295.0,0.2011428571428576,0.3503854605367285,0.6999374698724569,0.6335275890630746,0.4203249705102365
887625.0,0.1742857142857146,0.7043499225128955,0.3216791353268481,0.5679359208613355,0.303502183146084
889102.0,0.3447004608294935,0.3428098918071818,0.3751310967421434,0.4982919696976823,0.4162222375222626
889237.0,0.2755760368663599,0.1936580414010897,0.3224064022077931,0.6819621957163214,0.5081250740952155
889424.0,0.2855400696864114,0.1978400011380623,0.1475783286190886,0.5608411616797122,0.5744977036159611
890163.0,0.3554285714285721,0.2834395354725871,0.4219371597557125,0.6658607138269015,0.6038971327564351
892017.0,0.2623376623376624,0.2825887643396849,0.3717574559363089,0.6031077928338159,0.4785160357796298
892315.0,0.4340250965250968,0.3567499804386624,0.4195361122548112,0.6701805331479184,0.7408512737063355
892451.0,0.3107653061224499,0.3519893138611292,0.3735280943901911,0.5559753591639182,0.5326136837976936
893110.0,0.2762117346938778,0.2783160835174483,0.4208761806508271,0.5982555990503616,0.419877910607271
893207.0,0.5003759398496247,0.0904898060116798,0.0361671753917924,0.5553646557172223,0.6687413572662044
894181.0,0.3560439560439571,0.262322581745614,0.4593227925213563,0.6592000260236095,0.6230957730887963
894322.0,0.2945312500000003,0.2676269901450818,0.1197403002921996,0.5088000807496577,0.4923225023639217
894520.0,0.2388571428571433,0.238229861634533,0.4440443400064605,0.6161717831432794,0.4359764273314495
895157.0,0.3589285714285715,0.1348810543102776,0.5064652461410464,0.6079972714238624,0.563320606204031
895660.0,0.2499999999999999,0.2915973222689048,0.4752408110841584,0.5159929129228419,0.4820400209265116
898678.0,0.3286945812807883,0.2397585836676952,0.4621731047647015,0.5605176206808845,0.5619497174978654
899545.0,0.410204081632654,0.1689404104251259,0.399214858233595,0.6566851894991419,0.54456953074139
900061.0,0.2805357142857145,0.5768506150845529,0.4518858222931291,0.6883888371189693,0.4750110931160072
900795.0,0.3531250000000006,0.3496917958894094,0.4343307545763022,0.6841089608189755,0.6393943850856925
900801.0,0.3469924812030081,0.2999430870605812,0.3907883414983593,0.661704464861778,0.4866023032963591
900806.0,0.392151162790698,0.2537720959636904,0.0684441907856769,0.5506112948236678,0.5434137424073406
900837.0,0.3595000000000005,0.4385058872667664,0.3410420451114905,0.5831823770538174,0.354620246596665
901690.0,0.4595238095238106,0.097395017317968,0.4191357966683997,0.6205835226884597,0.6744498628680051
902705.0,0.2508571428571429,0.2918872376763528,0.0720118382051356,0.6355248013111271,0.566437244229046
903862.0,0.3316602316602319,0.3715361488647244,0.3382799988022031,0.5489564577678369,0.5467692113809668
906542.0,0.4724854227405255,0.1301294419743097,0.4319474642535322,0.6519513025966447,0.7037172766818434
907197.0,0.3845982142857149,0.2567560855298478,0.3687476652446634,0.6888899443070761,0.6394492967211223
909943.0,0.337993920972645,0.2279893182459123,0.3434352648999511,0.6406668375853268,0.5761002213285122
910667.0,0.4043526785714292,0.2471380973944437,0.3967191545622466,0.4514374386217393,0.6570114068156889
913250.0,0.3602040816326538,0.3759515660722843,0.3566215287646984,0.5847900589352211,0.3647269318997237
913304.0,0.357142857142858,0.2588197868253026,0.411267186657092,0.6261438192388397,0.5338183967838863
915026.0,0.3155315614617946,0.2941997328802008,0.4548104579025443,0.6067272902666632,0.4468662108915096
915856.0,0.301428571428572,0.4296924046761439,0.377017564769469,0.5562582857463895,0.4967590869346239
917183.0,0.516737739872069,0.2981213296835672,0.3601464465008404,0.668138215725297,0.810359198825719
917237.0,0.405994897959184,0.1829469760450672,0.4868269578332562,0.6430744444215959,0.6278701097468331
919526.0,0.2354285714285714,0.3155430260920733,0.0320112667123213,0.5662060782755889,0.513933810947556
919665.0,0.4669642857142868,0.3858955236073997,0.2207025027470656,0.7801556287260311,0.241587234424653
920148.0,0.36530612244898,0.2971015810153914,0.3777218302557436,0.4364300430197433,0.4534794088009093
921775.0,0.350535714285715,0.1409311823670185,0.3795039184228657,0.6280186041484477,0.7330381851362788
921932.0,0.2469387755102041,0.3514775116756135,0.4359473746707041,0.6718858226253538,0.3131969829657537
921967.0,0.3469387755102046,0.2937222216560027,0.3473085540595417,0.539123029424291,0.5524447295422963
926663.0,0.3434285714285715,0.3127063758987312,0.0561220409589238,0.5013853536614149,0.4573584152464649
927567.0,0.3351916376306623,0.333463322133996,0.5033894169102637,0.6601872496577658,0.468496462266835
928277.0,0.3721428571428574,0.2478381086116905,0.4821758522587724,0.6649928537416323,0.4391360650628462
929434.0,0.3187969924812038,0.3549401771294471,0.4416761334714982,0.6592000260236095,0.5208958456712383
929896.0,0.2679300291545198,0.294827948478356,0.4522630121880852,0.54235298305446,0.4953568252308522
930040.0,0.338095238095239,0.3311050335662866,0.5010989320742577,0.5969543880833392,0.544857806623789
931268.0,0.3617760617760619,0.1895769455592448,0.4040431060371073,0.6509967404672093,0.5936227381775523
931812.0,0.1109962406015042,0.1814588888254058,0.0836614680476483,0.6319875376080909,0.5923248092941691
932064.0,0.1321428571428571,0.2432402501219486,0.0162925729946826,0.724078610984269,0.2008017554835355
934786.0,0.2764705882352941,0.1952129445543025,0.4112543517411199,0.6325847545924387,0.5390383989320853
935238.0,0.3387755102040826,0.3430457576520105,0.4410273576523593,0.7163401878849384,0.5912197973457638
935927.0,0.3418831168831175,0.1452302629456614,0.4136292513222913,0.7606933417378757,0.5738293892942821
936105.0,0.4263937282229969,0.277799509168191,0.3104811886859015,0.5672855032101152,0.3868066844263391
936147.0,0.3533410138248858,0.3245761169594923,0.4058257316673509,0.6397668667399221,0.5816584868577874
936270.0,0.2244897959183676,0.319463669890927,0.4076522034067856,0.8112991440988555,0.4131744058172533
936435.0,0.305201863354038,0.1596564977318957,0.435347227643789,0.6338916385353808,0.5118539114776386
937247.0,0.2671082949308765,0.3039591391651637,0.3912905170797353,0.6653514855671849,0.3044868708719872
937982.0,0.3914285714285718,0.1424868866029256,0.3719338816914083,0.7599933433283558,0.6217630904370135
938100.0,0.3158730158730167,0.4093509260121837,0.4924276224723554,0.4970269755503248,0.4826378876919817
939600.0,0.3250000000000002,0.2929233456019804,0.3543740026127484,0.606289572379668,0.4101351049074937
939709.0,0.2217770034843212,0.3648635402775437,0.3999803015500123,0.4575848845930705,0.5175591892693481
939750.0,0.3270270270270271,0.5001534186322734,0.0487393891932843,0.4658547656025235,0.53469740050754
939827.0,0.3232668067226893,0.2278392097856496,0.1012830910959233,0.5010312723769953,0.5241123311765143
940059.0,0.4720123626373631,0.2990741887423533,0.437620461736984,0.7018562039974445,0.8117257711597636
941921.0,0.3946428571428582,0.2587251856795163,0.3389755955610233,0.586689036839232,0.4390735605258413
944164.0,0.3649350649350658,0.1944484729685478,0.0704469943463395,0.4699661819650743,0.4923955859844331
944383.0,0.3195121951219515,0.3374468387706923,0.4511871992265563,0.5151287914694006,0.4864883014208696
945537.0,0.6023809523809527,0.128503248502767,0.6219008871138109,0.6920996362968979,0.7963639557684488
945564.0,0.2992857142857151,0.4285881068485682,0.3537442923829033,0.5758668747826249,0.5452542665621549
946742.0,0.3522086466165417,0.3364042903871782,0.1052108292507233,0.5019274193231678,0.5116512964755371
946898.0,0.2629642857142862,0.2277483147817003,0.3323882892555012,0.6707569477181883,0.6047574516325689
947289.0,0.1171428571428576,0.5401719188475504,0.0999521959126376,0.5627370241585702,0.4613777902535707
947413.0,0.3107653061224499,0.2564708149777868,0.3071073001622179,0.6106100353329554,0.5086760805013313
947532.0,0.2993622448979599,0.2042939859820602,0.3273168302867557,0.8540483534868336,0.486300243281156
947809.0,0.3216027874564465,0.260465410158702,0.4303159172393797,0.5726078874561054,0.5521474110156346
948103.0,0.2732612781954887,0.197635841529649,0.3864583174402031,0.7047715664958524,0.4532987714213132
948294.0,0.1740763546798028,0.308817115002387,0.2670463184244132,0.4705647537985805,0.4480480523163108
950037.0,0.1538205980066447,0.3295917572274991,0.6018655064792046,0.5781856015057153,0.4156420236762859
951254.0,0.4032967032967043,0.1275395132473282,0.5285532988565548,0.7538235544954598,0.6842250157751137
951643.0,0.2476648351648354,0.2476843037195948,0.7453835601769856,0.6008406470461596,0.5288524325727173
951647.0,0.3067226890756305,0.2030245992122759,0.0287193675974175,0.517629263194396,0.6009875479959512
951675.0,0.4229352678571431,0.2458982429475997,0.3918185354460902,0.560209425057746,0.6092807248120446
951679.0,0.2884868421052637,0.3497271596758393,0.3185366133671001,0.4084779593483078,0.4724625731054166
952234.0,0.4494318181818185,0.3662719023385281,0.4856954445358915,0.3420606067622823,0.3888801255898131
952237.0,0.3602040816326538,0.2682833586585711,0.6275506929889277,0.6766634661428446,0.2431355991744284
952514.0,0.2880822981366464,0.297159821852107,0.3747606545513373,0.5174497801858922,0.583716328859119
952584.0,0.3649350649350658,0.3879754519555027,0.0350497688527749,0.4546127446204431,0.4687255470446994
956572.0,0.1885164835164841,0.5882883941549077,0.3778262543768059,0.4989413926182848,0.4066710608220703
958637.0,0.273460591133005,0.30174020295168,0.3472453676585214,0.7135541476760191,0.518338744802108
960954.0,0.4244897959183674,0.2324021563391016,0.6484232332470966,0.6428563767419279,0.466976874163282
961305.0,0.3835164835164841,0.206248770992349,0.5221149107950571,0.6676724601443627,0.4678160743127351
966872.0,0.4247252747252756,0.322763320441978,0.2932113688621898,0.7078943057758612,0.5927907719656487
967677.0,0.4535714285714295,0.2368293514820507,0.5472735947885528,0.616584635401823,0.4643561334946886
969014.0,0.3355612244897962,0.2436651175179638,0.4215818674275519,0.6001121999414691,0.5851993868872873
969886.0,0.3187788018433179,0.3817973281035858,0.3272306826085213,0.6810907878392238,0.3764364884154361
971004.0,0.4146186440677972,0.1851183157465312,0.4427642032276013,0.6788357164540699,0.629581880355687
972218.0,0.2775669642857152,0.168681251759351,0.37252087693127,0.7336889361383381,0.6410412278226776
972436.0,0.4144642857142862,0.3456825060167023,0.3691158727568145,0.7499521310888592,0.4773170765442209
972499.0,0.4780612244897956,0.2177138879919935,0.4242233409063556,0.7628432762849787,0.6671758172507252
972599.0,0.3638095238095241,0.3851227661000358,0.2907503099152807,0.6088223296603259,0.4366013672903444
972733.0,0.5312500000000006,0.2557317511950234,0.3512841665063087,0.7239633149011844,0.8337907140191319
973007.0,0.3887034161490694,0.2861291271067827,0.3237617592345184,0.6064885797308504,0.5062614401567296
973047.0,0.2375525210084033,0.460076768737323,0.4496890042652583,0.5067528526500321,0.2315876993361558
973892.0,0.5051948051948058,0.1247852078402838,0.4301238577786836,0.6264083847803344,0.6169555052947451
973989.0,0.3064935064935069,0.1490588620432889,0.4891559854832588,0.6384344978887534,0.4283808009969849
974101.0,0.4361145320197045,0.1818618803210374,0.31315900292675,0.6187622558513269,0.6461335754192947
974271.0,0.2061224489795921,0.3512242787683859,0.3584170149332918,0.8230693197312107,0.3927981994056875
974634.0,0.2248299319727894,0.0354404026041175,0.1517656247506322,0.6488902210089099,0.7281458711819666
974969.0,0.3032653061224497,0.2033785042848901,0.0968697714391684,0.6064700611046879,0.6076095503779846
975378.0,0.1776785714285712,0.3004634500414425,0.3204667829250067,0.7445184104659242,0.5025740215791346
975422.0,0.3434285714285715,0.2023572677196319,0.0396183917425247,0.4862800088526404,0.5879384563249923
975783.0,0.3245535714285715,0.2356914792182562,0.1044537855734001,0.5078484529348262,0.5555217026346155
977647.0,0.2250965250965257,0.2483846950524868,0.3693009123112352,0.5293893374370964,0.4269956562661052
978050.0,0.4092664092664101,0.1844311599986512,0.3604490343837359,0.7566101255849457,0.5854832358345163
979428.0,0.3973214285714288,0.2211020755415824,0.419943553625614,0.5691894357240548,0.4414576799412666
979489.0,0.2599489795918372,0.2964663428543761,0.5205129960025217,0.6186478278704096,0.3786175375123144
979491.0,0.4622119815668208,0.1164570228746715,0.2968756703715316,0.7338366371496843,0.6686524662807849
979629.0,0.4153061224489802,0.4887715147959857,0.5184658404569529,0.5087457395125481,0.4093194881898752
979677.0,0.3610714285714294,0.3281615529813697,0.4338331265583162,0.4652366086490848,0.5809111392871791
979678.0,0.3759581881533107,0.1821874563192498,0.4210114383478613,0.682852157594795,0.6283720058362663
979681.0,0.3792626728110604,0.2464080936539456,0.3867303700843248,0.6891017656653194,0.6263360396522235
979820.0,0.2973571428571436,0.4410254609894486,0.4769131141397453,0.7201489189126988,0.4696346089942524
980159.0,0.343039358600584,0.2653555174848505,0.4126408440861385,0.6714833106888413,0.640025552890672
982623.0,0.3408898305084746,0.2576526154167919,0.4617185215369984,0.5907174915034129,0.5548525294060083
983424.0,0.2634920634920642,0.241106924074995,0.3344180003901537,0.7421539410400381,0.5445925403933138
984185.0,0.5802721088435379,0.2021908674452168,0.3977175016775611,0.7144073679231154,0.7920153247838351
984403.0,0.2893907563025215,0.2479151575326668,0.439695757914631,0.717354427102809,0.6750464623747185
984429.0,0.2805357142857145,0.5768506150845529,0.4518858222931291,0.6883888371189693,0.4750110931160072
984852.0,0.4405133928571435,0.3397011633342672,0.2005595771302129,0.6775528028913104,0.6007656310057943
988923.0,0.3171316964285718,0.2131948101996466,0.2750088925247775,0.5419153410201426,0.5390072534047756
990758.0,0.3515527950310562,0.2864152798846584,0.5037921084412943,0.6069198702359127,0.4017913399522217
990988.0,0.405994897959184,0.188290137307634,0.3266553220330165,0.4996807400004787,0.6052448479360226
992531.0,0.2870714285714291,0.1847856223908408,0.5298687199783617,0.7400425623229852,0.4361819470412631
992688.0,0.4724854227405255,0.1301294419743097,0.4319474642535322,0.6519513025966447,0.7037172766818434
992804.0,0.4490442655935616,0.2899554182000496,0.3896166850961533,0.7098464426744635,0.7825772236867654
994072.0,0.2410267857142861,0.3065459245328186,0.5292656216152418,0.5960972403494538,0.6247505635613724
997073.0,0.3798319327731102,0.1913203087620294,0.0999301833097861,0.6090250192741894,0.6161112102306197
997438.0,0.2726190476190477,0.165939915230568,0.4332162768296537,0.6338211790540593,0.5024030739321059
997451.0,0.3594047619047621,0.2885815123129354,0.4550028662779773,0.679558023012226,0.475689127486
998685.0,0.5761904761904768,0.1528021771065373,0.7733009987868411,0.7568383493398602,0.590070954769883
998900.0,0.3636583011583013,0.289232750367093,0.3812566307719937,0.6359566190721089,0.4930405207487252
999249.0,0.3776397515527959,0.3400379760969048,0.3112198667064603,0.5462690070533995,0.3840903456267095
999529.0,0.441208791208792,0.2470847487365208,0.3829462647869559,0.5796551341811209,0.5316963714585037
1000253.0,0.3514285714285722,0.1372600674308746,0.330428853340478,0.6052454268491176,0.5512155147984785
1002870.0,0.2762630662020909,0.1158578430877206,0.4821165729478472,0.5056424624020415,0.5900759559827331
1007873.0,0.1798387096774195,0.2106294607642493,0.0839927291056789,0.570603615163676,0.5082479396879314
1010323.0,0.3277901785714292,0.2476588862180122,0.5641254048610479,0.6199809040087738,0.5227065489448197
1014406.0,0.1227678571428573,0.3164154824689973,0.4075508247612988,0.6724399706661527,0.4836043415419113
1014820.0,0.398117760617761,0.2611238917780585,0.2876001385195428,0.6621596936735848,0.4426423197187681
1017506.0,0.2473214285714292,0.2829513999780979,0.4337411428948337,0.6423629797028876,0.6804914507884887
1017691.0,0.4155844155844159,0.1370296447728414,0.5294736390241997,0.6671045611963449,0.60189702233387
1017694.0,0.2420329670329672,0.2319609748389663,0.4189456930137371,0.6832790753437508,0.441351033951614
1017989.0,0.3473214285714296,0.4347003640218934,0.5043114759309854,0.5482345137162565,0.4213259636748332
1021987.0,0.2449848024316114,0.3606757282227697,0.3187386128795223,0.5327240189572866,0.469087057357143
1040619.0,0.1954081632653065,0.4863825510512263,0.4067420303625272,0.5925882337447558,0.4497930929258653
1043221.0,0.2631868131868133,0.2370033771369679,0.5013440209412109,0.6199049275134545,0.4289722292548159
1043739.0,0.4115384615384621,0.292557516154202,0.3923796380088007,0.5409080624906075,0.4300859965074117
1046754.0,0.0383928571428572,0.9437389118076358,0.0945147786663096,0.4486801728407774,0.1924531335496526
1055931.0,0.3869047619047626,0.2922956600612765,0.3634167537681756,0.5199354447787831,0.5154372106497163
1072148.0,0.426658163265307,0.2218090721105317,0.4969006612085098,0.589878259764436,0.6631892344550456
1073876.0,0.2870129870129876,0.2641042867941769,0.0778780268070134,0.592605255241449,0.6338810361813159
1073957.0,0.3407294832826752,0.2456578233326674,0.3163662369368658,0.6631815738663984,0.526757985349358
1074929.0,0.3009792626728113,0.1672147951332987,0.5321285819315,0.5982939373491828,0.4339019122978329
1075907.0,0.3616071428571431,0.2088951623770349,0.7452004745273988,0.547249178069312,0.5847316141571395
1076022.0,0.4392857142857151,0.141887035790249,0.3672951427765093,0.5784753453622796,0.6501009839022704
1076035.0,0.3328571428571429,0.2241557273797303,0.5288818023278968,0.530600131631913,0.5552765389241388
1076183.0,0.1042487684729064,0.5835175097657488,0.399731596960136,0.5135900188976957,0.3834402670782384
1076192.0,0.1758241758241755,0.3584839388128382,0.409163535341051,0.5804836648757064,0.340307670247653
