cid,Probability of nonactivity,Probability of activity
16755631,0.50524044,0.49475953
448782,0.50524175,0.49475822
45052491,0.50524175,0.49475822
54237496,0.50524175,0.49475822
121487362,0.5052422,0.49475777
121486765,0.5052427,0.4947573
135625242,0.50524575,0.49475425
107988,0.5052469,0.4947531
25157838,0.5052471,0.49475285
4555041,0.50525,0.49475005
53635391,0.5052505,0.4947495
5274310,0.50525075,0.49474925
3065117,0.50525093,0.49474907
15667028,0.505251,0.494749
445093,0.50525105,0.49474895
97381,0.50525177,0.4947482
274083,0.50525177,0.4947482
121486745,0.50525224,0.4947478
66649608,0.5052526,0.49474737
94136,0.50525296,0.49474707
22803666,0.50525296,0.49474707
7264507,0.50525296,0.49474707
9813886,0.5052531,0.49474692
492197,0.50525326,0.49474674
137218720,0.5052537,0.49474633
160375,0.50525385,0.49474615
70700658,0.5052539,0.4947461
92980960,0.5052539,0.4947461
125460,0.5052539,0.4947461
5288063,0.50525534,0.4947447
122174085,0.50525534,0.4947447
44374620,0.5052562,0.49474382
145984,0.5052562,0.49474382
14444899,0.5052562,0.49474382
71302979,0.50525695,0.49474305
542606,0.5052601,0.49473986
121228751,0.50526166,0.49473834
135777638,0.50526255,0.49473745
136270978,0.5052627,0.49473733
91668447,0.5052628,0.4947372
71360057,0.50526285,0.49473712
21123822,0.50526434,0.49473566
9795471,0.5052644,0.4947356
129126,0.5052653,0.4947347
44199361,0.50526536,0.49473464
137189782,0.50526595,0.49473402
21139599,0.5052663,0.49473372
376367,0.505267,0.494733
18645122,0.50526804,0.49473196
147730945,0.5052681,0.4947319
162367439,0.50526845,0.49473152
13941596,0.50526845,0.49473152
22856727,0.50526845,0.49473152
6325427,0.50526977,0.49473026
137346607,0.5052725,0.49472752
97199,0.5052727,0.4947273
512131,0.5052727,0.4947273
121217181,0.5052728,0.4947272
71303016,0.50527394,0.49472603
136250551,0.50527406,0.49472597
11311566,0.50527453,0.49472544
496020,0.5052765,0.4947235
121219169,0.5052766,0.49472338
10730026,0.50527716,0.49472287
54021277,0.5052774,0.49472263
9975088,0.5052811,0.4947189
10935032,0.5052819,0.49471807
58956275,0.5052845,0.4947155
162642336,0.5052854,0.49471465
121487870,0.5052854,0.4947146
10849479,0.5052856,0.49471435
10893330,0.50528574,0.49471423
22880806,0.5052872,0.49471283
11109507,0.5052872,0.49471283
6481581,0.50528723,0.49471277
512001,0.50528723,0.49471277
71773082,0.50528896,0.49471107
453180,0.50528926,0.49471074
5271262,0.5052894,0.49471062
124923,0.50528944,0.49471056
481078,0.50528944,0.49471056
14825624,0.5052895,0.4947105
10494286,0.50528985,0.49471015
54561889,0.5052899,0.4947101
23264551,0.5052911,0.49470887
135596630,0.50529146,0.4947085
129318779,0.5052916,0.49470845
9943091,0.505293,0.494707
11151034,0.50529385,0.49470618
515211,0.5052947,0.4947053
155906292,0.50529534,0.49470466
71350138,0.5052956,0.49470443
3009936,0.505296,0.494704
122130879,0.5052966,0.49470338
6452137,0.5052968,0.49470314
3007126,0.5052979,0.4947021
159285,0.505298,0.49470198
100416,0.5052981,0.49470192
18658061,0.5052992,0.49470076
44629860,0.50530195,0.49469802
7065210,0.50530195,0.49469802
93003,0.50530195,0.49469802
21116879,0.50530195,0.49469802
137184934,0.5053021,0.49469796
131874082,0.5053037,0.49469632
352713,0.5053037,0.49469632
72212339,0.50530446,0.49469554
512555,0.5053047,0.49469528
69909550,0.50530577,0.49469426
53835084,0.5053058,0.49469417
92022744,0.5053058,0.49469417
149098,0.50530624,0.49469376
9570,0.50530744,0.49469253
23616817,0.50530744,0.49469253
92223676,0.50530744,0.49469253
111261,0.50530744,0.49469253
146980,0.5053078,0.49469224
153103,0.5053078,0.49469224
139025107,0.5053085,0.49469146
10062690,0.5053089,0.49469107
136274575,0.5053091,0.4946909
439930,0.5053096,0.49469042
118855773,0.5053097,0.4946903
3010090,0.5053098,0.49469018
135856015,0.50531054,0.4946895
135713040,0.5053125,0.4946875
71356782,0.505314,0.49468598
463612,0.50531566,0.49468437
3007127,0.50531626,0.49468377
366996,0.5053174,0.4946826
5271269,0.505319,0.49468103
131878861,0.505319,0.49468097
98625,0.50532055,0.49467945
510979,0.5053215,0.49467853
121217180,0.5053216,0.4946784
481522,0.50532186,0.49467817
137699356,0.5053221,0.49467793
3011895,0.5053221,0.49467787
54176875,0.50532234,0.4946777
121487046,0.50532347,0.49467653
452036,0.50532365,0.49467635
72264,0.50532365,0.49467635
10061135,0.50532436,0.49467567
3011905,0.5053251,0.49467495
11780986,0.5053251,0.4946749
99592,0.50532734,0.49467263
7282378,0.50532734,0.49467263
126639768,0.50532734,0.49467263
131885958,0.5053286,0.4946714
102381563,0.5053314,0.4946686
121217776,0.50533235,0.49466762
51571861,0.50533247,0.49466756
25632117,0.50533247,0.49466756
65050,0.50533247,0.49466756
57113422,0.50533247,0.49466756
92924,0.5053334,0.49466658
3005965,0.5053342,0.4946658
14237477,0.50533456,0.49466544
129128579,0.50533456,0.49466544
181589,0.5053346,0.49466538
453782,0.50533485,0.49466518
10108316,0.5053352,0.49466482
15673509,0.50533533,0.49466464
494218,0.5053373,0.4946627
22209968,0.5053373,0.4946627
125503985,0.50533897,0.49466103
493224,0.5053399,0.49466008
6483433,0.50534093,0.49465904
54336181,0.5053421,0.49465787
10868509,0.5053429,0.4946571
5468297,0.50534344,0.4946566
6367704,0.50534344,0.4946566
381335,0.50534344,0.4946566
495778,0.50534344,0.4946566
6483431,0.50534505,0.49465495
138114911,0.50534505,0.49465495
6479146,0.5053451,0.4946549
134229909,0.50534606,0.4946539
478563,0.5053462,0.4946538
11493075,0.5053463,0.49465367
21121551,0.5053463,0.49465367
21140410,0.5053469,0.49465314
3009860,0.50534755,0.49465245
3007132,0.5053482,0.4946518
136385771,0.5053485,0.4946515
14842842,0.5053487,0.49465135
21677217,0.50534916,0.4946508
6713638,0.50534916,0.4946508
92236327,0.50534916,0.4946508
73514,0.50534916,0.4946508
4127885,0.50534916,0.4946508
136218886,0.5053495,0.4946505
512604,0.5053502,0.49464983
156594213,0.5053505,0.49464953
15160075,0.5053514,0.49464855
10707449,0.50535154,0.4946485
301080,0.505355,0.49464503
131879863,0.505355,0.49464503
453781,0.5053559,0.4946441
18632907,0.50535595,0.49464405
156587976,0.50535625,0.49464375
159467,0.50535727,0.4946427
44151925,0.50535905,0.49464095
18637700,0.5053593,0.4946407
9942889,0.50536215,0.49463782
121578,0.505363,0.49463698
477552,0.50536346,0.49463657
117733600,0.5053636,0.49463642
15928745,0.5053637,0.4946363
136808318,0.5053637,0.4946363
5271296,0.50536376,0.49463624
9877929,0.5053642,0.49463582
131887395,0.5053643,0.4946357
341889,0.5053643,0.4946357
92450064,0.5053647,0.49463528
3000770,0.50536484,0.49463516
7464989,0.505365,0.49463496
286481,0.505365,0.49463496
7464993,0.505365,0.49463496
1362195,0.505365,0.49463496
5343060,0.505365,0.49463496
92253113,0.5053654,0.49463466
6603694,0.5053654,0.49463466
98567,0.5053654,0.49463466
72501,0.50536686,0.49463314
131843750,0.50536734,0.49463266
92234054,0.50536746,0.49463254
21820756,0.50536746,0.49463254
71340951,0.5053676,0.49463242
452263,0.5053676,0.49463242
15693249,0.50536764,0.49463236
68012606,0.505369,0.494631
69527463,0.50537014,0.49462986
588153,0.5053704,0.49462962
13845027,0.5053704,0.49462962
11551453,0.5053704,0.4946296
14842848,0.5053706,0.4946294
124768936,0.5053717,0.49462828
3011901,0.505372,0.494628
121487380,0.50537294,0.49462706
86295119,0.5053731,0.49462685
96622,0.5053731,0.49462685
15839349,0.5053731,0.49462685
256040,0.5053731,0.49462685
137187015,0.5053741,0.4946259
9813298,0.5053748,0.4946252
496870,0.5053758,0.4946242
5470398,0.5053758,0.4946242
5925915,0.5053758,0.4946242
395836,0.5053758,0.4946242
71750267,0.505376,0.49462405
131885345,0.5053787,0.49462125
139025685,0.5053791,0.4946209
66793649,0.5053793,0.49462065
352589,0.5053803,0.49461973
490627,0.50538087,0.49461913
5272660,0.505381,0.494619
71420849,0.5053818,0.4946182
102057561,0.5053847,0.49461535
512725,0.5053853,0.49461475
92246004,0.50538546,0.49461454
3010384,0.50538546,0.49461454
133673908,0.50538576,0.49461424
10903360,0.50538594,0.49461406
21144622,0.5053862,0.49461383
492556,0.50538623,0.49461377
489880,0.50538874,0.49461126
10850803,0.5053893,0.49461073
11197465,0.5053908,0.49460918
14630104,0.50539184,0.49460816
46242438,0.5053935,0.49460647
498020,0.5053936,0.49460638
10967359,0.5053937,0.49460632
3006961,0.5053944,0.4946056
148744,0.5053949,0.49460512
135464923,0.50539553,0.4946045
135742509,0.50539553,0.4946045
136319505,0.50539553,0.4946045
156594854,0.50539756,0.49460244
6480510,0.50539804,0.494602
451832,0.50539804,0.49460194
483933,0.5053983,0.49460176
499786,0.5054002,0.49459982
453833,0.50540054,0.4945995
3000291,0.50540054,0.4945995
51521949,0.50540113,0.49459884
15333756,0.50540113,0.49459884
26323207,0.50540113,0.49459884
3011894,0.5054014,0.4945986
10040688,0.5054014,0.4945986
135409287,0.505403,0.49459702
136756020,0.505403,0.49459702
136164982,0.505403,0.49459702
121487025,0.50540376,0.49459627
136251916,0.50540423,0.4945958
459906,0.505405,0.494595
189898,0.50540614,0.49459383
162642062,0.50540626,0.4945937
139267827,0.50540626,0.4945937
138059312,0.505407,0.494593
287101,0.50540864,0.49459133
10544814,0.50540864,0.49459133
451394,0.505409,0.49459103
12800115,0.50541186,0.49458817
9883997,0.5054129,0.49458712
53908939,0.50541425,0.49458578
515215,0.50541496,0.49458507
137239010,0.5054151,0.49458495
135618591,0.5054151,0.49458495
131852043,0.5054172,0.49458274
86645138,0.5054184,0.49458158
5273480,0.5054188,0.49458122
483939,0.5054192,0.4945808
86288424,0.50541973,0.49458024
136235943,0.5054217,0.4945783
474356,0.5054217,0.4945783
59728433,0.5054233,0.49457666
3371855,0.5054233,0.49457666
14483474,0.5054233,0.49457666
127931,0.505424,0.49457598
121487430,0.50542426,0.49457574
478560,0.505425,0.49457505
71308982,0.50542533,0.49457464
3000763,0.5054256,0.4945744
9837976,0.5054256,0.4945744
69253781,0.5054256,0.4945744
44292120,0.5054258,0.49457422
73515,0.5054258,0.49457422
10988995,0.50542855,0.49457148
46846349,0.5054288,0.4945712
102505730,0.50542957,0.49457043
77620858,0.5054307,0.49456927
464603,0.5054314,0.49456862
125384,0.5054317,0.4945683
3009862,0.50543195,0.49456805
5271276,0.5054331,0.4945669
493218,0.5054342,0.49456578
3005953,0.5054344,0.4945656
161233,0.5054344,0.4945656
460245,0.505435,0.494565
460246,0.505435,0.494565
371875,0.505435,0.494565
135538671,0.5054357,0.49456427
135538642,0.5054357,0.49456427
135800807,0.5054357,0.49456427
135532713,0.5054357,0.49456427
9948218,0.50543606,0.49456397
3007128,0.5054363,0.49456373
513276,0.5054372,0.4945628
21140723,0.50543743,0.49456257
59504014,0.5054378,0.4945622
59503999,0.5054378,0.4945622
69762616,0.50543857,0.4945614
3036899,0.5054387,0.49456134
125544,0.50543976,0.49456024
53744408,0.5054405,0.49455953
15612799,0.5054408,0.49455923
162641488,0.50544095,0.49455908
135415644,0.50544107,0.49455896
156594224,0.50544214,0.4945579
15954436,0.5054435,0.4945565
21140575,0.5054435,0.4945565
45052277,0.50544465,0.49455532
3080744,0.505445,0.494555
6475236,0.50544506,0.49455494
472814,0.50544506,0.49455494
3012258,0.50544536,0.49455464
13989343,0.50544655,0.49455348
77520394,0.5054483,0.49455172
15868081,0.5054484,0.4945516
53837746,0.50544864,0.49455136
6443940,0.50544894,0.49455106
92270653,0.5054499,0.49455008
500247,0.5054499,0.49455008
73316,0.5054523,0.49454775
5289307,0.5054525,0.49454752
17754151,0.5054525,0.49454752
129674064,0.505453,0.49454704
14191021,0.5054539,0.49454612
512673,0.50545466,0.4945453
53909207,0.50545466,0.4945453
102601698,0.5054556,0.49454442
155906560,0.5054573,0.49454275
11077469,0.50545925,0.49454075
5273980,0.50545937,0.49454063
9859433,0.50546074,0.4945393
459911,0.50546205,0.49453795
131874830,0.5054625,0.4945375
15934098,0.505463,0.49453703
146158356,0.50546384,0.49453616
136623053,0.5054651,0.4945349
451852,0.5054654,0.49453464
99543,0.50546587,0.4945341
124317,0.505466,0.494534
9965654,0.5054674,0.4945326
3012257,0.5054686,0.49453136
102304745,0.5054687,0.4945313
71302590,0.50546896,0.494531
512717,0.50546914,0.49453086
22880803,0.5054695,0.4945305
121487084,0.50547045,0.49452955
92228821,0.5054722,0.49452782
23724732,0.5054722,0.49452782
76845224,0.5054723,0.4945277
121216424,0.50547266,0.49452734
71775556,0.5054735,0.49452648
478559,0.50547385,0.49452612
512601,0.5054742,0.49452582
126945,0.5054742,0.49452576
3011752,0.5054751,0.4945249
10445677,0.5054756,0.49452442
71354328,0.5054756,0.49452442
136076706,0.5054757,0.4945243
135415565,0.5054757,0.4945243
135433837,0.5054757,0.4945243
135434940,0.5054757,0.4945243
136854232,0.5054757,0.4945243
137274215,0.5054757,0.4945243
71407349,0.50547576,0.4945242
92252177,0.5054759,0.4945241
71229475,0.50547695,0.49452302
15612862,0.50547826,0.49452174
23260220,0.5054791,0.49452093
118855907,0.5054796,0.49452046
161584,0.50547993,0.49452007
137100249,0.5054801,0.4945199
473844,0.5054801,0.4945199
11346228,0.5054808,0.49451917
131882742,0.50548244,0.49451753
156594861,0.50548303,0.49451697
121486876,0.5054836,0.49451637
3007129,0.50548387,0.4945161
14727679,0.505484,0.494516
136081429,0.5054848,0.4945152
136752832,0.5054848,0.4945152
92229576,0.5054855,0.49451452
44451208,0.5054855,0.49451452
71315467,0.50548565,0.49451435
57269864,0.50548565,0.49451435
11579992,0.50548565,0.49451435
473278,0.50548565,0.49451435
13477311,0.50548565,0.49451435
156588731,0.50548583,0.49451417
135849075,0.5054867,0.49451324
5272745,0.50548685,0.49451312
3011893,0.5054872,0.49451277
9835398,0.5054872,0.49451277
53657227,0.50548863,0.49451137
14331714,0.50548947,0.4945105
5271015,0.5054896,0.49451044
454870,0.505492,0.494508
121487126,0.5054923,0.49450764
498021,0.5054923,0.49450764
121487130,0.5054923,0.49450764
592943,0.5054927,0.49450734
6481568,0.5054934,0.4945066
156594212,0.50549495,0.49450508
45052196,0.50549495,0.49450508
42104882,0.5054953,0.49450472
451668,0.5054953,0.49450472
24848394,0.5054953,0.49450472
124201,0.50549567,0.49450436
136592262,0.50549877,0.49450123
135538744,0.5054996,0.4945004
276398,0.5055001,0.4944999
21817596,0.5055001,0.4944999
92237069,0.5055001,0.4944999
10538309,0.5055003,0.49449965
172392,0.5055008,0.49449924
5276641,0.5055008,0.49449924
14133066,0.50550157,0.49449843
11277569,0.50550216,0.49449784
3012248,0.5055023,0.49449772
162354766,0.5055024,0.4944976
136896502,0.5055052,0.49449477
135453913,0.5055052,0.49449477
90673692,0.50550616,0.49449387
381336,0.5055068,0.4944932
500209,0.5055068,0.4944932
9796412,0.50550914,0.49449083
512003,0.50551033,0.49448967
42552656,0.5055107,0.49448934
42552658,0.5055107,0.49448934
11346304,0.5055115,0.4944885
511668,0.5055121,0.49448788
53963604,0.50551283,0.49448717
189237,0.50551283,0.49448717
54112622,0.50551367,0.4944863
137100252,0.5055146,0.49448538
14502994,0.50551474,0.49448526
451585,0.50551474,0.49448526
3080604,0.5055156,0.49448442
97576,0.5055157,0.4944843
451834,0.50551593,0.4944841
451841,0.50551593,0.4944841
2783869,0.50551593,0.4944841
483938,0.50551677,0.49448326
5276642,0.5055173,0.4944827
131698258,0.5055173,0.4944827
50312,0.5055173,0.4944827
138059290,0.5055189,0.49448106
131843751,0.5055189,0.49448106
10446489,0.50551987,0.49448013
122130033,0.50552005,0.49447995
77174427,0.50552005,0.49447995
21772594,0.50552005,0.49447995
124566007,0.50552005,0.49447995
688364,0.5055202,0.49447978
111081,0.5055202,0.49447978
15276822,0.50552046,0.49447954
156594992,0.50552046,0.49447954
90830681,0.5055214,0.4944786
6481569,0.50552243,0.49447757
174657,0.5055229,0.4944771
10265867,0.5055229,0.4944771
67785972,0.5055229,0.4944771
71341063,0.5055229,0.4944771
10356486,0.5055229,0.4944771
18650247,0.5055237,0.49447632
6566029,0.5055256,0.4944744
65049,0.5055256,0.4944744
6618663,0.5055256,0.4944744
7282396,0.5055256,0.4944744
445408,0.5055256,0.4944744
57057957,0.5055256,0.4944744
13020162,0.5055256,0.4944744
7078333,0.5055256,0.4944744
155903787,0.50552577,0.49447423
137147094,0.50552726,0.49447277
3007133,0.5055276,0.49447235
5274287,0.50552815,0.49447185
69538220,0.50552964,0.49447033
67358,0.5055307,0.49446929
354624,0.5055311,0.49446893
9882903,0.5055311,0.49446893
42637090,0.50553274,0.4944673
126455407,0.50553274,0.4944673
127263478,0.50553274,0.4944673
137699513,0.50553274,0.4944673
126963445,0.5055358,0.49446422
46783075,0.5055358,0.49446422
90220440,0.5055369,0.4944631
76845222,0.50553876,0.49446124
3007771,0.5055417,0.49445832
58463488,0.5055417,0.49445832
9899566,0.5055422,0.49445778
451893,0.5055422,0.49445778
451889,0.50554365,0.49445635
509185,0.50554365,0.49445635
122110,0.50554365,0.49445635
121486892,0.5055443,0.4944557
3010386,0.505545,0.494455
14367014,0.505546,0.49445406
14367015,0.505546,0.49445406
137198969,0.5055461,0.49445394
136921541,0.50554776,0.49445227
97119,0.5055485,0.49445155
6509777,0.5055487,0.49445125
134501092,0.50554895,0.49445105
90952817,0.50554985,0.49445015
492561,0.5055502,0.4944498
515099,0.50555074,0.49444923
14481266,0.5055516,0.49444842
101508,0.505552,0.494448
3080715,0.505552,0.494448
5272825,0.5055521,0.4944479
91872277,0.5055524,0.4944476
121486980,0.5055524,0.4944476
5272658,0.5055529,0.49444714
13965967,0.50555384,0.4944462
4470176,0.50555474,0.49444526
115160,0.50555474,0.49444526
101652253,0.50555474,0.49444526
15216614,0.50555474,0.49444526
10333430,0.5055556,0.49444434
5273990,0.5055566,0.4944434
23545530,0.50555724,0.49444276
10308889,0.5055578,0.49444222
163285680,0.5055579,0.4944421
135502924,0.50555813,0.49444187
121487534,0.50555885,0.49444118
163285627,0.50555944,0.49444053
71352576,0.5055606,0.49443942
117590598,0.5055606,0.49443942
470065,0.5055607,0.4944393
131844007,0.50556135,0.49443862
58834035,0.50556195,0.49443802
94725030,0.50556195,0.49443802
12800104,0.50556195,0.49443802
3035929,0.50556195,0.49443802
94725032,0.50556195,0.49443802
447594,0.50556195,0.49443802
135405195,0.5055624,0.49443758
6481845,0.5055635,0.49443653
11243988,0.5055647,0.49443528
20646474,0.5055651,0.4944349
21592214,0.50556564,0.49443436
11725011,0.5055667,0.4944333
3000230,0.50556684,0.49443313
131882637,0.50556684,0.49443313
494217,0.50556684,0.49443313
450215,0.5055684,0.4944316
21820463,0.5055686,0.49443138
65102,0.5055686,0.49443138
58834006,0.5055686,0.49443138
12800105,0.5055686,0.49443138
101317,0.50556874,0.49443123
45356917,0.50556874,0.49443123
7059460,0.50556874,0.49443123
44629859,0.50556874,0.49443123
44630766,0.50556874,0.49443123
9427,0.50556874,0.49443123
13066372,0.50556874,0.49443123
1520351,0.50556874,0.49443123
13066370,0.50556874,0.49443123
121486746,0.50556874,0.49443123
54669724,0.50556874,0.49443123
146108,0.5055697,0.49443033
13831291,0.5055697,0.49443033
51414401,0.5055697,0.49443033
6481831,0.50557035,0.49442965
21069732,0.50557065,0.49442935
136195916,0.50557077,0.49442923
14351747,0.5055722,0.49442777
446940,0.50557244,0.4944276
3012255,0.50557315,0.49442685
19698912,0.50557435,0.49442568
13188936,0.50557435,0.49442568
3012251,0.50557435,0.49442568
11436669,0.50557804,0.49442196
11243021,0.50557923,0.49442074
135616719,0.50558054,0.4944195
470067,0.5055806,0.4944194
21117530,0.50558174,0.49441826
379817,0.5055822,0.49441776
190488,0.5055822,0.49441776
10474045,0.50558364,0.49441636
76844801,0.5055861,0.4944139
3011154,0.5055872,0.4944128
54023955,0.5055889,0.4944111
22899176,0.50558925,0.49441075
154701266,0.50559056,0.49440947
455763,0.5055912,0.4944088
40493564,0.5055923,0.4944077
98575509,0.5055923,0.4944077
454120,0.50559235,0.49440762
92236279,0.5055933,0.49440667
21139854,0.5055933,0.49440667
492559,0.50559384,0.49440616
14410899,0.5055968,0.49440318
160130,0.5055989,0.4944011
18658060,0.5055994,0.49440062
121235267,0.50559986,0.49440014
91668388,0.50560015,0.49439985
21117472,0.50560015,0.49439985
21721736,0.5056013,0.49439868
512626,0.5056018,0.49439818
3006169,0.5056033,0.49439666
92242775,0.5056033,0.49439666
265298,0.5056038,0.49439624
10403118,0.5056038,0.49439624
121487354,0.5056039,0.49439606
128650,0.50560427,0.49439573
178714,0.50560427,0.49439573
10106291,0.50560427,0.49439573
136226316,0.50560427,0.49439573
136259535,0.5056044,0.4943956
135398596,0.5056044,0.4943956
131885200,0.50560665,0.49439338
10782439,0.50560683,0.49439317
211875,0.5056069,0.4943931
451862,0.50560755,0.49439245
136272515,0.5056082,0.49439177
29982443,0.5056095,0.4943905
76845819,0.50561,0.49439
45039587,0.5056108,0.4943892
6419781,0.5056108,0.4943892
25880707,0.5056108,0.4943892
97297,0.5056108,0.4943892
472172,0.5056113,0.49438867
122879,0.5056113,0.49438867
89341487,0.5056113,0.49438867
58859108,0.5056113,0.49438867
10780244,0.5056133,0.4943867
69906675,0.50561464,0.49438536
53683382,0.5056148,0.49438518
34365251,0.5056153,0.4943847
68368,0.5056153,0.4943847
7349522,0.5056153,0.4943847
67353063,0.50561535,0.49438465
45052344,0.5056156,0.4943844
3010383,0.50561655,0.49438348
135415643,0.5056176,0.49438238
452039,0.50561893,0.4943811
20839221,0.50561976,0.49438024
71410527,0.50562024,0.49437976
5272747,0.5056206,0.4943794
131885479,0.50562096,0.49437904
87824027,0.505622,0.49437794
296233,0.505622,0.49437794
45052066,0.5056224,0.49437764
156594694,0.5056224,0.49437764
21732373,0.5056227,0.49437732
21856228,0.5056227,0.49437732
162367440,0.5056227,0.49437732
443234,0.5056228,0.4943772
21116192,0.5056235,0.49437648
451567,0.5056235,0.49437648
21140332,0.5056242,0.4943758
454141,0.50562465,0.49437532
454140,0.50562465,0.49437532
72250,0.5056248,0.4943752
380084,0.5056248,0.4943752
156589123,0.5056249,0.49437514
91668391,0.5056249,0.49437514
3065123,0.5056255,0.4943745
25257533,0.50562584,0.49437416
490684,0.5056262,0.4943738
451876,0.50562716,0.49437287
5273527,0.50562865,0.49437135
121487074,0.5056292,0.4943708
129735822,0.5056292,0.4943708
163320931,0.5056299,0.49437013
514810,0.50563,0.49437
131881293,0.50563216,0.49436787
14409040,0.5056323,0.49436775
356796,0.50563264,0.49436733
1838,0.505635,0.494365
15954525,0.50563514,0.49436483
92148590,0.50563514,0.49436483
10872387,0.50563514,0.49436483
100222,0.50563586,0.49436414
71302591,0.5056368,0.49436322
135759443,0.50563705,0.49436298
151840,0.505638,0.49436203
57061669,0.5056384,0.49436158
11032790,0.5056384,0.49436158
266234,0.5056384,0.49436158
92131953,0.5056384,0.49436158
9816781,0.5056384,0.49436158
84392,0.5056384,0.49436158
92233339,0.5056384,0.49436158
453764,0.5056389,0.4943611
330549,0.505639,0.49436098
198689,0.505639,0.49436098
121487526,0.50563955,0.49436042
125836,0.5056397,0.4943603
152369,0.50564015,0.49435982
71750617,0.5056405,0.49435946
135398692,0.5056406,0.49435937
6398509,0.5056424,0.49435756
44396095,0.5056453,0.4943547
71303019,0.5056462,0.49435377
452961,0.5056464,0.4943536
76845172,0.5056466,0.4943534
135518,0.50564665,0.49435335
193541,0.5056467,0.4943533
21854428,0.5056468,0.49435318
452342,0.5056497,0.49435028
21140443,0.50565094,0.49434906
102505450,0.5056511,0.49434888
102216,0.50565183,0.49434817
11004885,0.50565183,0.49434817
10086464,0.5056524,0.4943476
475379,0.50565404,0.49434596
137212578,0.50565416,0.49434584
135519069,0.5056548,0.49434516
135704021,0.5056548,0.49434516
102602182,0.5056555,0.49434444
22796909,0.505656,0.49434397
92145418,0.505656,0.49434397
3007216,0.5056561,0.4943439
5273018,0.5056564,0.49434358
67841326,0.50565666,0.49434334
67841222,0.50565666,0.49434334
475547,0.5056577,0.49434236
3065115,0.5056586,0.4943414
131878957,0.505659,0.49434102
15590161,0.5056603,0.49433973
135692739,0.50566125,0.49433872
3006944,0.50566185,0.49433815
135417318,0.50566244,0.49433756
14018661,0.5056627,0.49433735
132942400,0.5056678,0.49433216
135404725,0.50567,0.49433
46705354,0.5056709,0.49432907
12071879,0.5056714,0.4943286
6714006,0.5056714,0.4943286
10331902,0.5056716,0.4943284
474672,0.5056716,0.4943284
472636,0.5056726,0.49432743
92237996,0.50567293,0.49432707
11140051,0.50567317,0.49432686
53816764,0.50567365,0.49432638
92143143,0.505674,0.49432603
454161,0.505675,0.49432498
14095555,0.505675,0.49432498
21855714,0.50567514,0.49432486
11023772,0.50567627,0.4943237
59035009,0.50567627,0.4943237
167800,0.50567794,0.49432206
21140890,0.5056788,0.49432126
150623,0.50567925,0.49432078
154701265,0.5056798,0.4943202
3246335,0.50568026,0.49431974
23757287,0.5056821,0.4943179
137128754,0.5056832,0.49431682
121486937,0.505684,0.494316
6398342,0.50568676,0.49431327
90669225,0.50568914,0.4943109
3007123,0.5056896,0.49431035
21677364,0.50568974,0.4943103
71369906,0.50569063,0.49430937
131877129,0.505691,0.494309
21140569,0.5056914,0.49430862
3010388,0.5056915,0.4943085
46875339,0.5056915,0.4943085
92246571,0.5056915,0.4943085
14485373,0.5056915,0.49430844
3034808,0.5056915,0.49430844
70697554,0.5056945,0.49430546
121006820,0.5056949,0.49430507
72182,0.50569504,0.49430496
124794323,0.50569576,0.49430424
22792824,0.50569665,0.49430338
135618582,0.50569725,0.49430272
9824370,0.50569755,0.49430245
91084800,0.5056977,0.49430227
12044417,0.5056977,0.49430227
119184,0.50569904,0.49430093
10377507,0.50569904,0.49430093
45074628,0.5056994,0.49430063
5272826,0.5056995,0.4943005
71776864,0.5057003,0.4942997
265025,0.5057009,0.4942991
9834501,0.5057009,0.4942991
14842983,0.5057013,0.49429873
131877226,0.50570214,0.49429783
71539312,0.5057044,0.49429557
14132953,0.505705,0.49429503
54213197,0.5057052,0.49429482
511886,0.5057063,0.4942937
135398677,0.50570667,0.49429336
9992006,0.50570667,0.4942933
503813,0.5057074,0.4942926
121487330,0.505708,0.49429202
134004,0.505708,0.49429202
21121840,0.505708,0.49429202
121487305,0.5057093,0.49429074
512320,0.5057101,0.4942899
54165040,0.50571066,0.49428934
354916,0.505711,0.49428898
14860269,0.5057111,0.49428892
11042603,0.5057112,0.4942888
135596626,0.5057119,0.49428806
452772,0.5057142,0.49428585
136744872,0.5057143,0.49428573
490265,0.5057143,0.49428573
71429365,0.5057143,0.49428573
5273490,0.5057144,0.4942856
14862102,0.50571465,0.49428537
156594875,0.5057148,0.49428526
72756109,0.5057167,0.4942833
156595061,0.5057167,0.4942833
121006623,0.5057173,0.4942827
135960421,0.50571966,0.49428037
21825596,0.5057204,0.49427965
3010291,0.5057213,0.49427873
136232982,0.50572133,0.49427867
13871175,0.5057235,0.49427652
3082389,0.5057235,0.49427652
3000603,0.5057242,0.4942758
3032355,0.5057242,0.4942758
92262454,0.5057266,0.49427342
69907861,0.5057268,0.4942732
156594089,0.50572836,0.49427164
511887,0.5057284,0.49427158
129291491,0.50573003,0.49427
130510,0.50573003,0.49427
121486833,0.5057303,0.4942697
71370351,0.50573075,0.49426928
126970070,0.50573134,0.49426866
68768358,0.50573134,0.49426866
451861,0.50573176,0.49426824
59035043,0.50573176,0.49426824
14680716,0.5057318,0.49426818
135483941,0.5057323,0.49426773
135483976,0.5057323,0.49426773
453194,0.50573254,0.4942675
453193,0.50573254,0.4942675
515213,0.50573254,0.49426743
25231309,0.505733,0.49426696
10021283,0.50573397,0.49426603
