cid,Activite,IsomericSMILES,Canonical_smiles
3010076,0,C[C@@H](C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)NC(=S)NC2=CC=C(C=C2)NC(=O)C3=CSN=N3,C[C@H](NC(=S)Nc1ccc(NC(=O)c2csnn2)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
3010081,0,C[C@H](C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)NC(=S)NC2=CC=C(C=C2)NC(=O)C3=CSC=N3,C[C@@H](NC(=S)Nc1ccc(NC(=O)c2cscn2)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
3010086,0,C[C@@H](C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)NC(=S)NC2=CN=C(C=C2)NC(=O)C3=CSC=N3,C[C@H](NC(=S)Nc1ccc(NC(=O)c2cscn2)nc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
72204119,0,CC1=C(C(=NC(=N1)NCCCCNC2=C3C=CC(=CC3=NC=C2)Cl)C4=CC=CC=C4)C(=O)OC(C)C,Cc1nc(NCCCCNc2ccnc3cc(Cl)ccc23)nc(-c2ccccc2)c1C(=O)OC(C)C
72204307,0,CCOC(=O)C1=C(N=C(N=C1C2=CC=C(C=C2)F)NCCCCNC3=C4C=CC(=CC4=NC=C3)Cl)C,CCOC(=O)c1c(C)nc(NCCCCNc2ccnc3cc(Cl)ccc23)nc1-c1ccc(F)cc1
72204118,0,CC1=C(C(=NC(=N1)NCCCNC2=C3C=CC(=CC3=NC=C2)Cl)C4=CC=CC=C4)C(=O)OC,COC(=O)c1c(C)nc(NCCCNc2ccnc3cc(Cl)ccc23)nc1-c1ccccc1
3010074,0,C1=CC(=CC=C1NC(=O)C2=CSN=N2)NC(=S)NCC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F,O=C(Nc1ccc(NC(=S)NCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1)c1csnn1
72204306,0,CCOC(=O)C1=C(N=C(N=C1C2=CC=C(C=C2)Cl)NCCCCNC3=C4C=CC(=CC4=NC=C3)Cl)C,CCOC(=O)c1c(C)nc(NCCCCNc2ccnc3cc(Cl)ccc23)nc1-c1ccc(Cl)cc1
137636639,0,C1COCCN1C2=NC(=C(C(=N2)NCCCCNC3=C4C=CC(=CC4=NC=C3)Cl)C#N)C5=CC=CC=C5,N#Cc1c(NCCCCNc2ccnc3cc(Cl)ccc23)nc(N2CCOCC2)nc1-c1ccccc1
72204120,0,CCOC(=O)C1=C(N=C(N=C1C2=CC=CC=C2[N+](=O)[O-])NCCCCNC3=C4C=CC(=CC4=NC=C3)Cl)C,CCOC(=O)c1c(C)nc(NCCCCNc2ccnc3cc(Cl)ccc23)nc1-c1ccccc1[N+](=O)[O-]
136244580,0,CCCCCC1=C(C(=O)NC(=N1)N)Br,CCCCCc1nc(N)[nH]c(=O)c1Br
122192844,0,C1=CC=C(C=C1)OC2=CC=C(C=C2)NC(=O)CN3C(=O)C=CN(C3=O)CC4=CC=C(C=C4)OC5=CC=C(C=C5)Br,O=C(Cn1c(=O)ccn(Cc2ccc(Oc3ccc(Br)cc3)cc2)c1=O)Nc1ccc(Oc2ccccc2)cc1
2719,0,CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12
137651709,0,COC1=CC(=CC(=C1OC)OC)C2=C(C(=NC(=N2)SC)NCCCCNC3=C4C=CC(=CC4=NC=C3)Cl)C#N,COc1cc(-c2nc(SC)nc(NCCCCNc3ccnc4cc(Cl)ccc34)c2C#N)cc(OC)c1OC
137632078,0,CSC1=NC(=C(C(=N1)NCCCNC2=C3C=CC(=CC3=NC=C2)Cl)C#N)C4=CC=CC=C4,CSc1nc(NCCCNc2ccnc3cc(Cl)ccc23)c(C#N)c(-c2ccccc2)n1
137642067,0,CSC1=NC(=C(C(=N1)NCCCCNC2=C3C=CC(=CC3=NC=C2)Cl)C#N)C4=CC=CC=C4,CSc1nc(NCCCCNc2ccnc3cc(Cl)ccc23)c(C#N)c(-c2ccccc2)n1
137645608,0,CC1=CC=C(C=C1)C2=C(C(=NC(=N2)SC)NCCCCNC3=C4C=CC(=CC4=NC=C3)Cl)C#N,CSc1nc(NCCCCNc2ccnc3cc(Cl)ccc23)c(C#N)c(-c2ccc(C)cc2)n1
137633976,0,COC1=CC=C(C=C1)C2=C(C(=NC(=N2)SC)NCCCCNC3=C4C=CC(=CC4=NC=C3)Cl)C#N,COc1ccc(-c2nc(SC)nc(NCCCCNc3ccnc4cc(Cl)ccc34)c2C#N)cc1
162647575,0,CCCCCC1=CC=C(C=C1)C#CC2=C(OC3=NC(=O)N(C=C23)[C@H]4C[C@@H]([C@H](O4)COC(=O)C)OC(=O)C)C5=CC=C(C=C5)C,CCCCCc1ccc(C#Cc2c(-c3ccc(C)cc3)oc3nc(=O)n([C@H]4C[C@H](OC(C)=O)[C@@H](COC(C)=O)O4)cc23)cc1
472372,0,C1[C@H]([C@@H]([C@H](O1)CO)CO)N2C=C(C(=NC2=O)N)I,Nc1nc(=O)n([C@@H]2CO[C@H](CO)[C@H]2CO)cc1I
44427755,0,C1=CC=C(C=C1)COC\2=C(C(=O)O/C2=C\CN3C=C4C=C(OC4=NC3=O)C5=CC=C(C=C5)Br)OCC6=CC=CC=C6,O=C1O/C(=C\Cn2cc3cc(-c4ccc(Br)cc4)oc3nc2=O)C(OCc2ccccc2)=C1OCc1ccccc1
44427742,0,C#CCCCC#CC1=CN(C(=O)NC1=O)C/C=C\2/C(=C(C(=O)O2)OCC3=CC=CC=C3)OCC4=CC=CC=C4,C#CCCCC#Cc1cn(C/C=C2\OC(=O)C(OCc3ccccc3)=C2OCc2ccccc2)c(=O)[nH]c1=O
44427756,0,CC1=CC=C(C=C1)C2=CC3=CN(C(=O)N=C3O2)C/C=C\4/C(=C(C(=O)O4)OCC5=CC=CC=C5)OCC6=CC=CC=C6,Cc1ccc(-c2cc3cn(C/C=C4\OC(=O)C(OCc5ccccc5)=C4OCc4ccccc4)c(=O)nc3o2)cc1
44427757,0,CCCCC1=CC=C(C=C1)C2=CC3=CN(C(=O)N=C3O2)C/C=C\4/C(=C(C(=O)O4)OCC5=CC=CC=C5)OCC6=CC=CC=C6,CCCCc1ccc(-c2cc3cn(C/C=C4\OC(=O)C(OCc5ccccc5)=C4OCc4ccccc4)c(=O)nc3o2)cc1
44427758,0,CCCCCC1=CC=C(C=C1)C2=CC3=CN(C(=O)N=C3O2)C/C=C\4/C(=C(C(=O)O4)OCC5=CC=CC=C5)OCC6=CC=CC=C6,CCCCCc1ccc(-c2cc3cn(C/C=C4\OC(=O)C(OCc5ccccc5)=C4OCc4ccccc4)c(=O)nc3o2)cc1
44427754,0,C1=CC=C(C=C1)CCC2=CC3=CN(C(=O)N=C3O2)C/C=C\4/C(=C(C(=O)O4)OCC5=CC=CC=C5)OCC6=CC=CC=C6,O=C1O/C(=C\Cn2cc3cc(CCc4ccccc4)oc3nc2=O)C(OCc2ccccc2)=C1OCc1ccccc1
44427749,0,CCCCCC1=CC2=CN(C(=O)N=C2O1)C/C=C\3/C(=C(C(=O)O3)OCC4=CC=CC=C4)OCC5=CC=CC=C5,CCCCCc1cc2cn(C/C=C3\OC(=O)C(OCc4ccccc4)=C3OCc3ccccc3)c(=O)nc2o1
44427750,0,CCCCCCC1=CC2=CN(C(=O)N=C2O1)C/C=C\3/C(=C(C(=O)O3)OCC4=CC=CC=C4)OCC5=CC=CC=C5,CCCCCCc1cc2cn(C/C=C3\OC(=O)C(OCc4ccccc4)=C3OCc3ccccc3)c(=O)nc2o1
44427751,0,CCCCCCCCC1=CC2=CN(C(=O)N=C2O1)C/C=C\3/C(=C(C(=O)O3)OCC4=CC=CC=C4)OCC5=CC=CC=C5,CCCCCCCCc1cc2cn(C/C=C3\OC(=O)C(OCc4ccccc4)=C3OCc3ccccc3)c(=O)nc2o1
44427733,0,CCCCC#CC1=CN(C(=O)NC1=O)C/C=C\2/C(=C(C(=O)O2)OCC3=CC=CC=C3)OCC4=CC=CC=C4,CCCCC#Cc1cn(C/C=C2\OC(=O)C(OCc3ccccc3)=C2OCc2ccccc2)c(=O)[nH]c1=O
44427739,0,CCCCCCCCC#CC1=CN(C(=O)NC1=O)C/C=C\2/C(=C(C(=O)O2)OCC3=CC=CC=C3)OCC4=CC=CC=C4,CCCCCCCCC#Cc1cn(C/C=C2\OC(=O)C(OCc3ccccc3)=C2OCc2ccccc2)c(=O)[nH]c1=O
470132,0,CC1=CN(C(=O)NC1=O)[C@@H]2CO[C@@H]([C@H]2CO)CO,Cc1cn([C@@H]2CO[C@H](CO)[C@H]2CO)c(=O)[nH]c1=O
15986890,0,CCCCCCCCCCCCCCCCOCCCOP(=O)(CC/C=C\CN1C=NC2=C(N=CN=C21)N)O,CCCCCCCCCCCCCCCCOCCCOP(=O)(O)CC/C=C\Cn1cnc2c(N)ncnc21
16732730,0,CC1=C(C(=NC(=N1)OC)OC)C2=CC=CC=C2,COc1nc(C)c(-c2ccccc2)c(OC)n1
16732731,0,CC(CC1=C(C(=NC(=N1)OC)OC)C2=CC=CC=C2)(C(F)(F)F)O,COc1nc(CC(C)(O)C(F)(F)F)c(-c2ccccc2)c(OC)n1
16732887,0,C/C(=C\C1=CC(=NC(=N1)OC)OC)/C2=CC=C(C=C2)F,COc1cc(/C=C(\C)c2ccc(F)cc2)nc(OC)n1
136177300,0,COC1=NC(=NC(=C1)/C=C(\C2=CC=C(C=C2)F)/O)OC,COc1cc(/C=C(/O)c2ccc(F)cc2)nc(OC)n1
71601272,0,CC(C)[C@@H](C(=O)OC)NP(=O)(O[C@@H]1C([C@@H]([C@H](O1)CO)O)(F)F)OC2=CC=CC=C2,COC(=O)[C@@H](NP(=O)(Oc1ccccc1)O[C@H]1O[C@H](CO)[C@@H](O)C1(F)F)C(C)C
71601410,0,C[C@@H](C(=O)OC1CCCCC1)NP(=O)(O[C@@H]2C([C@@H]([C@H](O2)CO)O)(F)F)OC3=CC=CC4=CC=CC=C43,C[C@H](NP(=O)(Oc1cccc2ccccc12)O[C@H]1O[C@H](CO)[C@@H](O)C1(F)F)C(=O)OC1CCCCC1
71601270,0,C[C@@H](C(=O)OC)NP(=O)(O[C@@H]1C([C@@H]([C@H](O1)CO)O)(F)F)OC2=CC=CC=C2,COC(=O)[C@H](C)NP(=O)(Oc1ccccc1)O[C@H]1O[C@H](CO)[C@@H](O)C1(F)F
73356520,0,C[C@@H](C(=O)OC1CCCCC1)NP(=O)(O[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F)OC3=CC=CC=C3,C[C@H](NP(=O)(Oc1ccccc1)O[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F)C(=O)OC1CCCCC1
73350479,0,C[C@@H](C(=O)OC)NP(=O)(O[C@H]1C([C@@H]([C@H](O1)CO)O)(F)F)OC2=CC=CC3=CC=CC=C32,COC(=O)[C@H](C)NP(=O)(Oc1cccc2ccccc12)O[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F
73351995,0,CC(C)[C@@H](C(=O)OC)NP(=O)(O[C@H]1C([C@@H]([C@H](O1)CO)O)(F)F)OC2=CC=CC3=CC=CC=C32,COC(=O)[C@@H](NP(=O)(Oc1cccc2ccccc12)O[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F)C(C)C
73350478,0,C[C@@H](C(=O)OCC(C)(C)C)NP(=O)(O[C@H]1C([C@@H]([C@H](O1)CO)O)(F)F)OC2=CC=CC3=CC=CC=C32,C[C@H](NP(=O)(Oc1cccc2ccccc12)O[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F)C(=O)OCC(C)(C)C
73356519,0,C[C@@H](C(=O)OCC(C)(C)C)NP(=O)(O[C@H]1C([C@@H]([C@H](O1)CO)O)(F)F)OC2=CC=CC=C2,C[C@H](NP(=O)(Oc1ccccc1)O[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F)C(=O)OCC(C)(C)C
71601269,0,C[C@@H](C(=O)OCC(C)(C)C)NP(=O)(O[C@@H]1C([C@@H]([C@H](O1)CO)O)(F)F)OC2=CC=CC=C2,C[C@H](NP(=O)(Oc1ccccc1)O[C@H]1O[C@H](CO)[C@@H](O)C1(F)F)C(=O)OCC(C)(C)C
73351994,0,C[C@@H](C(=O)OC)NP(=O)(O[C@H]1C([C@@H]([C@H](O1)CO)O)(F)F)OC2=CC=CC=C2,COC(=O)[C@H](C)NP(=O)(Oc1ccccc1)O[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F
73356521,0,CC(C)[C@@H](C(=O)OC)NP(=O)(O[C@H]1C([C@@H]([C@H](O1)CO)O)(F)F)OC2=CC=CC=C2,COC(=O)[C@@H](NP(=O)(Oc1ccccc1)O[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F)C(C)C
73351993,0,C[C@@H](C(=O)OC1CCCCC1)NP(=O)(O[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F)OC3=CC=CC4=CC=CC=C43,C[C@H](NP(=O)(Oc1cccc2ccccc12)O[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F)C(=O)OC1CCCCC1
71601271,0,C[C@@H](C(=O)OC1CCCCC1)NP(=O)(O[C@@H]2C([C@@H]([C@H](O2)CO)O)(F)F)OC3=CC=CC=C3,C[C@H](NP(=O)(Oc1ccccc1)O[C@H]1O[C@H](CO)[C@@H](O)C1(F)F)C(=O)OC1CCCCC1
72204308,0,CCOC(=O)C1=CN=C(N=C1C)NCCCCNC2=C3C=CC(=CC3=NC=C2)Cl,CCOC(=O)c1cnc(NCCCCNc2ccnc3cc(Cl)ccc23)nc1C
136244490,0,CCCCC1=C(C(=O)NC(=N1)N)Br,CCCCc1nc(N)[nH]c(=O)c1Br
77843996,0,CCCCCCCC(=O)NCC#CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)(N[C@@H](C)C(=O)OCC3=CC=CC=C3)OC4=CC=CC=C4)O,CCCCCCCC(=O)NCC#Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(N[C@@H](C)C(=O)OCc3ccccc3)Oc3ccccc3)O2)c(=O)[nH]c1=O
86578942,0,CCCCCCCC(=O)NCC#CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)(N[C@@H](C)C(=O)OCC3=CC=CC=C3)OC4=CC=CC5=CC=CC=C54)O,CCCCCCCC(=O)NCC#Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(N[C@@H](C)C(=O)OCc3ccccc3)Oc3cccc4ccccc34)O2)c(=O)[nH]c1=O
86578941,0,CCCCCCCC(=O)NCC#CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)(N[C@@H](C)C(=O)OCC(C)C)OC3=CC=CC4=CC=CC=C43)O,CCCCCCCC(=O)NCC#Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(N[C@@H](C)C(=O)OCC(C)C)Oc3cccc4ccccc34)O2)c(=O)[nH]c1=O
71601407,0,CC(C)[C@@H](C(=O)OC)NP(=O)(O[C@@H]1C([C@@H]([C@H](O1)CO)O)(F)F)OC2=CC=CC3=CC=CC=C32,COC(=O)[C@@H](NP(=O)(Oc1cccc2ccccc12)O[C@H]1O[C@H](CO)[C@@H](O)C1(F)F)C(C)C
71601408,0,C[C@@H](C(=O)OCC(C)(C)C)NP(=O)(O[C@@H]1C([C@@H]([C@H](O1)CO)O)(F)F)OC2=CC=CC3=CC=CC=C32,C[C@H](NP(=O)(Oc1cccc2ccccc12)O[C@H]1O[C@H](CO)[C@@H](O)C1(F)F)C(=O)OCC(C)(C)C
45487934,0,CCCCCC1=CC=C(C=C1)C2=CC3=CN(C(=O)N=C3O2)[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)F,CCCCCc1ccc(-c2cc3cn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4F)c(=O)nc3o2)cc1
50993714,0,CC(C)(C)C(=O)OCOP(=O)(C/C=C/CN1C=C(C(=O)NC1=O)Br)OCOC(=O)C(C)(C)C,CC(C)(C)C(=O)OCOP(=O)(C/C=C/Cn1cc(Br)c(=O)[nH]c1=O)OCOC(=O)C(C)(C)C
60145346,0,CCOC(=O)C1=C(N=C(N=C1C)NCCCNC2=C3C=CC(=CC3=NC=C2)Cl)C,CCOC(=O)c1c(C)nc(NCCCNc2ccnc3cc(Cl)ccc23)nc1C
60145026,0,CCOC(=O)C1=C(N=C(N=C1C2=CC=CC=C2)NCCNC3=C4C=CC(=CC4=NC=C3)Cl)C,CCOC(=O)c1c(C)nc(NCCNc2ccnc3cc(Cl)ccc23)nc1-c1ccccc1
60145028,0,CCOC(=O)C1=C(N=C(N=C1C2=CC=CC=C2)NCCCCNC3=C4C=CC(=CC4=NC=C3)Cl)C,CCOC(=O)c1c(C)nc(NCCCCNc2ccnc3cc(Cl)ccc23)nc1-c1ccccc1
60145500,0,CC1=C(C(=NC(=N1)NCCNC2=C3C=CC(=CC3=NC=C2)Cl)C4=CC=CC=C4[N+](=O)[O-])C(=O)OC(C)C,Cc1nc(NCCNc2ccnc3cc(Cl)ccc23)nc(-c2ccccc2[N+](=O)[O-])c1C(=O)OC(C)C
60145027,0,CCOC(=O)C1=C(N=C(N=C1C2=CC=CC=C2)NCCCNC3=C4C=CC(=CC4=NC=C3)Cl)C,CCOC(=O)c1c(C)nc(NCCCNc2ccnc3cc(Cl)ccc23)nc1-c1ccccc1
60145347,0,CCOC(=O)C1=C(N=C(N=C1C)NCCCCNC2=C3C=CC(=CC3=NC=C2)Cl)C,CCOC(=O)c1c(C)nc(NCCCCNc2ccnc3cc(Cl)ccc23)nc1C
60167324,0,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)C#CC#CC3=CC=C(C=C3)[N+](=O)[O-])CO)O,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C#CC#Cc1ccc([N+](=O)[O-])cc1
71601409,0,C[C@@H](C(=O)OC)NP(=O)(O[C@@H]1C([C@@H]([C@H](O1)CO)O)(F)F)OC2=CC=CC3=CC=CC=C32,COC(=O)[C@H](C)NP(=O)(Oc1cccc2ccccc12)O[C@H]1O[C@H](CO)[C@@H](O)C1(F)F
60167177,0,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)C#CC#CC3=CC=CC=C3)CO)O,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C#CC#Cc1ccccc1
71458272,0,CC(C)(C)C(=O)OCOP(=O)(C/C=C/CN1C=NC2=C(N=C(N=C21)N)NC3CCCCC3)OCOC(=O)C(C)(C)C,CC(C)(C)C(=O)OCOP(=O)(C/C=C/Cn1cnc2c(NC3CCCCC3)nc(N)nc21)OCOC(=O)C(C)(C)C
56945093,0,CC(C)C1=CC=C(C=C1)NC2=C3C(=NC=N2)N(C=N3)C/C=C/CP(=O)(OCOC(=O)C(C)(C)C)OCOC(=O)C(C)(C)C,CC(C)c1ccc(Nc2ncnc3c2ncn3C/C=C/CP(=O)(OCOC(=O)C(C)(C)C)OCOC(=O)C(C)(C)C)cc1
71456420,0,CC(C)(C)C(=O)OCOP(=O)(C/C=C/CN1C=NC2=C1N=CN=C2Cl)OCOC(=O)C(C)(C)C,CC(C)(C)C(=O)OCOP(=O)(C/C=C/Cn1cnc2c(Cl)ncnc21)OCOC(=O)C(C)(C)C
136238815,0,CC(C)(C)C(=O)OCOP(=O)(C/C=C/CN1C=NC2=C1N=CNC2=O)OCOC(=O)C(C)(C)C,CC(C)(C)C(=O)OCOP(=O)(C/C=C/Cn1cnc2c(=O)[nH]cnc21)OCOC(=O)C(C)(C)C
71460122,0,CC(C)(C)C(=O)OCOP(=O)(C/C=C/CN1C=NC2=C(N=CN=C21)NC3CCCCC3)OCOC(=O)C(C)(C)C,CC(C)(C)C(=O)OCOP(=O)(C/C=C/Cn1cnc2c(NC3CCCCC3)ncnc21)OCOC(=O)C(C)(C)C
51040860,0,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)C3=CN(N=N3)C4=CC=C(C=C4)Br)CO)O,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1-c1cn(-c2ccc(Br)cc2)nn1
168269372,0,CCN(CC)CC.C#CC(CN1C=CC(=NC1=O)N)(CO)OCP(=O)(O)O,C#CC(CO)(Cn1ccc(N)nc1=O)OCP(=O)(O)O.CCN(CC)CC
6474314,0,C1=NC(=C2C(=N1)N(C=N2)CC(CO)/C=C/P(=O)(O)O)N,Nc1ncnc2c1ncn2CC(/C=C/P(=O)(O)O)CO
25256977,0,C1CC2(CC3=CC=CC=C31)C(=CS(=O)(=O)O2)OCC4=CC=CC=C4,O=S1(=O)C=C(OCc2ccccc2)C2(CCc3ccccc3C2)O1
25257677,0,CCC1(C(=CS(=O)(=O)O1)OCC=C)CC2=CC=CC=C2,C=CCOC1=CS(=O)(=O)OC1(CC)Cc1ccccc1
25256976,0,CC(C)C1(C(=CS(=O)(=O)O1)OCC2=CC=CC=C2)CC3=CC=CC=C3,CC(C)C1(Cc2ccccc2)OS(=O)(=O)C=C1OCc1ccccc1
11992134,0,C1CC2=C(C(C(=C(O2)N)C#N)C3=CN(C(=O)NC3=O)[C@H]4C[C@@H]([C@H](O4)CO)O)C(=O)C1,N#CC1=C(N)OC2=C(C(=O)CCC2)C1c1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
137654248,0,CCOP(=O)([C@@H]1C[C@H](ON1C)CN2C3=CC=CC=C3C(=O)N(C2=O)C(=O)C4=CC(=CC=C4)F)OCC,CCOP(=O)(OCC)[C@@H]1C[C@@H](Cn2c(=O)n(C(=O)c3cccc(F)c3)c(=O)c3ccccc32)ON1C
122192839,0,C1=CC=C(C=C1)NC(=O)CN2C(=O)C=CN(C2=O)CCCCCOC3=CC=C(C=C3)Br,O=C(Cn1c(=O)ccn(CCCCCOc2ccc(Br)cc2)c1=O)Nc1ccccc1
160355,0,CC[C@H](CO)NC1=NC(=C2C(=N1)N(C=N2)C(C)C)NCC3=CC=CC=C3,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1
131723,0,CC1=CN2C(=O)C3=C(N=C2N1)N(C=N3)COC(CO)CO,Cc1cn2c(=O)c3ncn(COC(CO)CO)c3nc2[nH]1
488239,0,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)C(CI)NC#N)CO)O,N#CNC(CI)c1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
155537643,0,C1=CC=C(C=C1)COC\2=C(C(=O)O/C2=C\CN3C=C(N=N3)C4=CC(=CC(=C4)F)F)OCC5=CC=CC=C5,O=C1O/C(=C\Cn2cc(-c3cc(F)cc(F)c3)nn2)C(OCc2ccccc2)=C1OCc1ccccc1
44591243,0,C1/C(=C\N2C=CC(NC2=O)N)/C1(CO)F,NC1C=CN(/C=C2\CC2(F)CO)C(=O)N1
6536768,0,C1/C(=C\N2C=CC(=NC2=O)N)/C1(CO)F,Nc1ccn(/C=C2\CC2(F)CO)c(=O)n1
135465936,0,C1=NC2=C(N1OCC(CO)/C=C/P(=O)(O)O)N=C(NC2=O)N,Nc1nc2c(ncn2OCC(/C=C/P(=O)(O)O)CO)c(=O)[nH]1
15604878,0,CC\1=NN(C(=O)/C1=C\C2=CN(C(=O)NC2=O)[C@H]3C[C@@H]([C@H](O3)CO)O)C4=CC=CC=C4,CC1=NN(c2ccccc2)C(=O)/C1=C\c1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
44416697,0,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)C=C(C#N)C#N)CO)O,N#CC(C#N)=Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
476987,0,C1[C@H](O[C@H](O1)CO)N2C=C(C(=O)NC2=O)I,O=c1[nH]c(=O)n([C@@H]2CO[C@H](CO)O2)cc1I
135410376,0,C1=NC2=C(N1CC(CO)/C=C/P(=O)(O)O)N=C(NC2=O)N,Nc1nc2c(ncn2CC(/C=C/P(=O)(O)O)CO)c(=O)[nH]1
480980,0,C1=CC=C(C=C1)CN2C(=O)C3=CC=CC=C3N(S2(=O)=O)CC4=CC=CC=C4Cl,O=C1c2ccccc2N(Cc2ccccc2Cl)S(=O)(=O)N1Cc1ccccc1
16756973,0,CCCCCC1=CC=C(C=C1)C#CC2=CC3=CN(C(=O)N=C3O2)[C@H]4C[C@@H]([C@H](O4)CO)O,CCCCCc1ccc(C#Cc2cc3cn([C@H]4C[C@H](O)[C@@H](CO)O4)c(=O)nc3o2)cc1
145949869,0,CC1=C(C(N(C(=O)N1CC2=CN(N=N2)CC3=CC=CC=C3)CC4=CN(N=N4)CC5=CC=CC=C5)C6=CC=C(C=C6)N(C)C)C(=O)C,CC(=O)C1=C(C)N(Cc2cn(Cc3ccccc3)nn2)C(=O)N(Cc2cn(Cc3ccccc3)nn2)C1c1ccc(N(C)C)cc1
145961829,0,CC1=CN(C(=O)NC1=O)C/C(=C\CP(=O)(N[C@@H](C)C(=O)OCC2=CC=CC=C2)OC3=CC=CC4=C3CCCC4)/C,C/C(=C/CP(=O)(N[C@@H](C)C(=O)OCc1ccccc1)Oc1cccc2c1CCCC2)Cn1cc(C)c(=O)[nH]c1=O
343428,0,C1=CN(C(=O)N=C1N)COC(CO)CO,Nc1ccn(COC(CO)CO)c(=O)n1
145987250,0,C#C[C@]1([C@H](O[C@H]([C@@H]1O)N2C=C(C3=C(C=CN=C32)N)Cl)CO)O,C#C[C@@]1(O)[C@@H](CO)O[C@@H](n2cc(Cl)c3c(N)ccnc32)[C@@H]1O
5272220,0,CCC(C1=CC=C(C=C1)F)NC(=S)NC2=CC=C(C=C2)NC(=O)C3=CC=CC=C3F,CCC(NC(=S)Nc1ccc(NC(=O)c2ccccc2F)cc1)c1ccc(F)cc1
16756645,0,CCCCCC1=CC=C(C=C1)CCC2=CC3=CN(C(=O)N=C3O2)[C@H]4C[C@@H]([C@H](O4)CO)O,CCCCCc1ccc(CCc2cc3cn([C@H]4C[C@H](O)[C@@H](CO)O4)c(=O)nc3o2)cc1
56668650,0,C1=NC(=C2C(=N1)N(C=N2)CCOCP(=O)(O)OCCOCCCCCCCCCCO)N,Nc1ncnc2c1ncn2CCOCP(=O)(O)OCCOCCCCCCCCCCO
70688130,0,CC(C)CSC1=NC(=NC2=C1N=CN2/C=C\3/CC3(CO)CO)N,CC(C)CSc1nc(N)nc2c1ncn2/C=C1/CC1(CO)CO
515113,0,COC1=NC(=NC2=C1N=CN2CCC(CO)CO)N,COc1nc(N)nc2c1ncn2CCC(CO)CO
497010,0,COC(=O)C1=NC2=CC(=C(C=C2N1S(=O)(=O)C3=CC=C(C=C3)[N+](=O)[O-])Cl)Cl,COC(=O)c1nc2cc(Cl)c(Cl)cc2n1S(=O)(=O)c1ccc([N+](=O)[O-])cc1
135966066,0,C1/C(=C\N2C=NC3=C2N=C(NC3=O)N)/C1(CCP(=O)(O)O)CO,Nc1nc2c(ncn2/C=C2\CC2(CO)CCP(=O)(O)O)c(=O)[nH]1
25257678,0,CCC1(C(=CS(=O)(=O)O1)OCC#N)CC2=CC=CC=C2,CCC1(Cc2ccccc2)OS(=O)(=O)C=C1OCC#N
492103,0,C=CCCCC1=CC2=CN(C(=O)N=C2O1)[C@H]3C[C@@H]([C@H](O3)CO)O,C=CCCCc1cc2cn([C@H]3C[C@H](O)[C@@H](CO)O3)c(=O)nc2o1
