cid,s4_pathLength,SHED_DL,mindO,phLevel3,NdssC,nROR,minssCH2,F01[C-O],P_VSA_LogP_6,MATS4e,F06[O-O],nCs,MaxsOH,P_VSA_charge_1,nR=Ct,F02[N-O],mindssC,VE1sign_B(p),MATS6e,ARR,VE2sign_Dt,CATS2D_09_DL,CATS2D_07_LL,NssCH2,MaxdssC,CATS2D_04_LL,CATS2D_07_DL,P_VSA_LogP_3,F03[C-N],nOxolanes,F04[O-O],H-054,CATS2D_07_DA,VE1_B(m),C-002,CATS2D_04_DD,QEDu,MATS6v,H-046,D/Dtr09,CATS2D_03_DA,B02[N-O],IC2,mindsN,Eig03_EA(dm),CATS2D_06_DA,GATS6e,C-040,nOHs,D/Dtr05,gmin,MATS4m,C-018,MaxdsCH,P_VSA_charge_12,C-041,C-019,GATS3m,F10[N-O],nCp,MATS5v,CATS2D_04_AL,nR=Cs,MATS4i,GATS4m,BIC5,SpPosA_B(i),MATS3v,SpMin1_Bh(p),C-009,AVS_B(m),SpMax1_Bh(i),GATS6m,F02[C-N],P_VSA_MR_5,minaasC,P_VSA_charge_2,MATS5m,VE2sign_B(e),B03[N-O],CATS2D_09_AA,P_VSA_MR_2,arLevel2,Eig02_EA(dm),N-073,JGI10,CATS2D_01_AA,B01[N-N],P_VSA_charge_10,nOHp,GATS7p,C-043,CATS2D_07_AP,N-072,CATS2D_03_AA,B01[C-O],MATS2p,CATS2D_05_DA,JGI2,JGI5,CATS2D_07_AA,C-005,MaxssCH2,CATS2D_05_AA,JGI3,F09[N-P],nPyridines,SpDiam_AEA(dm),F01[N-O],SpMax_AEA(bo),F04[N-S],O-060,B03[N-N],SM11_EA(dm),C-007,F07[N-P],VE1sign_A,C-026,JGI7,B10[C-F],P_VSA_LogP_5,GATS5m,GATS8p,nCt,nRCOOR
90673518,0.2578125,0.0,0.0,0.5,0.0,0.0769230769230769,0.3552873200994394,0.1785714285714285,0.2697584712787734,0.4760425723878792,0.0,0.0625,0.820878884774165,0.798010054680515,0.0,0.0909090909090909,0.645769959368592,0.315255856765204,0.561978359192095,0.5000000000000006,0.2204049519965467,0.0,0.0,0.0166666666666666,0.5935494198144018,0.0,0.0,0.6333758328688,0.4411764705882353,1.0,0.125,0.0,0.625,0.2599461010037885,0.0,0.3333333333333333,0.1986119655196498,0.2954849580329042,0.0,0.1298231630941234,0.5454545454545454,1.0,0.6790427068451872,0.6282039557064708,0.1708897730440585,0.238095238095238,0.3678717262714128,0.0,0.6666666666666666,0.1021937007946067,0.6539767328151875,0.6069693980138408,0.0,0.0,0.0,0.0,0.0,0.4036166025994865,0.1333333333333333,0.0526315789473684,0.4723974061915716,0.0,0.0,0.4566808609716203,0.4064381321960356,0.9291640481752927,0.7985470965449757,0.725164588912415,0.5782179204167828,0.5,0.376963414251461,0.787201336237251,0.3356018454428466,0.3235294117647059,0.016060095642432,0.4883003340755359,0.0,0.4048715772935077,0.1757125152747177,1.0,0.25,0.0,0.1875,0.0,0.3333333333333333,0.2544169611307421,0.3333333333333333,1.0,0.0,0.5,0.372284905125573,0.5,0.25,0.0,0.611111111111111,1.0,0.4186149478356956,0.75,0.4864048338368558,0.5668965517241384,0.6363636363636364,0.0,0.3307209292682698,0.4210526315789473,0.6474767450377206,0.0,0.0,0.3684481404343251,0.0,0.6776172835580363,0.0,0.0,1.0,1.2055089535014518e-10,0.0,0.0,0.2521426354211366,0.0,0.6099564027172258,0.0,0.0336062096250108,0.5635440411868924,0.3915229099137577,0.0,0.0
90673513,0.2265625,0.2178142411450496,0.0,0.4375,0.0,0.0769230769230769,0.3845395986752407,0.1785714285714285,0.1221726123277147,0.398809473730937,0.0,0.0625,0.8266717043356302,0.6742891669032219,0.0,0.0909090909090909,0.645769959368592,0.2401772646332981,0.5417295402239146,0.5217391304347826,0.3036620756295521,0.1,0.0,0.0166666666666666,0.5935494198144018,0.0,0.0769230769230769,0.6333758328688,0.3823529411764705,1.0,0.125,0.0,0.5,0.2249527475420448,0.0,0.3333333333333333,0.3531992071532662,0.2693777846892077,0.0,0.1210805102802356,0.5454545454545454,1.0,0.6904867876643206,0.0,0.1708897730440585,0.1428571428571428,0.3720944837461226,0.0,0.6666666666666666,0.095390559895457,0.6768493881669562,0.5536124406643775,0.0,0.0,0.0,0.0,0.0,0.3128297011760501,0.0,0.0526315789473684,0.3424343519914024,0.0238095238095238,0.0,0.5828074063486556,0.3397266048856475,0.9211902732647458,0.5535404770960559,0.6766525035008943,0.5144910495462791,0.5,0.3757047983177619,0.7921947004037353,0.3547710005013159,0.2058823529411764,0.0434960603933559,0.617689052715557,0.0068659891539469,0.3442003287138274,0.1481339605765458,1.0,0.0625,0.0,0.1875,0.2721271009207366,0.3333333333333333,0.0,0.0,0.0,0.2768646509030443,0.5,0.3411876009792809,0.5,0.125,0.0,0.3888888888888888,1.0,0.4131811489255755,0.5,0.507552870090632,0.5482828282828289,0.2727272727272727,0.1428571428571428,0.3593657925869058,0.2105263157894736,0.6654622101776572,0.0,0.0,0.6482019292308265,0.0,0.6763366967622799,0.6666666666666666,0.0,1.0,1.2055089535014518e-10,0.0,0.0,0.2124525972207969,0.0,0.6434823752070028,0.0,0.0346564036757924,0.5986792352402622,0.420105861043732,0.0,0.0
90673512,0.2265625,0.0,0.0,0.4375,0.0,0.0769230769230769,0.3778047774427327,0.25,0.1526717333959125,0.4301381956486537,0.0526315789473684,0.0625,0.8245341909676782,0.7174251373899561,0.0,0.2727272727272727,0.645769959368592,0.2777879453399015,0.5507350975479095,0.5217391304347826,0.3036620756295521,0.0,0.0,0.0166666666666666,0.5935494198144018,0.0,0.0,0.6333758328688,0.3823529411764705,1.0,0.125,0.0,0.625,0.2344500207307943,0.0,0.3333333333333333,0.3759782991289352,0.2740337464706788,0.0,0.1210805102802356,0.5454545454545454,1.0,0.6904867876643206,0.0,0.1708897730440585,0.1428571428571428,0.371599470204897,0.0,0.6666666666666666,0.095390559895457,0.6719732194039076,0.4815559830175895,0.0,0.0,0.0,0.0,0.0,0.4052871719549548,0.0,0.0526315789473684,0.3338610995087859,0.0,0.0,0.6380632228215947,0.4602401363386174,0.9211902732647458,0.5971768930971368,0.6263200486252779,0.5569260669450844,0.5,0.3317602143949445,0.7955356509316012,0.3563682003223963,0.2058823529411764,0.056941483811227,0.5685536211229293,0.0068659891539469,0.3362793224239027,0.1401949095066285,1.0,0.125,0.0196742536081327,0.1875,0.2248204164946287,0.3333333333333333,0.0,0.0,0.0,0.2768646509030443,0.5,0.3666914611692762,0.5,0.125,0.0,0.3888888888888888,1.0,0.6505118184858311,0.5,0.507552870090632,0.5482828282828289,0.3636363636363636,0.1428571428571428,0.3527708180046444,0.2631578947368421,0.6654622101776572,0.0,0.0,0.3686943848820629,0.0,0.6763366967622799,0.0,0.2,1.0,1.2055089535014518e-10,0.0,0.0,0.2124525972207969,0.0,0.6434823752070028,0.0,0.128941561593603,0.5889578932527708,0.321697221606081,0.0,0.0
53672648,0.2265625,0.0,0.0,0.4375,0.0,0.0769230769230769,0.3752994239442395,0.1785714285714285,0.1321334575156318,0.4171183728016576,0.0,0.0625,0.8237900196469922,0.6742891669032219,0.0,0.0909090909090909,0.645769959368592,0.2613653233418184,0.5519598523485499,0.5217391304347826,0.3036620756295521,0.0,0.0,0.0166666666666666,0.5935494198144018,0.0,0.0,0.7623540243606749,0.3823529411764705,1.0,0.125,0.0,0.75,0.2353485007000555,0.0,0.6666666666666666,0.2245279004404654,0.2807790180059233,0.0,0.1210805102802356,0.7272727272727273,1.0,0.7173366030517232,0.0,0.1708897730440585,0.238095238095238,0.3648302200350652,0.0,0.6666666666666666,0.095390559895457,0.6704189406106846,0.4854619221572557,0.0,0.0,0.0303580479927306,0.0,0.0,0.406241955320457,0.0666666666666666,0.0526315789473684,0.3237464379769779,0.0,0.0,0.4874956359657538,0.4531595612710039,0.9434257433541804,0.6651084440038453,0.683175242020235,0.5793346876131653,0.5,0.3317864872199521,0.8036041282045296,0.3448222517908157,0.2352941176470588,0.0478872617283692,0.5760609445137052,0.0715391773137047,0.3321297509102721,0.1482758301757141,1.0,0.0625,0.0,0.1875,0.0,0.3333333333333333,0.0,0.0,1.0,0.2768646509030443,0.5,0.3479291570030448,0.5,0.25,0.0,0.3888888888888888,1.0,0.568060902645465,0.75,0.507552870090632,0.5482828282828289,0.2727272727272727,0.0,0.3503174874600429,0.2105263157894736,0.6654622101776572,0.0,0.0,0.3684401492049105,0.0,0.6763366967622799,0.0,0.0,1.0,1.2055089535014518e-10,0.0,0.0,0.2124525972207969,0.0,0.6434823752070028,0.0,0.0346564036757924,0.591362981356998,0.3498628140020947,0.0,0.0
90673517,0.2265625,0.0,0.0,0.5,0.0,0.0769230769230769,0.366207415280354,0.1785714285714285,0.1321334575156318,0.4479510393811878,0.0,0.0625,0.820506799113818,0.6742891669032219,0.0,0.0909090909090909,0.645769959368592,0.2556692541710395,0.5392975909327418,0.5217391304347826,0.3036620756295521,0.0,0.0,0.0166666666666666,0.5935494198144018,0.0,0.0,0.7623540243606749,0.4117647058823529,1.0,0.125,0.0,0.75,0.2343122639988268,0.0,0.6666666666666666,0.1889707136634972,0.2653008935924632,0.0,0.1210805102802356,0.7272727272727273,1.0,0.6982009111108267,0.0,0.1708897730440585,0.3333333333333333,0.3748377617578824,0.0,0.6666666666666666,0.095390559895457,0.6614589805085811,0.5216935099191004,0.0,0.0,0.0303580479927306,0.0,0.0,0.3926351644367427,0.0666666666666666,0.0526315789473684,0.3776015910002764,0.0,0.0,0.4249488332110071,0.4305510563743385,0.939302110936062,0.7015502017250848,0.7273494449944966,0.5772288347454109,0.5,0.337254518923971,0.7858240552048512,0.3637992835048428,0.3235294117647059,0.016060095642432,0.565250398830988,0.0646731881597579,0.3516250159080575,0.1498204883338907,1.0,0.0625,0.0,0.1875,0.0,0.3333333333333333,0.0,0.1666666666666666,1.0,0.0,0.5,0.3638360426432113,0.5,0.25,0.0,0.5,1.0,0.4720364775982814,1.0,0.507552870090632,0.5482828282828289,0.2727272727272727,0.0,0.3414142717739903,0.2631578947368421,0.6654622101776572,0.0,0.0,0.3684401492049105,0.0,0.6763366967622799,0.0,0.0,1.0,1.2055089535014518e-10,0.0,0.0,0.2124525972207969,0.0,0.6434823752070028,0.0,0.0336062096250108,0.5794448048717405,0.3948085971112688,0.0,0.0
101875585,0.1953125,0.0,0.0,0.375,0.0,0.0769230769230769,0.1153311151061607,0.1428571428571428,0.2400085295735421,0.4421533436577116,0.0,0.0625,0.8003171888349507,0.5069067854028422,0.0,0.0909090909090909,0.645769959368592,0.2024300238352335,0.5779898215570034,0.5454545454545462,0.6450370379512922,0.0,0.0,0.0166666666666666,0.5935494198144018,0.0,0.0,0.4654040062309986,0.3235294117647059,1.0,0.0,0.0,0.5,0.2056852955313081,0.0,0.0,0.6129276827747729,0.3506226160495774,0.0,0.113383522043247,0.3636363636363636,1.0,0.7443902386786017,0.0,0.1708897730440585,0.0476190476190476,0.3950785167652894,0.0,0.3333333333333333,0.0891184334661447,0.4227487461092861,0.3768020742296591,0.0,0.0,0.0,0.0,0.0,0.4580109687716825,0.0,0.0526315789473684,0.3327185256787152,0.0,0.0,0.6614326146548393,0.5383581772980892,0.9393219144670708,0.776918576119459,0.5625178711402851,0.5465976597681208,0.5,0.3679773009034859,0.7965425596289322,0.3104770311032227,0.2058823529411764,0.0802885816891427,0.5793671033437076,0.0068659891539469,0.3295344097365241,0.0842116729490512,1.0,0.0625,0.0267574602130185,0.1875,0.1184199577109618,0.3333333333333333,0.0,0.0,0.0,0.5273851031340148,0.5,0.3721624198486915,0.5,0.125,0.0,0.2777777777777778,1.0,0.5355347944914107,0.5,0.7190332326283919,0.6168379446640324,0.2727272727272727,0.0,0.0957473467256398,0.2105263157894736,0.7457091237579047,0.0,0.0,0.5748983025062511,0.0,0.6811067209037747,0.0,0.0,1.0,1.2055089535014518e-10,0.0,0.0,0.1562084743412245,0.0,0.659119943222143,0.0,0.2367604647998464,0.603783430512412,0.3297187183429722,0.0,0.0
118717403,0.1953125,0.0,0.0,0.375,0.0,0.0769230769230769,0.1153311151061607,0.1428571428571428,0.2400085295735421,0.4421533436577116,0.0,0.0625,0.8003171888349507,0.5069067854028422,0.0,0.0909090909090909,0.645769959368592,0.2024300238352335,0.5779898215570034,0.5454545454545462,0.6450370379512922,0.0,0.0,0.0166666666666666,0.5935494198144018,0.0,0.0,0.4654040062309986,0.3235294117647059,1.0,0.0,0.0,0.5,0.2056852955313081,0.0,0.0,0.6129276827747729,0.3506226160495774,0.0,0.113383522043247,0.3636363636363636,1.0,0.7443902386786017,0.0,0.1708897730440585,0.0476190476190476,0.3950785167652894,0.0,0.3333333333333333,0.0891184334661447,0.4227487461092861,0.3768020742296591,0.0,0.0,0.0,0.0,0.0,0.4580109687716825,0.0,0.0526315789473684,0.3327185256787152,0.0,0.0,0.6614326146548393,0.5383581772980892,0.9393219144670708,0.776918576119459,0.5625178711402851,0.5465976597681208,0.5,0.3679773009034859,0.7965425596289322,0.3104770311032227,0.2058823529411764,0.0802885816891427,0.5793671033437076,0.0068659891539469,0.3295344097365241,0.0842116729490512,1.0,0.0625,0.0267574602130185,0.1875,0.1184199577109618,0.3333333333333333,0.0,0.0,0.0,0.5273851031340148,0.5,0.3721624198486915,0.5,0.125,0.0,0.2777777777777778,1.0,0.5355347944914107,0.5,0.7190332326283919,0.6168379446640324,0.2727272727272727,0.0,0.0957473467256398,0.2105263157894736,0.7457091237579047,0.0,0.0,0.5748983025062511,0.0,0.6811067209037747,0.0,0.0,1.0,1.2055089535014518e-10,0.0,0.0,0.1562084743412245,0.0,0.659119943222143,0.0,0.2367604647998464,0.603783430512412,0.3297187183429722,0.0,0.0
118717404,0.1953125,0.0,0.0,0.375,0.0,0.0769230769230769,0.1153311151061607,0.1428571428571428,0.2400085295735421,0.4421533436577116,0.0,0.0625,0.8003171888349507,0.5069067854028422,0.0,0.0909090909090909,0.645769959368592,0.2024300238352335,0.5779898215570034,0.5454545454545462,0.6450370379512922,0.0,0.0,0.0166666666666666,0.5935494198144018,0.0,0.0,0.4654040062309986,0.3235294117647059,1.0,0.0,0.0,0.5,0.2056852955313081,0.0,0.0,0.6129276827747729,0.3506226160495774,0.0,0.113383522043247,0.3636363636363636,1.0,0.7443902386786017,0.0,0.1708897730440585,0.0476190476190476,0.3950785167652894,0.0,0.3333333333333333,0.0891184334661447,0.4227487461092861,0.3768020742296591,0.0,0.0,0.0,0.0,0.0,0.4580109687716825,0.0,0.0526315789473684,0.3327185256787152,0.0,0.0,0.6614326146548393,0.5383581772980892,0.9393219144670708,0.776918576119459,0.5625178711402851,0.5465976597681208,0.5,0.3679773009034859,0.7965425596289322,0.3104770311032227,0.2058823529411764,0.0802885816891427,0.5793671033437076,0.0068659891539469,0.3295344097365241,0.0842116729490512,1.0,0.0625,0.0267574602130185,0.1875,0.1184199577109618,0.3333333333333333,0.0,0.0,0.0,0.5273851031340148,0.5,0.3721624198486915,0.5,0.125,0.0,0.2777777777777778,1.0,0.5355347944914107,0.5,0.7190332326283919,0.6168379446640324,0.2727272727272727,0.0,0.0957473467256398,0.2105263157894736,0.7457091237579047,0.0,0.0,0.5748983025062511,0.0,0.6811067209037747,0.0,0.0,1.0,1.2055089535014518e-10,0.0,0.0,0.1562084743412245,0.0,0.659119943222143,0.0,0.2367604647998464,0.603783430512412,0.3297187183429722,0.0,0.0
118717402,0.1953125,0.0,0.0,0.375,0.0,0.0769230769230769,0.1153311151061607,0.1428571428571428,0.2400085295735421,0.4421533436577116,0.0,0.0625,0.8003171888349507,0.5069067854028422,0.0,0.0909090909090909,0.645769959368592,0.2024300238352335,0.5779898215570034,0.5454545454545462,0.6450370379512922,0.0,0.0,0.0166666666666666,0.5935494198144018,0.0,0.0,0.4654040062309986,0.3235294117647059,1.0,0.0,0.0,0.5,0.2056852955313081,0.0,0.0,0.6129276827747729,0.3506226160495774,0.0,0.113383522043247,0.3636363636363636,1.0,0.7443902386786017,0.0,0.1708897730440585,0.0476190476190476,0.3950785167652894,0.0,0.3333333333333333,0.0891184334661447,0.4227487461092861,0.3768020742296591,0.0,0.0,0.0,0.0,0.0,0.4580109687716825,0.0,0.0526315789473684,0.3327185256787152,0.0,0.0,0.6614326146548393,0.5383581772980892,0.9393219144670708,0.776918576119459,0.5625178711402851,0.5465976597681208,0.5,0.3679773009034859,0.7965425596289322,0.3104770311032227,0.2058823529411764,0.0802885816891427,0.5793671033437076,0.0068659891539469,0.3295344097365241,0.0842116729490512,1.0,0.0625,0.0267574602130185,0.1875,0.1184199577109618,0.3333333333333333,0.0,0.0,0.0,0.5273851031340148,0.5,0.3721624198486915,0.5,0.125,0.0,0.2777777777777778,1.0,0.5355347944914107,0.5,0.7190332326283919,0.6168379446640324,0.2727272727272727,0.0,0.0957473467256398,0.2105263157894736,0.7457091237579047,0.0,0.0,0.5748983025062511,0.0,0.6811067209037747,0.0,0.0,1.0,1.2055089535014518e-10,0.0,0.0,0.1562084743412245,0.0,0.659119943222143,0.0,0.2367604647998464,0.603783430512412,0.3297187183429722,0.0,0.0
444233,0.1953125,0.1886326661376424,0.7803671624461365,0.1875,0.0769230769230769,0.0769230769230769,0.5136002665037712,0.1785714285714285,0.0972212297595403,0.3461798732529616,0.0526315789473684,0.0833333333333333,0.7965636571972025,0.5069067854028422,0.0,0.0909090909090909,0.4633782335621312,0.1835110084939235,0.5786176562115984,0.3529411764705889,0.0159327026876213,0.0,0.0,0.0,0.4259069002750552,0.0,0.0,0.3660450651316878,0.0588235294117647,1.0,0.0,0.0,0.25,0.169552663362734,0.0,0.0,0.6267636822012547,0.1679842405929782,0.0,0.0,0.3636363636363636,1.0,0.5664268069200131,0.0,0.1708897730440585,0.0476190476190476,0.3450721188841043,0.0909090909090909,0.6666666666666666,0.0896216722830996,0.7018585805069761,0.5974471407254983,0.0,0.0,0.0,0.0,0.0,0.4571197781233049,0.0,0.0526315789473684,0.4461176570321632,0.0714285714285714,0.0,0.2809106270980378,0.4760089815223816,0.9231022073941691,0.5546666405519396,0.6268571985411742,0.1247932317845128,0.0,0.3401657282466721,0.4720460735445888,0.4994084861282286,0.1176470588235294,0.1539612085256483,0.5939157272094451,0.0909090909090911,0.3611488268814266,0.0875246872346344,1.0,0.0,0.1081347938571545,0.1875,0.2561373507775976,0.0,0.0,0.0,0.0,0.0452924341329933,0.0,0.2868784699709621,0.5,0.125,0.0909090909090909,0.2777777777777778,1.0,0.4503338195628287,0.125,0.6302114803625374,0.5797402597402596,0.0909090909090909,0.0,0.485746552300386,0.0526315789473684,0.722988099446212,0.0,0.0,0.3172538897271899,0.0,0.4338714407846638,0.3333333333333333,0.0,1.0,1.2055089535014518e-10,0.0,0.0,0.0552808386327118,0.0,0.7760823278921226,0.0,0.0236293661425857,0.7460852741901036,0.1931247174633492,0.0,0.0
54517588,0.1953125,0.1540179269526665,0.0,0.25,0.0769230769230769,0.0769230769230769,0.3961380002679371,0.1785714285714285,0.0972212297595403,0.3918692592671636,0.0,0.0833333333333333,0.8024802941996866,0.6742891669032219,0.0,0.0,0.6944618231016862,0.008187563483184,0.5669249124379337,0.3333333333333337,0.0823678777381932,0.0,0.0,0.0166666666666666,0.6383037894613242,0.0,0.0,0.5340168917694895,0.0588235294117647,1.0,0.125,0.0,0.125,0.1958962971813362,0.0,0.3333333333333333,0.4698187120998436,0.2300321675527824,0.0,0.0,0.4545454545454546,0.0,0.5908914876920388,0.0,0.1708897730440585,0.0952380952380952,0.3580080745254516,0.0909090909090909,0.6666666666666666,0.0971014303962858,0.6879608900111901,0.6657327094147975,0.0,0.0,0.0,0.0,0.0,0.4422073467436612,0.0,0.0526315789473684,0.4184566634781612,0.0238095238095238,0.0,0.424222510707016,0.3524994267836003,0.9586413528350582,0.4732883558973526,0.6349936726610742,0.1297962146873841,0.0,0.3847676277095178,0.4674294847490365,0.401549488330405,0.1176470588235294,0.1218278653018737,0.6784720639207724,0.0,0.3462835498433645,0.1374435601898921,1.0,0.0,0.0,0.1875,0.2766599589277922,0.0,0.0,0.0,0.0,0.0540570812422159,0.5,0.3572822017672925,0.5,0.125,0.0909090909090909,0.2777777777777778,1.0,0.4504379240441404,0.25,0.5970253311643047,0.5072727272727268,0.0,0.0,0.3707233566644021,0.1052631578947368,0.7158807588075885,0.0,0.0,0.3765691141909648,0.0,0.4365085084733477,0.3333333333333333,0.0,1.0,1.2055089535014518e-10,0.0,0.0,0.0481229192598295,0.0,0.7435060326472678,0.0,0.0236293661425857,0.6209396027859732,0.4100028743366186,0.0,0.0
10000206,0.1796875,0.2178142411450496,0.7971105395677801,0.375,0.3076923076923077,0.0769230769230769,0.4439803491530342,0.4285714285714285,0.0972212297595403,0.3816287213693912,0.1578947368421052,0.0833333333333333,0.0,0.3015499338622973,0.0,0.0909090909090909,0.4345691174272763,0.1122047055700298,0.5075414388812488,0.222222222222222,0.3008384316109901,0.1,0.0588235294117647,0.0166666666666666,0.4457171278944954,0.0,0.0,0.0301014118560838,0.0588235294117647,1.0,0.125,0.0,0.125,0.2579165887352759,0.0,0.0,0.374316704216312,0.2975945750653466,0.0,0.0,0.0909090909090909,1.0,0.5625593442798456,0.0,0.9461555436636204,0.0476190476190476,0.4563586547800028,0.3636363636363636,0.0,0.1648563070665298,0.7021185073918742,0.552517386784987,0.0,0.0,0.0,0.0,0.0,0.6141365102856449,0.0666666666666666,0.1578947368421052,0.4016716696960808,0.0476190476190476,0.0,0.22498378220918,0.4230322585365846,0.8504727104879396,0.5679371680303307,0.7037526007065988,0.2659697659513385,0.0,0.3082117429871678,0.4966047295411986,0.3571655036845337,0.1176470588235294,0.2349491713633406,0.5633369960261863,0.363636363636364,0.4193417596768502,0.0326368914170719,1.0,0.1875,0.2389182930147466,0.1875,0.6385925960712628,0.0,0.3816254416961132,0.0,0.0,0.1017173270028318,0.0,0.3431275321800071,0.5,0.125,0.0909090909090909,0.3333333333333333,1.0,0.4817973106121305,0.0,0.3823342343774819,0.5730909090909095,0.4545454545454546,0.0,0.4175722727618231,0.3684210526315789,0.5323697681421254,0.0,0.0,0.3939804281012444,0.0,0.4549383933047268,0.3333333333333333,0.6000000000000001,1.0,0.70546945174969,0.0,0.0,0.0418262449740661,0.0,0.556721825856336,0.0,0.306484839896017,0.5588088873196855,0.3280720390802056,0.0,0.75
71736287,0.0,0.3132893557532624,0.0,0.0,0.0,0.0769230769230769,0.7508299623653996,0.0714285714285714,0.0349122277560912,0.4886555206082687,0.0,0.0208333333333333,0.0,0.1966459652240007,0.0,0.0,0.645769959368592,0.2162856673496924,0.5652604985179119,0.6580645161290329,0.2219891281305976,0.0,0.0,0.1166666666666666,0.5935494198144018,0.1,0.0769230769230769,0.1864594570044406,0.5588235294117647,0.0,0.0,0.0,0.125,0.2379898414415818,0.0208333333333333,0.3333333333333333,0.6810913848948895,0.22806269590455,0.0,0.0,0.0,0.0,0.6679636599594918,0.0,0.2978372338785285,0.0476190476190476,0.3088930861243409,0.0,0.0,0.0,0.948857846960132,0.5090260686667128,0.0,0.0,0.0303580479927306,0.0,0.0,0.4627684776935408,0.0,0.0,0.369615279677379,0.0952380952380952,0.0,0.5659528981282997,0.3752849240987528,0.8540703049206889,0.4291110283815396,0.7956936419225146,0.7909594883365938,0.0,0.3646430206832116,0.7072453211391334,0.3252009353189646,0.3529411764705882,0.1425699767741122,0.7435132901710784,0.0606864847800469,0.3780849876578514,0.1294434293465982,1.0,0.0,0.0421072738730448,0.0,0.2091352711577941,0.0,0.1655144159369076,0.0,0.0,0.0286022728439652,0.0,0.325962800275593,0.0,0.0,0.0,0.0555555555555555,1.0,0.5369095078729405,0.0,0.2496499889470178,0.3826979472140772,0.0,0.0,0.7910939119109017,0.1052631578947368,0.3248066627007731,0.0,0.5,0.203632558433666,0.0,0.5623911724427328,0.0,0.0,0.0,0.0053285027531187,0.0,0.0,0.2614459361679952,0.25,0.237112071746564,0.0,0.2759464084323693,0.4734435320315444,0.2757940854530712,0.0,0.0
76310685,0.0,0.5770664055945346,0.0,0.0,0.0,0.0,0.8051631670199904,0.0,0.3643969442125701,0.602915934719179,0.0,0.1666666666666666,0.0,0.1412580233263098,0.0,0.0,0.645769959368592,0.2124975332721276,0.5708015170198253,0.6375000000000002,0.2384127430759425,0.2,0.2352941176470588,0.1666666666666666,0.5935494198144018,0.15,0.1538461538461538,0.1864594570044406,0.4117647058823529,0.0,0.0,0.0,0.0,0.2358831786726408,0.1666666666666666,0.0,0.3072602115466141,0.3108147567191749,0.1212121212121212,0.0,0.0,0.0,0.4891407564742798,0.0,0.1708897730440585,0.0,0.3012440406497827,0.0,0.0,0.0,0.9168797095927554,0.6281467223527061,0.0,0.0,0.0303580479927306,0.0,0.0,0.3572385345879003,0.0,0.0,0.4006980044501014,0.119047619047619,0.0,0.4551373402064342,0.2715871652829456,0.8482248730809777,0.3662971838292712,0.8709752049665827,0.7909723825448567,0.0,0.3299822233162408,0.7065563384061928,0.2843887996174866,0.2647058823529412,0.1583924828424626,0.6832275315504384,0.0606864847800469,0.4115401049971927,0.1202186169097866,0.0,0.0,0.0842145477460899,0.0,0.104567635578897,0.0,0.1809187279151942,0.0,0.0,0.0377417862385096,0.0,0.3118229822570941,0.0,0.0,0.0,0.0,0.0,0.399015875484054,0.0,0.1718277945619328,0.2873376623376623,0.0,0.0,0.9046808750877996,0.0,0.3252032520325198,0.0,0.5,0.203604411705385,0.0,0.5623906729036969,0.0,0.0,0.0,1.2055089535014518e-10,0.0,0.0,0.250856883572586,0.25,0.2109266516493347,0.0,0.2491664601374383,0.4061782359247998,0.3081045628745054,0.0,0.0
76314306,0.0,0.2497107632577875,0.0,0.0,0.0,0.0,0.6779664049027525,0.0714285714285714,0.3849352200928508,0.5490685038316875,0.0,0.0208333333333333,0.0,0.1137649821498905,0.0,0.1818181818181818,0.645769959368592,0.2177470839011532,0.6020486825166749,0.8160000000000003,0.2637088684813376,0.0,0.0,0.05,0.5935494198144018,0.0833333333333333,0.0,0.1864594570044406,0.3235294117647059,0.0,0.0,0.0,0.0,0.2371327687689105,0.0208333333333333,0.0,0.6816355817490727,0.2480487766015557,0.0,0.0,0.0,1.0,0.6969396560998509,0.0,0.1708897730440585,0.0952380952380952,0.2935282771306464,0.0,0.0,0.0,0.8909636817664248,0.5161565230429098,0.0,0.0,0.0,0.0,0.0,0.4274302285490732,0.0,0.0,0.316958137673815,0.1666666666666666,0.0,0.5932145792416569,0.3632662011239366,0.918411989452313,0.517363275121224,0.8291841986316021,0.7899414406600207,0.0,0.4474781705482895,0.7016903410225126,0.3297761450330799,0.2352941176470588,0.1119017595449713,0.6343701706605619,0.0606864847800469,0.3830448287379802,0.1577105928153169,0.0,0.0,0.0617815274811778,0.0,0.104567635578897,0.0,0.2010208087946602,0.0,0.0,0.0377417862385096,0.0,0.3605221981730947,0.0,0.0,0.0,0.0,1.0,0.5111561849113512,0.0,0.2576215325460027,0.383116883116883,0.0,0.0,0.7418028027004444,0.0,0.3963414634146341,0.0,0.5,0.2036474532341246,0.0,0.5623911433561202,0.0,0.2,0.0,1.2055089535014518e-10,0.0,0.0,0.2628719198507635,0.25,0.3032070617459178,0.0,0.3434516180552485,0.3999515324193636,0.3202773685953523,0.0,0.0
