cid,s4_pathLength,SHED_DL,phLevel3,minssCH2,F04[N-O],P_VSA_LogP_6,SM12_AEA(dm),P_VSA_e_5,nR=Ct,VE1sign_B(p),VE2sign_Dt,SpMaxA_EA(dm),CATS2D_07_LL,NssCH2,MaxdssC,CATS2D_07_DL,F03[C-N],LOC,CATS2D_07_DA,CATS2D_02_AL,D/Dtr09,Eig03_EA(dm),gmin,s3_numAroBonds,CATS2D_02_DL,P_VSA_charge_12,F10[N-O],nCp,GATS4m,F02[C-N],MaxsCH3,arLevel2,CATS2D_07_AP,CATS2D_03_AA,F09[N-P],SpDiam_AEA(dm),SpMax_AEA(bo),VE1sign_A
122180134,0.34375,0.3537210640290508,0.0,0.5505877992858883,0.1,0.0972212297595403,0.6432694175169867,0.3782289946702924,0.0,0.0019723019229742,0.488500536225487,0.1580791834214351,0.1764705882352941,0.0833333333333333,0.509454611455451,0.0769230769230769,0.2352941176470588,0.3087285666410951,0.125,0.4285714285714285,0.0,0.5989923242525648,0.3450883130248531,0.0,0.1666666666666666,0.0,0.0,0.1578947368421052,0.7164109123205793,0.2352941176470588,0.7675639203178746,0.0,0.0,0.2222222222222222,0.0,0.6739861492493728,0.7448115725250717,0.1261307795463448
122180136,0.375,0.3988935730076501,0.0,0.5507559207478686,0.1,0.0972212297595403,0.6433777156884934,0.3782289946702924,0.0,0.0067325236506816,0.4407850161707316,0.1540258710260137,0.2647058823529412,0.1,0.5123509563160311,0.0769230769230769,0.2352941176470588,0.3237662840202732,0.125,0.4285714285714285,0.0,0.5989923242525648,0.3446929821573592,0.0,0.1666666666666666,0.0,0.0,0.1578947368421052,0.6939145096803481,0.2352941176470588,0.8071868492369096,0.0,0.0,0.2222222222222222,0.0,0.6739861492802299,0.7448284559428973,0.1132836092401554
137650796,0.375,0.8250134390966273,0.5,0.3427091380735206,0.5,0.210127663293557,0.6922010235998574,0.4669274609807351,0.0,0.2349235347648367,0.2533206081544402,0.1231952999338113,0.1470588235294117,0.0666666666666666,0.5674084307911351,0.2307692307692307,0.3529411764705882,0.1424442312559369,0.375,0.1428571428571428,0.3557887768515522,0.501258192439637,0.2339878278633408,0.3055555555555555,0.0833333333333333,0.0303580479927306,0.1333333333333333,0.1052631578947368,0.6489833334131574,0.2058823529411764,0.5955371271504807,0.0,0.0,0.2222222222222222,0.0,0.4555329016818998,0.6303907799101109,0.4152040834630083
6479196,0.21875,0.3267213617175744,0.375,0.4145765405782313,0.2,0.4242002808015701,0.5126093185815996,0.3601035413095775,0.125,0.38041367750428,0.1899194779452901,0.2162108408856397,0.0,0.0333333333333333,0.6536357092555797,0.0769230769230769,0.1764705882352941,0.2887796008038868,0.25,0.0952380952380952,0.0,0.4903879239110708,0.7395528825772951,0.0,0.0833333333333333,0.0,0.0,0.0526315789473684,0.2600317584477389,0.088235294117647,0.0,0.0,0.0,0.1666666666666666,0.0,0.377946662217784,0.4173623119282097,0.193104014781733
56663186,0.328125,0.6484102047950876,0.5625,0.2198599388852861,0.3,0.2297578212824886,0.6922019719024658,0.5456831635950173,0.0,0.2373309735375434,0.2720287740120093,0.1402040131646876,0.088235294117647,0.0166666666666666,0.5735187839028942,0.1538461538461538,0.2058823529411764,0.2628168356165691,0.25,0.0952380952380952,0.0,0.6501164376941829,0.2025073664671757,0.0,0.0833333333333333,0.0,0.1333333333333333,0.0526315789473684,0.2411861296677132,0.1470588235294117,0.5350487768481255,0.0,0.0,0.1111111111111111,0.0,0.6263896069214707,0.6537482190987141,0.3625051285661548
76685072,0.34375,0.5652593172082939,0.5,0.3749372125446623,0.2,0.2454430250569649,0.6121906131075536,0.403090246762005,0.0,0.4322566059662646,0.4333146187238859,0.1338311034753836,0.1764705882352941,0.1166666666666666,0.5528297808821965,0.4615384615384615,0.3235294117647059,0.2640671856309546,0.125,0.0952380952380952,0.0,0.7345357507297788,0.2949917167243222,0.3333333333333333,0.1666666666666666,0.1745140660027583,0.0666666666666666,0.1052631578947368,0.6426628230786959,0.2058823529411764,0.6788055185676335,0.25,0.125,0.1111111111111111,0.25,0.4653691640649315,0.5909752972757714,0.5013114013951513
56665192,0.0,0.4354442309464759,0.0,0.4523466556526043,0.0,0.2136694835006966,0.5264283016163225,0.4775557594141034,0.0,0.1643541575441175,0.0,0.0436052152043013,0.0588235294117647,0.45,0.5935494198144018,0.1538461538461538,0.2647058823529412,0.841215916472687,0.125,0.1904761904761904,0.4249321427198984,0.4438268138381691,0.3428344357331573,0.0,0.1666666666666666,0.0,0.4,0.1052631578947368,0.4814058008333076,0.2058823529411764,0.0,0.0,0.125,0.4444444444444444,0.5,0.2848464920977098,0.626073670752735,0.2493136503579909
145985310,0.3375,0.4759023045145432,0.5,0.3666949596413884,0.5,0.210127663293557,0.6444125558795332,0.5367775180048728,0.0,0.4011736130616591,0.7769740714447372,0.1436236232418751,0.0588235294117647,0.05,0.5770475733882732,0.3076923076923077,0.3823529411764705,0.4815704647798458,0.25,0.3809523809523809,0.3032784264432316,0.5780038584534383,0.309105171287519,0.1666666666666666,0.25,0.1745140660027583,0.2666666666666666,0.3157894736842105,0.5606358891299505,0.3823529411764705,0.6840211492532949,0.1,0.0,0.2222222222222222,0.0,0.4298918315643807,0.6038059496344732,0.0286903773023479
145955644,0.34375,0.4985185232691516,0.5,0.5135689031972408,0.1,0.1325365915229482,0.619188481197377,0.3558644209284721,0.125,0.3640193595813195,0.4297762137021224,0.1591505014301857,0.3529411764705882,0.1,0.7951136856583336,0.0769230769230769,0.2058823529411764,0.3039678764314305,0.0,0.3333333333333333,0.0,0.4942474637511228,0.3340361255791311,0.0,0.1666666666666666,0.0,0.0666666666666666,0.2105263157894736,0.5531683608019542,0.1764705882352941,0.7256648507578174,0.0,0.0,0.0,0.0,0.4591030482431832,0.6146053553508719,0.3820679610941903
503310,0.1875,0.1089071205725248,0.375,0.4213077839369595,0.2,0.3269790510420298,0.5065445853696848,0.3601035413095775,0.0,0.3958055257495222,0.0739441433403635,0.2416474104015964,0.0,0.0333333333333333,0.6542599215100148,0.0,0.1176470588235294,0.2225242434267308,0.25,0.0,0.0,0.4903879239110708,0.7437682351568954,0.0,0.0,0.0,0.0,0.0526315789473684,0.293634061466945,0.088235294117647,0.0,0.0,0.0,0.1666666666666666,0.0,0.3862507251190676,0.3940984705851935,0.1712683436427656
6479198,0.21875,0.3267213617175744,0.375,0.4210936923885046,0.2,0.4242002808015701,0.5126093185815996,0.3601035413095775,0.125,0.3970509967080756,0.1899194779452901,0.2162108408856397,0.0,0.0333333333333333,0.6871933600540233,0.0769230769230769,0.1764705882352941,0.2887796008038868,0.25,0.0952380952380952,0.0,0.4903879239110708,0.7430768877356971,0.0,0.0833333333333333,0.0,0.0,0.0526315789473684,0.056387060444317,0.088235294117647,0.0,0.0,0.0,0.1666666666666666,0.0,0.3779460059985469,0.4173623119282097,0.193104014781733
6474954,0.21875,0.3267213617175744,0.375,0.4190316248235353,0.2,0.4242002808015701,0.5126093185815996,0.3601035413095775,0.125,0.3870265303181441,0.1899194779452901,0.2162108408856397,0.0,0.0333333333333333,0.6765755096060782,0.0769230769230769,0.1764705882352941,0.2887796008038868,0.25,0.0952380952380952,0.0,0.4903879239110708,0.7419618704785464,0.0,0.0833333333333333,0.0,0.0,0.0526315789473684,0.0913781973034313,0.088235294117647,0.0,0.0,0.0,0.1666666666666666,0.0,0.3779454540174909,0.4173623119282097,0.193104014781733
66377,0.1979166666666665,0.3510849513861486,0.5,0.4124209768575018,0.3,0.2297578212824886,0.563740944688497,0.4593383801333741,0.125,0.4256705116797611,0.0305201295498937,0.2159553395762998,0.0,0.05,0.7209232424785886,0.1538461538461538,0.2058823529411764,0.2441555721585239,0.25,0.238095238095238,0.0,0.4791950998842729,0.7319943193311154,0.0,0.1666666666666666,0.0,0.0,0.1052631578947368,0.4902786649569018,0.088235294117647,0.7302962761512678,0.0,0.0,0.1111111111111111,0.0,0.4008522988342398,0.4125896405498985,0.2621914854070206
5271148,0.5104166666666656,0.819718462969273,0.5,0.3993928406355068,0.3,0.6346398164248273,0.5662966909301964,0.4593383801333741,0.125,0.3768572583170253,0.1160726338920923,0.1414879811017135,0.1470588235294117,0.1833333333333333,0.6375840207348819,0.2307692307692307,0.2058823529411764,0.579538548377844,0.25,0.238095238095238,0.0,0.4791950998842734,0.7235560568813468,0.0,0.1666666666666666,0.0,0.0,0.1052631578947368,0.3521521791466941,0.088235294117647,0.0,0.0,0.0,0.1111111111111111,0.0,0.4326325166895122,0.4542325444260315,0.2276556696705487
137657936,0.375,0.870736355224959,0.5,0.4154452073846065,0.3,0.0156852037744757,0.6922010235998574,0.432475028561664,0.0,0.2370467993106742,0.2533206081544402,0.1231952999338113,0.3235294117647059,0.0833333333333333,0.5823895248975832,0.3846153846153846,0.3529411764705882,0.1424442312559369,0.375,0.2857142857142857,0.3557887768515522,0.4732231544411608,0.2454565767940334,0.3055555555555555,0.1666666666666666,0.0303580479927306,0.1333333333333333,0.1052631578947368,0.6356951184822355,0.2352941176470588,0.6081750010531565,0.0,0.0,0.1111111111111111,0.0,0.4555230738808002,0.6303907799101109,0.4152040834630083
44582846,0.3854166666666656,0.5317993461743221,0.5,0.4135914993823579,0.3,0.2297578212824886,0.6309701488954252,0.41503510993816,0.125,0.3475055988748851,0.1047697464426106,0.1358602727379189,0.1176470588235294,0.05,0.7719274205486433,0.1538461538461538,0.2352941176470588,0.2643762399273015,0.25,0.3809523809523809,0.1702981508807985,0.5050806509393819,0.7307774704120985,0.0,0.0833333333333333,0.0769640547238038,0.0,0.1052631578947368,0.4022140361109321,0.088235294117647,0.8377618303145111,0.0,0.0,0.1111111111111111,0.0,0.4537414599141331,0.5631067905422906,0.1889701073073015
513044,0.4166666666666656,0.6704019653317277,0.5,0.4173628860234344,0.3,0.6602574111871082,0.5877524474891166,0.41503510993816,0.125,0.3472906682330557,0.010497944766429,0.156254392667598,0.088235294117647,0.1166666666666666,0.8035262833845379,0.1538461538461538,0.2352941176470588,0.4070081835311457,0.25,0.3809523809523809,0.1669610613591191,0.5091444582849086,0.733535911145952,0.0,0.0833333333333333,0.0769640547238038,0.0,0.0526315789473684,0.3996720462357465,0.088235294117647,0.0,0.0,0.0,0.1111111111111111,0.0,0.3994799537376103,0.5108613990346957,0.1928194854651764
56683536,0.3984375,0.7745720119074702,0.5625,0.2146288995678441,0.3,0.2297578212824886,0.6922090245040092,0.5456831635950173,0.0,0.2367332118107699,0.1338882385079202,0.1206811101392435,0.1470588235294117,0.0333333333333333,0.5726049724800149,0.3076923076923077,0.2058823529411764,0.130494179749472,0.25,0.1428571428571428,0.0,0.6501164376941829,0.1906876600555641,0.0833333333333333,0.0833333333333333,0.0,0.1333333333333333,0.0526315789473684,0.2395293300859238,0.1470588235294117,0.5468815713762607,0.0,0.0,0.1111111111111111,0.0,0.6263896125332173,0.6537528626007609,0.368164688569213
472185,0.0,0.1029107802695722,0.0,0.2925739095642031,0.1,0.3269790510420298,0.5237337739926208,0.4092731777886574,0.0,0.3056470336247714,0.2901639226341012,0.2439351321207699,0.0,0.05,0.7189132259400336,0.0,0.1470588235294117,0.4390243509913309,0.125,0.0,0.0,0.4069086280926817,0.2510431023902353,0.0,0.0,0.0,0.2,0.0,0.4727253892488273,0.1176470588235294,0.0,0.0,0.125,0.2222222222222222,0.25,0.3323893936353015,0.4563175448728476,0.1253459115042445
122180133,0.34375,0.3537210640290508,0.0,0.5505877992858883,0.1,0.0972212297595403,0.6432694175169867,0.3782289946702924,0.0,0.0019723019229742,0.488500536225487,0.1580791834214351,0.1764705882352941,0.0833333333333333,0.509454611455451,0.0769230769230769,0.2352941176470588,0.3087285666410951,0.125,0.4285714285714285,0.0,0.5989923242525648,0.3450883130248531,0.0,0.1666666666666666,0.0,0.0,0.1578947368421052,0.7164109123205793,0.2352941176470588,0.7675639203178746,0.0,0.0,0.2222222222222222,0.0,0.6739861492493728,0.7448115725250717,0.1261307795463448
122180135,0.375,0.3988935730076501,0.0,0.5507559207478686,0.1,0.0972212297595403,0.6433777156884934,0.3782289946702924,0.0,0.0067325236506816,0.4407850161707316,0.1540258710260137,0.2647058823529412,0.1,0.5123509563160311,0.0769230769230769,0.2352941176470588,0.3237662840202732,0.125,0.4285714285714285,0.0,0.5989923242525648,0.3446929821573592,0.0,0.1666666666666666,0.0,0.0,0.1578947368421052,0.6939145096803481,0.2352941176470588,0.8071868492369096,0.0,0.0,0.2222222222222222,0.0,0.6739861492802299,0.7448284559428973,0.1132836092401554
60167461,0.4166666666666656,0.6945140493540258,0.5,0.3886110355820272,0.3,0.7924012599023935,0.5896823717305039,0.5282432449715133,0.125,0.4357326543889172,0.0934609337935726,0.1282234828734275,0.0588235294117647,0.0333333333333333,0.5967106939440582,0.2307692307692307,0.2058823529411764,0.2136547493700148,0.25,0.4285714285714285,0.0,0.4791950998842729,0.7174167358404442,0.0,0.1666666666666666,0.0,0.2666666666666666,0.0526315789473684,0.4093551120583242,0.088235294117647,0.618981052489933,0.0,0.0,0.1111111111111111,0.0,0.4695231653378229,0.4657844727169156,0.2671462448472451
134382929,0.375,0.8118238899536677,0.5,0.1864949386824523,0.3,0.3734532389878395,0.542751579304363,0.3804660155713971,0.0,0.4094655135479199,0.4289181712501093,0.136943454718997,0.1176470588235294,0.2,0.4133916734321898,0.1538461538461538,0.2352941176470588,0.5033776339762213,0.125,0.3809523809523809,0.0,0.4438268138381691,0.2592192354710237,0.1666666666666666,0.1666666666666666,0.0,0.1333333333333333,0.1578947368421052,0.5709678153779241,0.1764705882352941,0.8174913713125643,0.0,0.125,0.1666666666666666,0.25,0.4712610315185614,0.5938029932317823,0.5694407019500534
156010138,0.359375,0.7172086107472941,0.25,0.2092556879640399,0.1,0.3734532389878395,0.542752952253805,0.2672578805380422,0.0,0.4077103244394478,0.4747039213262125,0.1591505014301859,0.2647058823529412,0.1166666666666666,0.4480279944780406,0.0769230769230769,0.2647058823529412,0.4243554510253794,0.125,0.238095238095238,0.0,0.4438268138381691,0.2945761612947219,0.1666666666666666,0.1666666666666666,0.0,0.1333333333333333,0.2105263157894736,0.5358930040710113,0.1764705882352941,0.8295017135952685,0.0,0.125,0.1666666666666666,0.25,0.4654764231538382,0.5968076343931492,0.3448612906719283
11617745,0.4453125,0.6707048550480251,0.4375,0.3599628359879638,0.3,0.5110795405924414,0.6013376213672587,0.5487223811810278,0.125,0.3024555597237778,0.066632362706837,0.145782766057372,0.088235294117647,0.1,0.7365243004504707,0.1538461538461538,0.2352941176470588,0.4364671654107471,0.375,0.238095238095238,0.1836965087580968,0.510920790997327,0.6549359084110086,0.0,0.0,0.0769640547238038,0.0,0.1052631578947368,0.3761645803564308,0.088235294117647,0.8721730636880977,0.0,0.0,0.2777777777777778,0.0,0.4042113865757357,0.5312034567854855,0.0946468180700131
145962973,0.34375,0.5473597814870325,0.5,0.4994554152585304,0.1,0.1325365915229482,0.6418586083272464,0.3558644209284721,0.25,0.2221308698312431,0.3753999486792684,0.1549623303399177,0.3529411764705882,0.0333333333333333,0.7894281523741853,0.0769230769230769,0.2647058823529412,0.3030010632998468,0.0,0.3333333333333333,0.0,0.4942474637511228,0.3243565367786669,0.0,0.1666666666666666,0.0,0.0666666666666666,0.2631578947368421,0.5936561959992361,0.1764705882352941,0.7211977923639241,0.0,0.0,0.0,0.0,0.4590813218418919,0.6323222561420843,0.3652879618053892
122180141,0.40625,0.3671915017976147,0.0,0.5489178385108887,0.1,0.0972212297595403,0.6436519667024478,0.3782289946702924,0.0,0.0069624591364728,0.2944391182913765,0.1430240230955848,0.1764705882352941,0.1166666666666666,0.5082826211001845,0.0,0.2058823529411764,0.3561747681259343,0.125,0.4761904761904761,0.0,0.5989923242525679,0.3428656068729802,0.0,0.1666666666666666,0.0,0.0666666666666666,0.2105263157894736,0.6791566022681388,0.3235294117647059,0.8235959014767625,0.0,0.0,0.2777777777777778,0.0,0.6739861494464738,0.7448728371643076,0.1069909851589636
145961673,0.34375,0.7170463127373352,0.5,0.4939374410634279,0.1,0.1325365915229482,0.641858512852254,0.3558644209284721,0.25,0.2259532525408531,0.2550700537251858,0.1375203348098358,0.4117647058823529,0.05,0.7874050023161345,0.2307692307692307,0.2647058823529412,0.1275283118165487,0.0,0.2857142857142857,0.0,0.4942474637511228,0.3168712026008796,0.3333333333333333,0.1666666666666666,0.0,0.0666666666666666,0.1578947368421052,0.6337890882122581,0.1764705882352941,0.7216378549703454,0.0,0.0,0.0,0.0,0.4554922563216024,0.6322822663998848,0.4003112812084889
16072392,0.21875,0.2178142411450496,0.375,0.4534477639682998,0.0,0.2400085295735421,0.5270282783974589,0.1336872712428684,0.125,0.1578768769187624,0.4741772827883703,0.1530596633271311,0.0,0.0166666666666666,0.7406097504711752,0.0769230769230769,0.3235294117647059,0.2052776551424937,0.25,0.0952380952380952,0.0970265410117499,0.1708897730440585,0.6951894038550146,0.0,0.0833333333333333,0.0,0.0,0.0526315789473684,0.4952434800064921,0.2058823529411764,0.0,0.0,0.0,0.1111111111111111,0.0,0.4565914807873243,0.6521640659270544,0.08859220734576
60167464,0.3854166666666656,0.7062886961394009,0.5,0.3996308852733922,0.3,0.7924012599023935,0.5662970788124877,0.4593383801333741,0.125,0.360195798408464,0.2395503056000457,0.1465411232839176,0.1470588235294117,0.1166666666666666,0.6210908251468659,0.2307692307692307,0.2058823529411764,0.1729068001884603,0.25,0.238095238095238,0.0,0.4791950998842734,0.7234872171965795,0.0,0.1666666666666666,0.0,0.0,0.0526315789473684,0.3059249501478058,0.088235294117647,0.0,0.0,0.0,0.1111111111111111,0.0,0.4059815446324741,0.4608754421389611,0.2222603418339189
11523679,0.4453125,0.6707048550480251,0.4375,0.3599628359879638,0.3,0.5110795405924414,0.6013376213672587,0.5487223811810278,0.125,0.3024555597237778,0.066632362706837,0.145782766057372,0.088235294117647,0.1,0.7365243004504707,0.1538461538461538,0.2352941176470588,0.4364671654107471,0.375,0.238095238095238,0.1836965087580968,0.510920790997327,0.6549359084110086,0.0,0.0,0.0769640547238038,0.0,0.1052631578947368,0.3761645803564308,0.088235294117647,0.8721730636880977,0.0,0.0,0.2777777777777778,0.0,0.4042113865757357,0.5312034567854855,0.0946468180700131
56661755,0.0,0.8534305794567597,0.0,0.4838781603127334,0.0,0.2136694835006966,0.5264283016163236,0.4086508945759642,0.0,0.1646163789234433,0.4806898317304102,0.049986466209809,0.1176470588235294,0.3833333333333333,0.5935494198144018,0.1538461538461538,0.2647058823529412,0.7805132357389706,0.125,0.1904761904761904,0.3537563582864248,0.1708897730440585,0.3658559660725906,0.0,0.1666666666666666,0.0,0.4,0.1052631578947368,0.5094325664281745,0.2058823529411764,0.0,0.0,0.125,0.3333333333333333,0.5,0.2842109587089416,0.6260736707527426,0.249158775269615
137654240,0.3125,0.0,0.0,0.4919315719211679,0.2,0.2560968673553349,0.6944781939760547,0.3782289946702924,0.0,0.3939137228738931,0.2804619531847109,0.1474226051469886,0.2352941176470588,0.0666666666666666,0.3649955038337743,0.0,0.3235294117647059,0.2743164521476668,0.0,0.4761904761904761,0.0,0.5517321555474687,0.3412802593723701,0.0,0.0,0.0,0.0,0.1052631578947368,0.7130818327662234,0.2058823529411764,0.6910591084037628,0.0,0.0,0.2222222222222222,0.0,0.6633386181581848,0.6842170562873822,0.1659975397991733
51040857,0.4166666666666656,0.6303485952883053,0.5,0.392467918858388,0.4,0.3269790510420298,0.6725833721010084,0.4593383801333741,0.125,0.3953086940956468,0.0174842661257247,0.1206809250573435,0.0294117647058823,0.0333333333333333,0.6316762901608394,0.2307692307692307,0.4705882352941176,0.200203472912313,0.25,0.3809523809523809,0.0,0.4791950998842732,0.7187625952723217,0.0,0.1666666666666666,0.0,0.1333333333333333,0.2105263157894736,0.3417326008441432,0.3235294117647059,0.862025411130146,0.0,0.0,0.1111111111111111,0.0,0.4641466805870118,0.539721623898969,0.2431286344481865
156014826,0.359375,0.671830961243821,0.25,0.4561735459847821,0.1,0.2498929631554528,0.5429843939949869,0.2672578805380422,0.0,0.40861287040542,0.5435380194239985,0.1962856184305627,0.088235294117647,0.1166666666666666,0.4772461882096724,0.0769230769230769,0.2647058823529412,0.4620671480325889,0.125,0.1428571428571428,0.0,0.4438268138381691,0.3697225723535248,0.0,0.1666666666666666,0.0,0.0666666666666666,0.1578947368421052,0.449933684503951,0.1764705882352941,0.8397224388869631,0.0,0.125,0.1666666666666666,0.25,0.4654065684222279,0.584650577335629,0.2333702705168901
16756972,0.4166666666666656,0.6255622662965642,0.5,0.411168544022741,0.3,0.5110795405924414,0.5878453236989156,0.41503510993816,0.125,0.3473388819501412,0.1165659779181135,0.1409233405221266,0.1176470588235294,0.0333333333333333,0.7566796490957168,0.1538461538461538,0.2352941176470588,0.1691952783916672,0.25,0.3809523809523809,0.176794659969849,0.510920790997327,0.7298676741172065,0.0,0.0833333333333333,0.0769640547238038,0.0,0.1052631578947368,0.4197839742414479,0.088235294117647,0.8119179577789661,0.0,0.0,0.1111111111111111,0.0,0.4547317895767342,0.5267539186585863,0.1929119056060465
145961742,0.34375,0.5473597814870325,0.5,0.5132383901271889,0.1,0.1325365915229482,0.6418586083272464,0.3558644209284721,0.25,0.2903211798029965,0.3753999486792667,0.1549623303399179,0.3529411764705882,0.1,0.7962122992261398,0.0769230769230769,0.2647058823529412,0.3030010632998468,0.0,0.3333333333333333,0.0,0.4942474637511228,0.3326687791300785,0.0,0.1666666666666666,0.0,0.0666666666666666,0.2631578947368421,0.5757111001967645,0.1764705882352941,0.7294094059882401,0.0,0.0,0.0,0.0,0.4591106513741698,0.6146178625346912,0.3652879618053876
155531575,0.0,0.3778337973628741,0.0,0.4814475945122135,0.3,0.3073488930530973,0.6417383380790362,0.41503510993816,0.0,0.2467491762433583,0.3319222602852433,0.1010408081338003,0.0,0.0833333333333333,0.7864879603489873,0.0769230769230769,0.4411764705882353,0.2836565751326964,0.5,0.238095238095238,0.4708911462608288,0.4899067324691282,0.8101723114819773,0.0,0.25,0.1366657805752956,0.1333333333333333,0.1052631578947368,0.4339106280528723,0.2647058823529412,0.0,0.0,0.0,0.1666666666666666,0.0,0.4612989681129897,0.6423938124270969,0.1162139115422443
155550943,0.265625,0.2376622667646081,0.625,0.5452888122076589,0.2,0.0972212297595403,0.5750565309963193,0.3158002711143602,0.0,0.2207179004844572,0.216521207340557,0.1127780764915185,0.0294117647058823,0.05,0.6429419235991994,0.2307692307692307,0.1764705882352941,0.1570929492631019,0.0,0.0952380952380952,0.0,0.536125802950025,0.6139721077841312,0.2777777777777778,0.0,0.0838190978189365,0.0,0.0,0.2689287741786757,0.1764705882352941,0.8782909639361903,0.125,0.0,0.3333333333333333,0.0,0.487374572738714,0.5485755869341493,0.0747989337379662
155546731,0.265625,0.2348202582279955,0.625,0.5380152052765503,0.2,0.0972212297595403,0.5750565309963193,0.3158002711143602,0.0,0.2158181515322665,0.216521207340557,0.1127780764915185,0.0294117647058823,0.05,0.6406011276450667,0.4615384615384615,0.2352941176470588,0.1570929492631019,0.0,0.1428571428571428,0.0,0.536125802950025,0.6899372508755353,0.2777777777777778,0.0,0.0838190978189365,0.0,0.1578947368421052,0.3571208480643742,0.2058823529411764,0.822122635479853,0.125,0.0,0.3333333333333333,0.0,0.4873798679369676,0.5485755869341493,0.0747989337379662
155525646,0.0,0.0,0.0,0.5824706033271422,0.2,0.0972212297595403,0.5373131762264338,0.216565432290562,0.0,0.1207429216042151,0.1655624400106363,0.0973222206367259,0.2058823529411764,0.05,0.6680390319331433,0.0,0.2058823529411764,0.1132937888800057,0.0,0.3333333333333333,0.0,0.536125802950025,0.7631403970517806,0.0,0.0,0.0838190978189365,0.0,0.0,0.4291157160200373,0.2058823529411764,0.6527067202105086,0.0,0.0,0.2222222222222222,0.0,0.4621342030991153,0.5689295705813149,0.1108619217206566
162669630,0.3541666666666656,0.0,0.5833333333333325,0.4743841653467738,0.3,0.5110795405924414,0.6317962771329578,0.408529269938199,0.25,0.3139642618226512,0.2275286726323109,0.1492656292184042,0.1470588235294117,0.05,0.7428981896149843,0.0,0.2352941176470588,0.3506454543484206,0.0,0.6190476190476191,0.249335629890674,0.7317832152198748,0.7330446612134264,0.0,0.0,0.0769640547238038,0.0,0.1578947368421052,0.3603797665085176,0.088235294117647,0.8013235794487895,0.0,0.0,0.1111111111111111,0.0,0.4626259255434226,0.6758719820891423,0.2150356778760709
164623455,0.0,0.0,0.0,0.5092500919512108,0.2,0.3269790510420298,0.6308959444823671,0.2510178647096313,0.0,0.0444510436995495,0.7286696263958445,0.1101579057628108,0.1176470588235294,0.05,0.7228252823407494,0.0,0.2941176470588235,0.1426988363425762,0.0,0.4285714285714285,0.0,0.515672496843085,0.7114499725029972,0.0,0.0,0.0,0.0,0.0,0.491204392960323,0.1470588235294117,0.7508219319206357,0.0,0.0,0.2222222222222222,0.0,0.6353535587565589,0.8151085656022738,0.0680271437691679
164628704,0.6041666666666656,0.5760545565690524,0.5,0.4092897847049339,0.4,0.2297578212824886,0.6150242076522432,0.449487542357228,0.0,0.1333455796696052,0.0350088033773734,0.1126528637348474,0.1470588235294117,0.1666666666666666,0.7051285172529459,0.0,0.3235294117647059,0.4436725342791051,0.375,0.3809523809523809,0.0,0.4732808949028606,0.7277233647242776,0.0,0.0833333333333333,0.0,0.0,0.1052631578947368,0.3943078889285534,0.1764705882352941,0.9005530630676507,0.0,0.0,0.2777777777777778,0.0,0.4599982660809349,0.5852159882579531,0.0114286427097808
164621364,0.46875,0.3209760438619602,0.5,0.5137372868620339,0.2,0.4242002808015701,0.5273979827017128,0.3502527035334313,0.0,0.0608452706484661,0.3872806976477647,0.1349434345594432,0.1176470588235294,0.05,0.7119140521332197,0.0,0.1176470588235294,0.168793578403878,0.125,0.3333333333333333,0.0,0.6519222277169074,0.6966404221728546,1.0,0.0,0.0,0.0,0.0,0.3526239026915455,0.0588235294117647,0.6602993785117949,0.0,0.0,0.0555555555555555,0.0,0.6353535583133569,0.8151085454322686,0.0602749851789649
145966223,0.0,0.7187000493360839,0.0,0.4694072115706968,0.1,0.1325365915229482,0.5237354845285722,0.3934083188608679,0.125,0.3069813249861157,0.1034644109805323,0.1137245920228767,0.2352941176470588,0.3166666666666666,0.7085209137108543,0.0,0.1764705882352941,0.8947817274035826,0.0,0.2857142857142857,0.0,0.4438268138381691,0.3153875488642029,0.0,0.0833333333333333,0.0,0.0666666666666666,0.1052631578947368,0.4463632638710177,0.088235294117647,0.9139401187354412,0.0,0.0,0.0,0.0,0.4335549289842373,0.5113386984700887,0.1407109744427874
168282507,0.1875,0.2786563105802883,0.0,0.1849448989589913,0.2,0.7574786409466486,0.6058075207694127,0.6217161516458105,0.0,0.4008647774122499,0.5805411428043841,0.1570350932266203,0.0,0.1,0.428181097075163,0.0,0.1470588235294117,0.4213420857435637,0.0,0.2857142857142857,0.0,0.4885849383016351,0.2056920000822147,0.0,0.0833333333333333,0.0,0.0,0.2105263157894736,0.3598069549053747,0.1764705882352941,0.8846511731873049,0.0,0.0,0.2777777777777778,0.0,0.4454535998381146,0.533869085969954,0.0558631577220643
137644194,0.0,0.759488897386352,0.0,0.3872479546280303,0.3,0.0156852037744757,0.7523986449170075,0.5188198120233072,0.0,0.3509304619149527,0.0,0.0857010782148252,0.8235294117647058,0.1,0.5616980104075983,0.4615384615384615,0.4117647058823529,0.1139766360286894,0.25,0.4285714285714285,0.5709319724642685,0.5780038584534383,0.2069841359249636,0.0,0.3333333333333333,0.0303580479927306,0.2666666666666666,0.2105263157894736,0.7746045190627133,0.3529411764705882,0.5975131876223937,0.0,0.0,0.1111111111111111,0.0,0.5538759658694634,0.6640016460669793,0.9785993811450406
