cid,Probability of nontox,Probability of tox
136157781,0.7074525351539238,0.29254746484607613
136069427,0.7074525351539238,0.29254746484607613
135398593,0.7074525351539238,0.29254746484607613
121007013,0.7075483971539591,0.2924516028460409
22899176,0.7075518065580864,0.2924481934419137
14541165,0.7076987764659376,0.2923012235340624
510973,0.7077438551557065,0.2922561448442936
190030,0.7077946781659024,0.2922053218340976
53699095,0.7077978206443696,0.2922021793556304
470800,0.707820200830449,0.29217979916955095
12097725,0.707857149329987,0.29214285067001305
464364,0.7079626976865169,0.2920373023134831
5272210,0.7080097237908345,0.29199027620916546
135407175,0.7080203855405026,0.2919796144594974
136006897,0.7080203855405026,0.2919796144594974
135708260,0.7080203855405026,0.2919796144594974
15742010,0.7080394334901443,0.2919605665098557
5274689,0.7080636787226099,0.2919363212773901
14351747,0.7081040258877231,0.2918959741122769
121596077,0.7081055866106769,0.2918944133893231
514803,0.7081513997454011,0.2918486002545989
135562676,0.7082748526229454,0.2917251473770545
136092261,0.7082748526229454,0.2917251473770545
136165051,0.7082748526229454,0.2917251473770545
550042,0.7082951973949646,0.2917048026050354
121486946,0.708354413130277,0.291645586869723
121486945,0.708354413130277,0.291645586869723
477547,0.7083759401573989,0.2916240598426011
73319,0.7083759401573989,0.2916240598426011
135623700,0.7085364702592287,0.2914635297407713
135955671,0.7085364702592291,0.29146352974077094
135458972,0.7085364702592291,0.29146352974077094
135927360,0.7085364702592294,0.29146352974077067
121006713,0.7086134529265367,0.29138654707346334
64978,0.7086336924736991,0.2913663075263009
14030964,0.7086336924736993,0.29136630752630066
121006759,0.7086985486063875,0.29130145139361246
125382,0.7088328467241227,0.29116715327587733
15659047,0.7089768537240794,0.29102314627592063
135434940,0.7090455802825069,0.2909544197174932
136854232,0.7090455802825069,0.2909544197174932
135415565,0.7090455802825069,0.2909544197174932
135433837,0.7090455802825069,0.2909544197174932
137274215,0.7090455802825069,0.29095441971749314
136076706,0.709045580282507,0.29095441971749303
139025117,0.7091796608225478,0.2908203391774522
136274575,0.7092384010603863,0.2907615989396138
3007906,0.7092495901285201,0.29075040987147993
13989304,0.7092650398274909,0.29073496017250916
504734,0.7093338237127553,0.2906661762872446
130783,0.7093502049748506,0.2906497950251495
11601179,0.7093502049748506,0.2906497950251495
10889684,0.7093890511918193,0.29061094880818067
154703288,0.7094618218527435,0.2905381781472565
481515,0.7095438154958529,0.29045618450414706
5274346,0.7095459851990003,0.2904540148009997
15509509,0.7095729869022787,0.29042701309772134
135625262,0.7097402835067139,0.29025971649328614
135508837,0.7098484426406657,0.29015155735933423
163320932,0.7098523514960899,0.29014764850391006
135420436,0.7098523514960902,0.29014764850390984
156594560,0.7100159575141788,0.2899840424858212
452055,0.7100331884607411,0.28996681153925885
72265,0.7100331884607411,0.28996681153925885
21115127,0.7100331884607411,0.28996681153925885
13988994,0.7100331884607411,0.28996681153925885
16760025,0.7101156854636872,0.28988431453631275
453762,0.7102241350470129,0.2897758649529872
451480,0.7103359355671237,0.2896640644328763
60708,0.7103359355671237,0.2896640644328763
5279530,0.7104420547566397,0.28955794524336037
451371,0.7104481696969218,0.28955183030307824
13989283,0.710448169696922,0.289551830303078
135511168,0.7106400766673174,0.28935992333268257
195200,0.7106738528139761,0.2893261471860239
156594219,0.7107809513406143,0.28921904865938575
136441961,0.7108428642611245,0.28915713573887547
136745025,0.7108428642611249,0.2891571357388752
135406950,0.7108428642611249,0.2891571357388752
6452664,0.7108513910592481,0.2891486089407519
121487302,0.7111305345487537,0.28886946545124625
18658703,0.7111393533066452,0.2888606466933547
454141,0.7111913259326903,0.28880867406730976
454140,0.7111913259326903,0.28880867406730976
24820365,0.7115065816675642,0.2884934183324358
454142,0.7116561616117325,0.28834383838826755
10778362,0.7116832394879584,0.28831676051204164
56619127,0.7117102742868522,0.28828972571314776
50312,0.7118336017633663,0.2881663982366337
131698258,0.7118336017633663,0.2881663982366337
5276642,0.7118336017633663,0.2881663982366337
135456222,0.7118344808767985,0.2881655191232015
151864,0.7119430950767147,0.28805690492328534
506142,0.7119430950767153,0.28805690492328473
13566115,0.7119535598317738,0.2880464401682262
10849717,0.7120053648372062,0.28799463516279383
5324587,0.7121115173760908,0.2878884826239092
156594562,0.7122408277783452,0.2877591722216548
135412715,0.7123162851208364,0.2876837148791635
139025304,0.712344521472971,0.287655478527029
46780611,0.712344521472971,0.287655478527029
135659015,0.7124019800596963,0.28759801994030365
54206438,0.712430514725837,0.287569485274163
86288424,0.7124307683316308,0.28756923166836923
76973399,0.7125919691501211,0.28740803084987887
10266797,0.7126214205738178,0.28737857942618217
136108872,0.7126243029432682,0.28737569705673177
473281,0.71267274336536,0.28732725663464
9836189,0.7127667803447476,0.2872332196552524
3009329,0.7129024474492998,0.2870975525507003
3007124,0.7129464898787456,0.28705351012125435
5273626,0.7131119366919385,0.28688806330806144
135493733,0.7132052887313439,0.2867947112686561
191759,0.7132979204221581,0.28670207957784194
509188,0.7133279697717914,0.28667203022820864
14862324,0.7133488795042737,0.2866511204957263
14159102,0.7134706925140364,0.28652930748596367
452057,0.7134706925140365,0.2865293074859635
135401030,0.7135588077754833,0.2864411922245167
146674673,0.7136040134872264,0.28639598651277365
135439388,0.7137618496826638,0.28623815031733624
172391,0.7138579253800452,0.28614207461995483
5276640,0.7138579253800452,0.28614207461995483
174373,0.7139196344012767,0.2860803655987233
136168433,0.7139921154140255,0.2860078845859745
469094,0.7141547359413306,0.2858452640586694
92154324,0.7142621404572638,0.2857378595427363
263959,0.7142621404572638,0.2857378595427363
490390,0.7142742212687494,0.2857257787312506
21769885,0.7143796642294677,0.28562033577053225
447192,0.7144254643033341,0.28557453569666585
13887579,0.7146403376625499,0.2853596623374502
92132277,0.7146403376625499,0.2853596623374502
9992648,0.7146403376625499,0.2853596623374502
7269451,0.7146403376625499,0.2853596623374502
107643,0.71464033766255,0.28535966233745
135398550,0.7147662670380994,0.2852337329619006
149101,0.7148367124416166,0.28516328755838344
97381,0.7148440581356905,0.2851559418643094
274083,0.7148440581356905,0.2851559418643094
5272750,0.714914196588414,0.2850858034115859
6450927,0.7150221296943347,0.2849778703056654
451862,0.7150680464748806,0.2849319535251193
71394590,0.7151548385278692,0.2848451614721308
100652,0.7152275052918777,0.28477249470812227
54432316,0.7152536424357934,0.2847463575642067
18778,0.7152848746686391,0.2847151253313609
136190395,0.7153203862693885,0.28467961373061146
477950,0.7153276862162435,0.28467231378375646
66649608,0.7155140469358086,0.2844859530641915
6708818,0.7156276243863345,0.28437237561366546
688121,0.7156276243863348,0.28437237561366524
6256,0.7156276243863348,0.28437237561366524
490037,0.7156276243863348,0.28437237561366524
121487519,0.7158952547627413,0.28410474523725876
136199998,0.7159165525497975,0.2840834474502026
54526893,0.7159167195281441,0.28408328047185594
121487527,0.7159490185277628,0.2840509814722371
121486953,0.7160357413977774,0.2839642586022227
137628662,0.7160742589647633,0.2839257410352367
90472732,0.7160845497239461,0.28391545027605397
483946,0.7161021028810942,0.2838978971189058
57223801,0.7161180525525648,0.28388194744743517
92279507,0.7161180525525648,0.28388194744743517
92279509,0.7161180525525648,0.28388194744743517
121486990,0.7161456206500845,0.2838543793499156
9996041,0.7162204864843073,0.28377951351569275
451878,0.7164119835291878,0.2835880164708122
121487536,0.7164119835291878,0.2835880164708122
452049,0.7164119835291878,0.2835880164708122
135440057,0.7164202035838887,0.28357979641611136
3008134,0.7164325710910988,0.28356742890890124
451963,0.7165296820301802,0.2834703179698198
10092318,0.716541200720564,0.2834587992794359
135504147,0.7166619332351765,0.2833380667648235
5274200,0.7168677713368419,0.2831322286631582
73164480,0.7169079305795868,0.2830920694204132
45055429,0.7169079305795868,0.2830920694204132
156594190,0.7170083844779793,0.28299161552202073
136633647,0.7171011579777617,0.28289884202223825
136042739,0.7171111781501435,0.28288882184985653
117647970,0.7171210989109293,0.2828789010890707
10848525,0.717136860822484,0.2828631391775161
452988,0.7173464531497397,0.28265354685026034
451837,0.7174159190317767,0.2825840809682233
137205375,0.7174367044278384,0.28256329557216164
125739,0.7175021600754221,0.2824978399245779
439920,0.7175098941364952,0.2824901058635048
102308085,0.7176229500341422,0.28237704996585783
16078949,0.7176797850975176,0.28232021490248244
121487017,0.7177745962674491,0.28222540373255084
6481582,0.7178955550586122,0.28210444494138776
451380,0.7179039082439267,0.2820960917560733
515109,0.7179067923199566,0.2820932076800434
156594205,0.7180314788570846,0.2819685211429154
131875799,0.7180652049709639,0.28193479502903607
452050,0.7180889238266355,0.28191107617336447
452052,0.7180889238266355,0.28191107617336447
135493007,0.7181898922858851,0.2818101077141149
121487534,0.7183007888323623,0.28169921116763774
3034599,0.7183075109488877,0.2816924890511124
69907861,0.7184787279329399,0.2815212720670602
121486995,0.7186464789628928,0.28135352103710715
21732416,0.7186528297080259,0.28134717029197404
12497373,0.7187317028105396,0.28126829718946045
250904,0.7187317028105396,0.2812682971894604
14632481,0.7188345691247948,0.28116543087520524
451479,0.7188345691247949,0.28116543087520507
192440,0.7188663698312912,0.2811336301687089
9900206,0.7188819255535077,0.28111807444649234
3008206,0.7190415214745262,0.28095847852547384
449584,0.7191927092155306,0.28080729078446937
6441877,0.7192072007660235,0.2807927992339765
54694525,0.719342136229637,0.28065786377036295
54695434,0.7193421362296373,0.2806578637703628
508215,0.719363104305294,0.28063689569470596
10827042,0.7193806773004596,0.2806193226995404
469095,0.7195353694248128,0.28046463057518717
118855895,0.7195468242714721,0.2804531757285279
11821571,0.7196444929423065,0.2803555070576936
483939,0.719684186538581,0.28031581346141904
121487492,0.7197057227009875,0.2802942772990124
5272204,0.7197963943302259,0.28020360566977404
44560559,0.7199602897799948,0.2800397102200052
151790,0.7199665559824974,0.28003344401750263
124768936,0.7200055663586946,0.2799944336413054
15160057,0.7201066110988479,0.2798933889011521
5272746,0.720133030674988,0.2798669693250119
71762721,0.7201513533956729,0.27984864660432707
136183881,0.7202610406053462,0.2797389593946538
253426,0.7202738656740757,0.27972613432592425
131875665,0.7202738656740761,0.2797261343259239
92233519,0.7202738656740761,0.2797261343259239
92233520,0.7202738656740761,0.2797261343259239
504737,0.7202977410477995,0.2797022589522004
135501934,0.720432781089281,0.279567218910719
136752834,0.720432781089281,0.279567218910719
135450796,0.72048693979322,0.27951306020678
121487051,0.7205099824444332,0.27949001755556674
5272203,0.7205492319452691,0.2794507680547309
136099021,0.7206296922118509,0.27937030778814914
135435173,0.7209167714792377,0.2790832285207622
135914512,0.720953440046264,0.27904655995373595
135768164,0.720953440046264,0.27904655995373595
137295291,0.720953440046264,0.27904655995373595
135403801,0.720953440046264,0.27904655995373595
135398641,0.720953440046264,0.27904655995373595
146674828,0.7209655437993125,0.27903445620068745
461567,0.7210891308575027,0.27891086914249735
128359,0.7212131918374751,0.27878680816252494
92153662,0.7212638706257908,0.2787361293742092
263554,0.7212638706257908,0.2787361293742092
469086,0.7212733419748543,0.2787266580251457
46242438,0.7213097773427872,0.27869022265721277
71420849,0.7214654583619882,0.2785345416380118
135438476,0.7214852581888822,0.2785147418111178
5272207,0.7215682339956497,0.2784317660043503
5272208,0.7215682339956497,0.2784317660043503
3000371,0.721700810581231,0.278299189418769
481521,0.7217851073946655,0.2782148926053345
512727,0.7218442377167573,0.27815576228324274
3080705,0.7219094873716633,0.27809051262833673
68810748,0.721936991519813,0.27806300848018695
16728337,0.722012477659047,0.27798752234095303
155889717,0.7220784396875708,0.2779215603124292
154706402,0.7220784396875708,0.2779215603124292
133458,0.7221906816802572,0.27780931831974276
22885208,0.7222712423144484,0.27772875768555166
3005550,0.7224084669434493,0.2775915330565507
481522,0.7224542381842454,0.2775457618157547
172963,0.7225291614986458,0.2774708385013542
135405190,0.7226938155048884,0.2773061844951116
135463489,0.7227048556651232,0.2772951443348768
135538693,0.7227119097039223,0.27728809029607776
136633725,0.7227169376819562,0.27728306231804384
453494,0.722719332822424,0.27728066717757605
6918133,0.722745239438894,0.27725476056110604
14885927,0.7227619122278468,0.27723808777215325
25051804,0.7228373938907956,0.2771626061092044
145705996,0.7228373938907956,0.2771626061092044
24769759,0.7228373938907956,0.2771626061092044
191626,0.7228548941839132,0.27714510581608676
453180,0.7228656051426128,0.2771343948573873
57357987,0.722976994112908,0.27702300588709206
6438736,0.722980952431442,0.277019047568558
59859763,0.7229954263075622,0.27700457369243775
134694166,0.7229954263075622,0.27700457369243775
10037499,0.7229954263075622,0.27700457369243775
29942411,0.7229954263075622,0.27700457369243775
67419448,0.7229954263075622,0.27700457369243775
56995133,0.7229954263075622,0.27700457369243775
511378,0.723033654008534,0.27696634599146597
121009327,0.7232739677996964,0.2767260322003036
135756371,0.7234363360129172,0.2765636639870827
152162,0.7235507352196673,0.27644926478033277
12097726,0.7236196108442317,0.2763803891557683
15764404,0.7236494697929037,0.2763505302070963
135413551,0.7238104251083024,0.27618957489169765
6479140,0.7239209458420497,0.27607905415795037
135753280,0.7239827969081534,0.27601720309184663
135764690,0.7239827969081537,0.2760172030918463
135778987,0.7239827969081537,0.2760172030918463
135435172,0.7239827969081537,0.2760172030918463
23263706,0.7240029248775595,0.2759970751224405
53988721,0.724125769091251,0.275874230908749
5278749,0.7243035177367904,0.27569648226320964
3063029,0.7245792139194334,0.2754207860805667
512169,0.7246070854544264,0.2753929145455735
14862322,0.7247198859204211,0.2752801140795789
444450,0.7247537069923113,0.2752462930076886
155906099,0.7248223568771763,0.2751776431228236
92262454,0.7249047593342114,0.2750952406657886
136227111,0.7249473131557391,0.2750526868442608
136842861,0.7252136978183298,0.2747863021816702
135854977,0.7252136978183298,0.2747863021816702
135538675,0.7253177419717567,0.27468225802824336
121010459,0.7253657873833528,0.2746342126166472
154731285,0.7253696069321762,0.2746303930678237
451819,0.7253805057370419,0.274619494262958
66739168,0.7253805057370419,0.274619494262958
86645138,0.7254507622733716,0.2745492377266284
135912870,0.7255742842581712,0.27442571574182884
6483689,0.725599597716664,0.2744004022833359
186930,0.7257240118169543,0.27427598818304566
121487305,0.7257720448645448,0.27422795513545517
6477977,0.7259865815971621,0.2740134184028379
118855773,0.7260013519851749,0.27399864801482515
71413190,0.7262891048977216,0.2737108951022785
131858176,0.7264148462244184,0.2735851537755816
6479139,0.7264315195586813,0.27356848044131865
135435111,0.7265858149801365,0.27341418501986353
488940,0.7265893509326696,0.27341064906733037
121216595,0.7267437393805025,0.2732562606194975
134694098,0.7267848975193437,0.2732151024806563
29980301,0.7267848975193438,0.2732151024806561
20285,0.7267848975193438,0.2732151024806561
59051498,0.7267848975193438,0.2732151024806561
46875049,0.7267848975193438,0.2732151024806561
16861,0.7267848975193438,0.2732151024806561
12896821,0.7267848975193438,0.2732151024806561
452277,0.7268273239969385,0.27317267600306155
121487485,0.7268745793376091,0.27312542066239087
135582767,0.726878927091337,0.273121072908663
13871033,0.7269693560139847,0.27303064398601534
500902,0.7269693560139848,0.2730306439860152
92845515,0.7269693560139848,0.2730306439860152
13871035,0.7269693560139848,0.2730306439860152
60122232,0.7269693560139848,0.2730306439860152
44316328,0.726969356013985,0.27303064398601495
59844438,0.726969356013985,0.27303064398601495
136691371,0.727317733080943,0.272682266919057
452421,0.727330276402335,0.272669723597665
57173805,0.727575250382474,0.272424749617526
135499473,0.7276208955380434,0.27237910446195657
3011929,0.7277267675251813,0.27227323247481877
6509780,0.7277267675251813,0.27227323247481877
473366,0.727952171530488,0.2720478284695121
452213,0.727952171530488,0.2720478284695121
451964,0.7279696208536913,0.2720303791463087
154730315,0.728124094216708,0.27187590578329207
136161656,0.7281365203202594,0.2718634796797406
159480,0.7281521531025009,0.2718478468974991
23519662,0.7281526643292259,0.2718473356707741
286491,0.728158709091057,0.27184129090894305
14427742,0.7281587090910572,0.2718412909089428
11054122,0.7281697902818995,0.27183020971810046
11140051,0.7281900024612862,0.27180999753871377
5274009,0.7282224100321594,0.2717775899678406
6560385,0.7283002596412446,0.27169974035875544
96373,0.7283002596412446,0.27169974035875544
13766569,0.7283002596412446,0.27169974035875544
57035796,0.7283002596412446,0.27169974035875544
135435044,0.7283032169963809,0.2716967830036191
136186017,0.7283032169963809,0.2716967830036191
121487358,0.7283809357383824,0.27161906426161764
137214373,0.7284291659893722,0.27157083401062776
4661673,0.7285118501728125,0.2714881498271875
10730527,0.72854714778313,0.27145285221687
121487369,0.7285471477831305,0.2714528522168696
10083846,0.7285534674086891,0.27144653259131085
643233,0.7286758622302127,0.27132413776978725
3008190,0.7287021062301051,0.2712978937698949
135743934,0.7287286225606037,0.27127137743939633
163322962,0.7288258555124181,0.271174144487582
12800115,0.7288736957708531,0.27112630422914685
14862149,0.7289166243140186,0.2710833756859814
137167219,0.7289903782612124,0.27100962173878757
136663933,0.7289903782612124,0.27100962173878757
136756019,0.7289903782612126,0.27100962173878745
20839221,0.7290106438278081,0.27098935617219183
13387406,0.7290435842054681,0.2709564157945319
118992169,0.7290692946308495,0.27093070536915054
21121842,0.7291891340223695,0.27081086597763043
68413668,0.7292452920847012,0.27075470791529876
509187,0.7292892341437562,0.2707107658562438
512668,0.7293305288295244,0.27066947117047563
6450920,0.7293305288295244,0.27066947117047563
70367073,0.7294046958780313,0.27059530412196875
77833698,0.7294046958780317,0.2705953041219683
91214004,0.7294811071472005,0.27051889285279945
9992803,0.7295667841544127,0.2704332158455874
451566,0.7295865572017801,0.2704134427982199
509516,0.7295865572017801,0.2704134427982199
3065115,0.7296139887474877,0.2703860112525122
135459781,0.7296464894166617,0.2703535105833383
135455558,0.7296464894166619,0.2703535105833382
96545,0.7296618178787306,0.2703381821212693
135459768,0.7297493626418876,0.27025063735811233
135856438,0.7298233269594571,0.27017667304054294
254695,0.7298281946579057,0.2701718053420943
6479133,0.7299987128782938,0.27000128712170623
10660693,0.7300850447036525,0.26991495529634746
71374297,0.73010589814659,0.26989410185340995
71351698,0.7302018738964342,0.26979812610356574
90472734,0.7302131738291782,0.2697868261708218
469090,0.7302794951416274,0.2697205048583726
135849776,0.730289039783533,0.269710960216467
121486960,0.7303086814607117,0.2696913185392883
117940991,0.7303214947418921,0.2696785052581078
131884455,0.7306072860662955,0.2693927139337045
71304002,0.7308108242020876,0.2691891757979123
453656,0.7308614773874388,0.2691385226125612
5282192,0.7313638647490335,0.2686361352509665
500920,0.7313638647490335,0.2686361352509665
6449348,0.7313638647490335,0.2686361352509665
6478043,0.7313638647490335,0.2686361352509665
5274084,0.7314908713859516,0.2685091286140484
71404177,0.7315468913099981,0.2684531086900019
15124185,0.7315718258977784,0.2684281741022217
77520711,0.7317094553546281,0.26829054464537194
5287975,0.7317792537998312,0.2682207462001688
121487883,0.7318324336695357,0.2681675663304643
2982085,0.7318500605982232,0.2681499394017767
1257704,0.7318500605982232,0.2681499394017767
24776418,0.7319540283496061,0.2680459716503939
191091,0.7320333748878649,0.26796662511213504
135437474,0.7323725254810198,0.26762747451898017
136092262,0.73237252548102,0.26762747451898
135562677,0.73237252548102,0.26762747451898
156588427,0.7323735558827842,0.26762644411721576
136132843,0.732396509633293,0.267603490366707
101623924,0.7324000251433157,0.2675999748566843
10399334,0.7326153000054754,0.2673846999945246
6475885,0.7328340227038668,0.2671659772961332
453764,0.7328474587390719,0.2671525412609282
137128754,0.7329083511842425,0.2670916488157575
14640742,0.7330072564448173,0.26699274355518265
76973301,0.7331121416838937,0.26688785831610634
91927745,0.7331549272833959,0.2668450727166041
136663942,0.7331846558998978,0.2668153441001022
135602150,0.7331846558998978,0.2668153441001022
135407110,0.7331846558998978,0.26681534410010216
90474205,0.7334903678529126,0.26650963214708745
72283,0.7335272855517234,0.2664727144482765
135960421,0.733588023307269,0.266411976692731
53853888,0.7336453815856557,0.26635461841434427
20839343,0.7336453815856557,0.26635461841434427
135481452,0.7338093110073572,0.26619068899264275
155906447,0.7339085297322465,0.26609147026775354
129384392,0.7339868442907175,0.2660131557092825
77520089,0.7340353639297486,0.26596463607025145
9878094,0.7340672226089291,0.26593277739107096
92237723,0.7341656452268809,0.2658343547731191
21627890,0.7341656452268809,0.2658343547731191
91668455,0.7341937368296698,0.2658062631703301
71303018,0.7342048361943779,0.26579516380562207
53901126,0.7342488872972177,0.2657511127027823
471434,0.7342538896993753,0.2657461103006247
64979,0.7343786489313353,0.26562135106866464
5461897,0.7343962422148598,0.2656037577851403
453768,0.7344043101723455,0.26559568982765447
54021277,0.7344244466776944,0.2655755533223057
131875801,0.7344607444134968,0.26553925558650315
451395,0.7345186954486962,0.26548130455130375
14444219,0.7345186954486963,0.2654813045513037
122521211,0.7345225169162963,0.2654774830837037
15612801,0.7345225169162963,0.2654774830837037
15954533,0.7346334081957893,0.26536659180421074
76973629,0.7350297406117945,0.26497025938820556
135412763,0.7350806600928383,0.2649193399071616
101670692,0.7351181164022816,0.26488188359771836
3080922,0.7351206745951578,0.26487932540484216
92209277,0.7351206745951578,0.26487932540484216
155885413,0.735120674595158,0.26487932540484205
3008584,0.7351667638783193,0.2648332361216808
198207,0.7352680797220634,0.26473192027793657
72257,0.7353223674946319,0.2646776325053682
135480707,0.7353268863989721,0.26467311360102785
121487081,0.7353564480874754,0.26464355191252464
6327750,0.7353836664064624,0.2646163335935377
1838,0.7355299143214433,0.2644700856785567
511017,0.7355783307002675,0.2644216692997326
121487327,0.735716902247419,0.2642830977525809
5274088,0.7357511800184825,0.2642488199815175
510998,0.7357557746001748,0.2642442253998251
11666177,0.7357668247949287,0.26423317520507134
136879425,0.7358127315812322,0.26418726841876783
101384430,0.735859107529273,0.26414089247072703
167994,0.7359086139427307,0.2640913860572693
490040,0.7359086139427307,0.2640913860572693
121487526,0.7359817235429476,0.2640182764570525
53781503,0.7362567363013186,0.26374326369868134
137249367,0.7364034046404995,0.2635965953595005
76974063,0.7364264435351359,0.26357355646486413
21125843,0.7364413766838169,0.26355862331618307
5274090,0.7364531676281103,0.26354683237188975
510972,0.7364596246957968,0.26354037530420316
136270374,0.7364828949920936,0.26351710500790637
460245,0.7365038061816724,0.2634961938183275
460246,0.7365038061816724,0.2634961938183275
371875,0.7365038061816727,0.26349619381832734
137212578,0.7365236981472142,0.2634763018527858
121219148,0.7365502217304525,0.2634497782695476
3007066,0.7365683165299395,0.26343168347006046
135473648,0.7368033703061785,0.2631966296938215
135686065,0.7368033703061785,0.26319662969382146
452342,0.7368513893005602,0.2631486106994399
22873853,0.7368844416395535,0.2631155583604466
14632483,0.7371710187930184,0.2628289812069816
477953,0.7371876534501107,0.2628123465498893
135491495,0.7371995692962072,0.2628004307037928
71347466,0.7372650991894372,0.2627349008105628
71302590,0.737299764684685,0.2627002353153149
77520394,0.737370972024381,0.26262902797561904
490263,0.7374848350196483,0.26251516498035166
10037425,0.7375533929978082,0.26244660700219186
125924,0.7375533929978082,0.26244660700219175
137036988,0.7375842449391186,0.2624157550608815
155906098,0.7376071192819341,0.2623928807180659
474673,0.7376227457378214,0.2623772542621786
15979428,0.7376439044410896,0.26235609555891043
14430116,0.7376681323814044,0.2623318676185956
131886469,0.7378998652285969,0.2621001347714031
6455271,0.7379028328883837,0.2620971671116164
14991720,0.7380221536543228,0.2619778463456772
121487398,0.7381407468418898,0.2618592531581102
325261,0.7382822076440458,0.2617177923559541
92265797,0.7382822076440458,0.2617177923559541
117681056,0.738327322550477,0.261672677449523
6320414,0.7384842726433885,0.2615157273566115
137186166,0.7385422881527579,0.2614577118472421
76973368,0.738832587161816,0.261167412838184
135434850,0.7390198897636884,0.2609801102363116
11241647,0.7390685259061993,0.2609314740938007
71621353,0.7390816404278664,0.2609183595721336
21824453,0.739185450678463,0.2608145493215371
91082454,0.739504708518171,0.260495291481829
336816,0.7395047085181712,0.2604952914818288
25197,0.7395113923845034,0.26048860761549664
240980,0.7395113923845034,0.26048860761549664
60140908,0.7395113923845035,0.2604886076154965
515328,0.7395113923845035,0.2604886076154965
15276822,0.7395861342893533,0.2604138657106468
477413,0.7398089780872217,0.2601910219127784
2729613,0.7398182932431538,0.2601817067568461
7195999,0.7398182932431541,0.2601817067568459
6603739,0.7398182932431541,0.2601817067568459
5274112,0.739820093104842,0.2601799068951581
452960,0.7398432478437224,0.26015675215627765
15729467,0.7399934167256849,0.26000658327431514
5278744,0.7400422347525015,0.25995776524749853
146503834,0.740048325131553,0.2599516748684469
6482243,0.7400639975853152,0.2599360024146848
6449933,0.7400639975853152,0.2599360024146848
19362123,0.7400926211403978,0.2599073788596022
136260090,0.7401020429013254,0.25989795709867464
163285378,0.7401382271811141,0.25986177281888584
136272515,0.7402608785648048,0.25973912143519523
24822457,0.7403677708631589,0.2596322291368412
53962626,0.7403690420169505,0.25963095798304947
136734671,0.7405914390277941,0.2594085609722059
135777638,0.7406343203892893,0.25936567961071066
44199361,0.7408317062843279,0.2591682937156721
137100249,0.7408317794774542,0.2591682205225458
136381024,0.740854144883462,0.25914585511653804
277077,0.7410170852369702,0.25898291476302987
471746,0.7410170852369709,0.2589829147630292
471745,0.7410170852369709,0.2589829147630292
352520,0.7410370303099905,0.25896296969000954
132471328,0.7410370303099905,0.25896296969000954
29933631,0.7410370303099905,0.2589629696900095
101484,0.7410370303099905,0.2589629696900095
12773781,0.7410370303099905,0.2589629696900095
92278069,0.7410370303099905,0.2589629696900095
90220456,0.7410370303099905,0.2589629696900095
515108,0.7410967049617081,0.25890329503829196
6481236,0.7411493066296864,0.2588506933703136
124223848,0.7411493066296864,0.2588506933703136
57453628,0.7411493066296864,0.2588506933703136
452166,0.7413171680567553,0.2586828319432447
11580280,0.7413513618345425,0.25864863816545747
71442569,0.7414553620947635,0.2585446379052365
318920,0.7415021381581499,0.25849786184185014
3007132,0.7415166172353405,0.2584833827646595
3000253,0.7415966013937285,0.25840339860627154
3985407,0.7415966013937287,0.2584033986062712
5271807,0.7418227524232507,0.2581772475767493
70874215,0.7418357228463078,0.25816427715369217
135704115,0.7418978568529433,0.2581021431470567
137256436,0.7419227494352292,0.2580772505647709
10754975,0.7422387996307136,0.2577612003692864
135433653,0.7422720622274573,0.25772793777254266
76282776,0.7423028032819317,0.2576971967180684
511016,0.7423367037015762,0.25766329629842377
53759423,0.7424684509496899,0.25753154905031
135713040,0.7425910370344976,0.2574089629655024
136238399,0.7426474354665054,0.2573525645334946
3011533,0.7427185579844089,0.25728144201559106
22895138,0.7427369208887715,0.2572630791112285
135509485,0.7427498459839702,0.2572501540160298
136843263,0.7427498459839703,0.25725015401602974
136257804,0.7427498459839703,0.25725015401602974
137090331,0.7427498459839703,0.25725015401602974
135511868,0.7427498459839703,0.25725015401602974
469715,0.7427625475108779,0.25723745248912205
91658946,0.7427687784694526,0.25723122153054745
97299293,0.7427687784694526,0.25723122153054745
97299294,0.7427687784694526,0.25723122153054745
21140275,0.7427696332365248,0.2572303667634752
136707617,0.7428673554098062,0.25713264459019386
179629,0.7428940479399119,0.2571059520600881
121487046,0.742983958606704,0.257016041393296
3012563,0.7430809337751332,0.2569190662248668
149094,0.7430983530727989,0.2569016469272011
512633,0.743187689717107,0.2568123102828929
481518,0.7432880689074437,0.25671193109255624
454160,0.7433031484390924,0.2566968515609076
466416,0.7433031484390924,0.2566968515609076
453027,0.7433773601306034,0.2566226398693966
483945,0.7434789775117268,0.2565210224882732
54194934,0.7435231767771986,0.2564768232228014
136273848,0.7435286602896324,0.2564713397103676
477851,0.7435706306236324,0.2564293693763676
46831074,0.7436603498377541,0.25633965016224586
121220862,0.7436656579136933,0.2563343420863067
135976885,0.7436954398457443,0.2563045601542557
53474734,0.7438708003088448,0.2561291996911553
131610021,0.7438737609049015,0.25612623909509846
54112622,0.74387810358641,0.25612189641358996
512587,0.7439719315395525,0.2560280684604475
459905,0.7439719315395525,0.2560280684604475
21824454,0.7440758908554757,0.25592410914452435
10491412,0.7440822676776714,0.2559177323223286
10563947,0.7441079259895191,0.2558920740104809
3007131,0.7441598083416265,0.25584019165837346
475546,0.7441657794624371,0.2558342205375629
122516432,0.7442012171099306,0.25579878289006935
