cid,IC2,F05[N-O],SHED_AL,F08[C-N],CATS2D_03_DA,CATS2D_07_AL,F02[N-O],MaxdO,SM12_AEA(ri),gmax,T(N..O),SpMaxA_EA(dm),CATS2D_05_AL,CATS2D_06_AL,nLevel9,JGI5,H-052,GATS5v,P_VSA_LogP_2,CATS2D_08_AA,P_VSA_charge_12,P_VSA_LogP_5,nRCONHR,H-047,MATS4e,NaasC,P_VSA_s_5,QEDu,SM5_X,GATS4i,F05[O-O],NRS,mindO,C-008,SssNH,SAscore,AVS_B(v),C-026,nPyridines,H-046,SpMAD_A,GATS1e,P_VSA_charge_2,Eta_sh_p,C-006,SpMin1_Bh(i),C-034,F07[O-O],GATS6e,SpMAD_EA(dm),CATS2D_03_DL,P_VSA_charge_13,CATS2D_05_DL,C-040,MATS2i,CATS2D_02_DL,ESOL,CATS2D_07_AA,C-027,JGI3,gmin,BIC3,H-049,MATS4v,H-048,MATS2m,MATS7p,NaaNH,MATS6i,NaasN,CATS2D_02_AL,SsCH3,F08[O-O],GATS2m,SaasC,CATS2D_06_DA,Eta_sh_x,minaasC,SpDiam_AEA(dm),O-060,SaaO,MATS5m,F09[O-O],CATS2D_00_NN,SpMAD_AEA(ed),F06[N-O],C-025,CATS2D_02_DA,JGI8,C-032,P_VSA_s_1,GATS6v,F02[N-N],CATS2D_02_AA,nArOR,C-005,CATS2D_03_DD,CATS2D_09_DA,minssCH2,F04[N-F],GATS7m,C-018,CATS2D_05_LL,MATS3i,Eta_betaS_A,P_VSA_LogP_6,MATS1v,MATS4i,MATS8e,F04[N-Cl],MATS1i,F04[S-F],B08[C-C],nRCOOH,JGI2,SpMAD_AEA(ri),MCD,P_VSA_MR_8,SHED_PP,CATS2D_07_DD,nR=Ct,nPyrimidines,F10[C-Cl],GATS5e,MATS7i
135491438,0.6314234162674797,0.0,0.6289361654619674,0.046875,0.024390243902439,0.0681818181818181,0.0227272727272727,0.0,0.5998747443463996,0.770417668363231,0.0002079783702494,0.190148221811178,0.1764705882352941,0.0735294117647058,0.0,0.4649746574056685,0.1034482758620689,0.5126894652545878,0.0159505819317499,0.0434782608695652,0.0013744692856048,0.0103890194228708,0.0,0.1694915254237288,0.4417309752490082,0.0909090909090909,0.0,0.4392595911971695,0.0497305989843826,0.7403153511935834,0.0,0.09375,0.0,0.0,0.0,0.1829126345363591,0.6528353942640184,0.2,0.0,0.0,0.7734188166742642,0.4143989690947089,0.0039172183534851,0.3456517140922244,0.25,0.5388589361139413,0.25,0.0,0.4106829816541339,0.2374672130400675,0.0121951219512195,0.0,0.032258064516129,0.0,0.1910045685808291,0.0,0.925389066142637,0.03125,0.0,0.5319423262530486,0.7876801044434426,0.7779373488249233,0.0,0.3410521014245991,0.3333333333333333,0.480414633968061,0.2705600732181039,0.0,0.5758428877256849,0.0384615384615384,0.0875,0.1393235712756408,0.0,0.449902851796176,0.1716377401333838,0.0133333333333333,0.0,0.4617267561239198,0.5514298428335236,0.0,0.0,0.4636699278098213,0.0,0.0,0.4241838501033197,0.0147058823529411,0.0238095238095238,0.0192307692307692,0.359190088757396,0.0,0.0,0.46804803727399,0.1333333333333333,0.1428571428571428,0.0,0.0,0.0,0.0,0.8044701289507789,0.0,0.3884868175843361,0.0,0.0,0.6301098900742579,0.6226415094339635,0.6012444416938191,0.3263326308106102,0.3079294632780898,0.5255511105483969,0.0,0.360967152718139,0.0,1.0,0.0,0.373317729666471,0.5865727650157737,0.636363636363636,0.198971603510536,0.0,0.0,0.0,0.0,0.0,0.3988041432889803,0.2798472024649947
135491441,0.5965602410385056,0.0163934426229508,0.5029313142960757,0.0364583333333333,0.024390243902439,0.0681818181818181,0.0227272727272727,0.0,0.466114661452777,0.602409288289521,0.0004399542447585,0.2281778661734138,0.1764705882352941,0.0441176470588235,0.1297709923664121,0.394123765214435,0.2068965517241379,0.6405873749840878,0.0120978252306656,0.0434782608695652,0.0013744692856048,0.0042420788700746,0.0,0.1186440677966101,0.4761599045733761,0.0454545454545454,0.0,0.6252259817917,0.0497305989843727,0.7727944199444634,0.0,0.0625,0.0,0.054054054054054,0.0,0.2596670760804951,0.561206847092742,0.0666666666666666,0.0,0.0,0.6559467727510451,0.5288687166296662,0.0039172183534851,0.5240996420483601,0.1666666666666666,0.5372135435034293,0.25,0.032258064516129,0.4694985067256457,0.2891254114543282,0.0121951219512195,0.0,0.032258064516129,0.0,0.2157665135344681,0.0,0.9354239724691792,0.03125,0.0,0.765756975822621,0.8357101153475781,0.7445287161216647,0.0,0.4970527580721577,0.3333333333333333,0.552822071381405,0.2552182890283168,0.0,0.8827791189882983,0.0384615384615384,0.0875,0.2830362585592068,0.0,0.4444474289461048,0.1594294275870605,0.0133333333333333,0.0,0.5665074003719409,0.5514299389971931,0.0,0.0,0.3681914412733538,0.0,0.0,0.4489499752476453,0.0147058823529411,0.0238095238095238,0.0192307692307692,0.3165646853146859,0.0,0.0,0.273864357539089,0.1333333333333333,0.1428571428571428,0.0,0.0,0.0,0.0,0.8142805823406903,0.0,0.3673451290988515,0.0,0.0,0.5912774624936074,0.602425876010783,0.4801153078437279,0.2785137388610514,0.3986692465053249,0.4841286889499063,0.0,0.3073671701776749,0.0,1.0,0.0,0.3264231380088606,0.5740431641012846,0.535714285714286,0.198971603510536,0.0,0.0,0.0,0.0,0.0,0.5480513898909082,0.2770044759656843
397069,0.6129998957842839,0.0,0.3521008574193124,0.0,0.0,0.0568181818181818,0.0,0.7676822584898839,0.6007920236705717,0.7210867230558805,0.0,0.1045741680368614,0.1323529411764706,0.1029411764705882,0.0,0.8158203491646321,0.0,0.7641469660417427,0.0023186859493077,0.0,0.0495977133178062,0.0091367852586222,0.0,0.0169491525423728,0.475512367624678,0.1136363636363636,0.0,0.7785347665671583,0.0,0.6774632668510124,0.0,0.03125,0.83340120794482,0.0,0.0,0.267115382285766,0.6934546813938329,0.0666666666666666,0.0,0.3064516129032258,0.5519825395203086,0.3273986769313795,0.0392156862745096,0.7109198493813873,0.0,0.8273529789675305,0.0,0.032258064516129,0.4176852887883856,0.1132813579299186,0.0365853658536585,0.0,0.032258064516129,0.0,0.3715396637854528,0.0327868852459016,0.9340147047987024,0.03125,0.0,0.6567526239764238,0.7566600874457436,0.8153082982252606,0.0,0.6213482830064982,0.0,0.7566804481838227,0.0952526530371707,0.0,0.4901937463240634,0.0,0.05,0.3341862872821767,0.0,0.3563714190174531,0.1991968675338393,0.0133333333333333,0.0,0.6050462741564807,0.5679446246730802,0.0,0.0,0.2486484776356556,0.0,0.0,0.6392244754908674,0.0,0.0952380952380952,0.0,0.1557692307692307,0.0,0.0,0.5511502495588211,0.0,0.0,0.0,0.0,0.0,0.0,0.9056243123402048,0.0,0.5101789021398079,0.0,0.21,0.5028815908169689,0.3150123051681708,0.0,0.6254734345255705,0.4612250980526379,0.6283158842994231,0.0,0.698259884615787,0.0,1.0,0.0,0.3284271803873914,0.7380877337098446,0.565217391304348,0.0,0.0,0.0,0.75,0.0,0.0,0.6771806324689065,0.0618103983591301
44564503,0.6478381479881046,0.0,0.6091460039262334,0.0208333333333333,0.0,0.0227272727272727,0.0,0.7660478806250053,0.6646888664898267,0.8238856415589741,0.0005199459256237,0.3870210801572191,0.088235294117647,0.1176470588235294,0.0,0.7132532382203867,0.0,0.7336574106728478,0.0159824370972831,0.0434782608695652,0.0247988566589032,0.0492285969903755,0.0,0.1440677966101695,0.4927913822957313,0.1363636363636363,0.0,0.6023323668492365,0.0,0.5513111382414437,0.0,0.09375,0.7580845720705146,0.0,0.0,0.1853672556698963,0.5686170021220125,0.2,0.0,0.0,0.6116307364444937,0.3019060200402114,0.0196078431372548,0.4659146371558137,0.1666666666666666,0.64757071603356,0.0,0.0,0.4619654725079732,0.6294926212760362,0.0,0.0,0.0161290322580645,0.0196078431372549,0.468122319012843,0.0163934426229508,0.9258928603250788,0.03125,0.0,0.5178376055017195,0.1260790363163008,0.7612717199880685,0.0,0.3550909163483515,0.1666666666666666,0.6178923665978081,0.2805502007357087,0.0,0.5166713447791688,0.0,0.1375,0.0492662317193487,0.0,0.3359605281554482,0.1177215873533698,0.0,0.2439759036144581,0.1914544482058265,0.7189422288033056,0.0,0.0,0.5971690350002601,0.0,0.0384615384615384,0.5053695927007407,0.0147058823529411,0.0714285714285714,0.0192307692307692,0.4097713097713104,0.0,0.0,0.5153182186488451,0.0,0.0476190476190476,0.0,0.1666666666666666,0.0,0.0,0.6491685668216385,0.5,0.4648909469159187,0.25,0.0,0.4994206650947052,0.6388140161725053,0.0953083284516844,0.4237470292459452,0.4565185089026516,0.6101824530791611,0.0,0.4874309509002832,0.0,1.0,0.125,0.4178278505618307,0.7937208994401788,0.628571428571429,0.0,0.0,0.0,0.25,0.0,0.0,0.3330046871232434,0.3115289680967863
44566425,0.5570406817543281,0.0,0.45490390842413,0.0,0.0,0.1477272727272727,0.0,0.7860231309199303,0.6160860865464428,0.7431061900075921,0.0,0.3177084139954931,0.25,0.1764705882352941,0.0556161395856052,0.6620280700979476,0.0517241379310344,0.7075002126976891,0.0208681735437694,0.0,0.0,0.0090141712520714,0.0,0.0254237288135593,0.4097535649610054,0.0,0.0,0.643706503640805,0.0626099809306803,0.7553545269482382,0.0434782608695652,0.03125,0.7976511420738658,0.0,0.0,0.3847152413675332,0.5073280164493177,0.0,0.0,0.3870967741935484,0.6528563113413042,0.3140639384840452,0.0196078431372548,0.5090854617631642,0.0,0.7428991349391101,0.0,0.0,0.4131645380611938,0.4661200637411929,0.0,0.0,0.0,0.0392156862745098,0.3409956243714745,0.0,0.9370165964550644,0.0,0.0,0.7767841673396837,0.6583463021411391,0.8497867156169796,0.0192307692307692,0.4611998918359416,0.0,0.5782645585528892,0.2486181922649208,0.0,0.6804944814054754,0.0,0.0625,0.2527379385488178,0.0,0.506690379939988,0.1502397278346684,0.0,0.5712477396021698,0.5319338250484179,0.6630514451988956,0.25,0.0,0.4069704511082035,0.0344827586206896,0.0,0.6542828941237733,0.0,0.0,0.0,0.4939903846153858,0.0,0.0,0.3831979808397808,0.0,0.0952380952380952,0.0,0.1666666666666666,0.0,0.0,0.8194963448371712,0.0,0.3773822957935321,0.0,0.18,0.4941657096765209,0.450808625336929,0.0,0.5493383992419336,0.3833805508807505,0.5537649249826924,0.0,0.5995704390237933,0.0,1.0,0.0,0.536376048371368,0.7178439574015893,0.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.4184025798864994,0.2746539340886659
44566413,0.3733218640611225,0.0,0.4179723808284108,0.0,0.0,0.0681818181818181,0.0,0.7144327386110687,0.5271553021422906,0.6571570464476277,0.0,0.3599999999999999,0.088235294117647,0.0588235294117647,0.0,0.7457722116441844,0.0,0.6687346711060248,0.0208681735437694,0.0,0.0,0.0,0.0,0.0,0.4566509348712191,0.0,0.0,0.774297462003972,0.0827929475249915,0.7367580795613723,0.0,0.03125,0.7818049397333168,0.0,0.0,0.3369940617520478,0.5325277096536642,0.0,0.0,0.4838709677419355,0.6492540159019007,0.3981710218676682,0.0196078431372548,0.4538461538461537,0.0,0.7442231161483308,0.0,0.0,0.3387142835984204,0.1949873932556445,0.024390243902439,0.0,0.0483870967741935,0.0196078431372549,0.3232840470834308,0.0163934426229508,0.9315576646372126,0.0,0.0,0.811474572264181,0.7458448319874844,0.7114036908497925,0.0,0.449854551309045,0.0,0.5533245028341617,0.2470107801468127,0.0,0.7396128182580799,0.0,0.025,0.2612332123848135,0.0,0.5848069751336147,0.1502397278346684,0.0,0.5288504464285719,0.5319338250484179,0.5518633813063738,0.0,0.0,0.4026777633853428,0.0,0.0384615384615384,0.5942379606183381,0.0,0.0,0.0192307692307692,0.664835164835164,0.0,0.0,0.29661802815301,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.9574407609130462,0.0,0.3371369951854286,0.0,0.2,0.430962460730227,0.3653516295025738,0.0,0.7122237870679393,0.3719619084707276,0.5360317874382667,0.0,0.7245458032451192,0.0,1.0,0.125,0.508790994455124,0.8018504131317341,0.727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.3560386281174751,0.2662853446680262
481127,0.691399213574964,0.0163934426229508,0.6175495559727116,0.0364583333333333,0.024390243902439,0.034090909090909,0.0,0.7635962344966922,0.5957388776977708,0.7161811728632631,0.0009678993384687,0.1781757792061346,0.0588235294117647,0.0735294117647058,0.0,0.5279707152243291,0.0,0.7422037301870427,0.0159824370972831,0.0434782608695652,0.0247988566589032,0.0135466978564609,0.0,0.135593220338983,0.6402572875054122,0.1136363636363636,0.0,0.654435234238087,0.0,0.7140902545300216,0.0,0.09375,0.756438406597509,0.0,0.0,0.1630958450818099,0.6876297310043977,0.2,0.0384615384615384,0.0,0.7819549654003617,0.4760959442159209,0.0196078431372548,0.3265543923532085,0.1666666666666666,0.6251824587803072,0.0,0.0,0.5062921078183613,0.2577219947032552,0.024390243902439,0.0,0.032258064516129,0.0196078431372549,0.280604044185293,0.0327868852459016,0.9484793084362608,0.03125,0.0192307692307692,0.4400738867259657,0.641652494858591,0.8208034108173894,0.0192307692307692,0.3501197003715163,0.1666666666666666,0.4682905253649486,0.3007340021387797,0.0,0.5911172654302377,0.0,0.1375,0.0596877435037168,0.0,0.4892887598131194,0.2028719069687382,0.0133333333333333,0.0,0.6308607329906414,0.5249727415400536,0.0,0.0,0.4619360752297998,0.0,0.0384615384615384,0.4576636784208936,0.0147058823529411,0.0238095238095238,0.0192307692307692,0.3653846153846167,0.0,0.0,0.5081980567393156,0.0666666666666666,0.0952380952380952,0.0,0.1666666666666666,0.0,0.0,0.8834867111781883,0.0,0.3378771790091069,0.25,0.0,0.5754091184540892,0.6933962264150944,0.1141570461784671,0.473791888055435,0.4257391823445045,0.638189917823828,0.0,0.3616162230202101,0.0,1.0,0.125,0.3733177296664715,0.6803012102413737,0.785714285714286,0.0,0.0,0.0625,0.25,0.0,0.0,0.3274887101145206,0.3898383058161505
44563997,0.6866233791734597,0.0163934426229508,0.7232348887775691,0.0416666666666666,0.024390243902439,0.0454545454545454,0.0,0.7647889664748238,0.7699634875756374,0.7176131288661679,0.0009918968427283,0.1578128330111479,0.1029411764705882,0.0588235294117647,0.0,0.5265269553048789,0.0,0.7226240932807447,0.0159824370972831,0.0652173913043478,0.0247988566589032,0.009793779774098,0.0,0.1440677966101695,0.5897495843934033,0.1136363636363636,0.0,0.5198340736202152,0.1091997752342056,0.7325093396719158,0.0217391304347826,0.09375,0.7582251960537477,0.0,0.0,0.1695739949051287,0.7871388843543308,0.2,0.0,0.0,0.8036594791520217,0.4716712090833176,0.0196078431372548,0.2773985868273074,0.1666666666666666,0.6169115642030878,0.25,0.064516129032258,0.5824259498683103,0.2282680524514544,0.024390243902439,0.0,0.032258064516129,0.0196078431372549,0.2936318805749909,0.0327868852459016,0.938448624676438,0.09375,0.0,0.4573689830019937,0.6358299056947178,0.818427541939305,0.0,0.3331018675991128,0.1666666666666666,0.5374518043193518,0.2685545472891121,0.0,0.617403056966196,0.0,0.15,0.0584863233119396,0.0,0.4443090074127291,0.1885893951706606,0.0133333333333333,0.0,0.5233919172170971,0.5251409963435061,0.0,0.0,0.3771327488474365,0.0,0.0384615384615384,0.4714376190861695,0.0294117647058823,0.0238095238095238,0.0192307692307692,0.4014334045584055,0.0,0.0,0.5414285142408556,0.0666666666666666,0.0952380952380952,0.0,0.1666666666666666,0.0,0.0,0.8557791953155882,0.0,0.3174482655654345,0.25,0.0,0.5835426688139578,0.686548995739501,0.1013468507858996,0.5145521066508645,0.3997231602730845,0.6825273280562169,0.0,0.4059318258237563,0.0,1.0,0.125,0.3564837736868159,0.7152461571629716,0.806451612903226,0.1377094988786261,0.0,0.0625,0.25,0.0,0.0,0.4342841875016696,0.2994237457079324
44564502,0.6899408470748165,0.0,0.600417745052222,0.0364583333333333,0.0,0.0454545454545454,0.0,0.7645237156521023,0.6302964193368092,0.8195070926499475,0.0008159151448249,0.4325529719404214,0.0735294117647058,0.1029411764705882,0.0,0.6424997472960685,0.0,0.7296296022821319,0.0159824370972831,0.0434782608695652,0.0247988566589032,0.0321116412765719,0.0,0.135593220338983,0.5700571213828496,0.1136363636363636,0.0,0.7483397253186842,0.0,0.5587960205038591,0.0,0.09375,0.7568354126049324,0.0,0.0,0.1710032647722806,0.624155518002051,0.1333333333333333,0.0384615384615384,0.0,0.7068890314951277,0.3238461040653583,0.0196078431372548,0.3773415781919036,0.1666666666666666,0.6450388778534628,0.0,0.0,0.5574290967776251,0.4692661977101513,0.0,0.0,0.0161290322580645,0.0196078431372549,0.4279229394017101,0.0163934426229508,0.9369757910181328,0.03125,0.0192307692307692,0.4873357339753096,0.144035831420116,0.8119354115879107,0.0192307692307692,0.3775262859780242,0.1666666666666666,0.5492603978532222,0.2830319140085539,0.0,0.5817477625741344,0.0,0.15,0.0519176104949716,0.0,0.3992921939974205,0.1462066131688814,0.0,0.1347236438075742,0.2331904988804534,0.7189421473262485,0.0,0.0,0.5450468669010539,0.0,0.0384615384615384,0.4699830976730281,0.0147058823529411,0.0476190476190476,0.0192307692307692,0.3571095571095564,0.0,0.0,0.4997128033881639,0.0666666666666666,0.0952380952380952,0.0,0.1666666666666666,0.0,0.0,0.7351752884803346,0.5,0.4023413144182826,0.25,0.0,0.4993019442925849,0.686548995739501,0.1141570461784671,0.3845574673035743,0.5112136256575192,0.7108640727229272,0.0,0.410689075235247,0.0,1.0,0.125,0.3861907548273842,0.7375418360571224,0.709677419354839,0.0,0.0,0.0,0.25,0.0,0.0,0.3922760511973049,0.3377948029838289
44563998,0.6797419799798836,0.0163934426229508,0.4848015372686492,0.0416666666666666,0.024390243902439,0.0227272727272727,0.0,0.7598364557754573,0.5957388776977708,0.7116673023473571,0.0013838560789677,0.1781757792061346,0.0588235294117647,0.0588235294117647,0.0,0.5279707152243291,0.0,0.7043322201597052,0.0159824370972831,0.0652173913043478,0.0247988566589032,0.0198313161534545,0.0,0.1101694915254237,0.6125195649265291,0.1136363636363636,0.0,0.62065500539607,0.0,0.7318162967961485,0.0217391304347826,0.09375,0.7540493987401735,0.0,0.0,0.1775459233907264,0.6758201843491776,0.2,0.0,0.0,0.7819549654003617,0.4902526089783945,0.0326970849525589,0.3191885038038886,0.1666666666666666,0.6176806853307459,0.0,0.064516129032258,0.549500090955494,0.2577219947032552,0.024390243902439,0.0,0.032258064516129,0.0196078431372549,0.2951211710317842,0.0327868852459016,0.9526331186794617,0.09375,0.0576923076923076,0.4400738867259657,0.6350532696299109,0.8062539818916936,0.0576923076923076,0.3127073171162644,0.1666666666666666,0.4466608681930651,0.2828265741542158,0.0,0.663355548839376,0.0,0.1125,0.0580393111310717,0.0,0.4795389826975956,0.1848224795755136,0.0133333333333333,0.0,0.5188967798712812,0.5251408793899146,0.0,0.0,0.4835792259472206,0.0,0.0384615384615384,0.4576636784208936,0.0294117647058823,0.0238095238095238,0.0192307692307692,0.3653846153846167,0.0,0.0,0.5077458382938126,0.0666666666666666,0.0952380952380952,0.0,0.1666666666666666,0.0,0.0126582278481012,0.8464565747516971,0.0,0.3541634665613176,0.25,0.0,0.6888374377273042,0.7540431266846366,0.1141570461784671,0.3963015556439564,0.3716629928329302,0.6586329554262291,0.0,0.240996509022437,0.0,1.0,0.125,0.3733177296664715,0.6795850299012005,0.785714285714286,0.0,0.0,0.0625,0.25,0.0,0.0,0.3987966608438889,0.3312873872337735
44564560,0.7116941968865362,0.0163934426229508,0.7232348887775691,0.0416666666666666,0.0,0.0454545454545454,0.0,0.7752773047743029,0.7719212960917186,0.7302050935856549,0.0009918968427283,0.1534291432052828,0.1029411764705882,0.0588235294117647,0.0,0.5238900882297726,0.0,0.6842438031253691,0.0159824370972831,0.0652173913043478,0.0247988566589032,0.0164493036058431,0.0,0.1694915254237288,0.5965560572605892,0.1136363636363636,0.0,0.5363325192980266,0.1091997752342013,0.7725364399722481,0.0217391304347826,0.09375,0.7649710704887833,0.0,0.0,0.1759377208361251,0.7687243810597018,0.2,0.0,0.0,0.8289019860103171,0.4450593589166198,0.0196078431372548,0.2927056148419935,0.1666666666666666,0.6206186229003223,0.25,0.064516129032258,0.5365546418218259,0.2716729675690865,0.0,0.0,0.0161290322580645,0.0196078431372549,0.334537508547291,0.0163934426229508,0.9370927627481788,0.09375,0.0,0.4389165501366512,0.6424138549390717,0.812690961600079,0.0,0.3097551287061586,0.1666666666666666,0.5589966983483323,0.2849928002203967,0.0,0.5253899592517185,0.0,0.15,0.1141952326500997,0.0,0.4598823007746286,0.2066015145610009,0.0,0.0,0.6367655076375007,0.5253281832757428,0.125,0.0,0.3801767405417612,0.0,0.0384615384615384,0.4755778064366562,0.0294117647058823,0.0238095238095238,0.0192307692307692,0.3612900641025643,0.0,0.0,0.5932288855243119,0.0666666666666666,0.0952380952380952,0.1666666666666666,0.3333333333333333,0.0,0.0,0.8853651290584033,0.0,0.3188669441801485,0.25,0.0,0.5982421209291574,0.6933962264150944,0.1013468507858996,0.4263086685632178,0.357374413654638,0.6884743370819342,0.0,0.3518711676362998,0.0,1.0,0.125,0.3485432284133939,0.6940362374347755,0.78125,0.1377094988786261,0.0,0.0,0.25,0.0,0.0,0.4365984526032025,0.3221931269526302
44564559,0.6988287692652984,0.0,0.6751964831776521,0.046875,0.0,0.0568181818181818,0.0,0.7691143225173339,0.7867689187978826,0.8283074584514292,0.0008159151448249,0.3870210801572191,0.1029411764705882,0.088235294117647,0.0,0.6331847193542328,0.0,0.729398863498827,0.0159824370972831,0.0434782608695652,0.0247988566589032,0.0294882708223354,0.0,0.1440677966101695,0.5573934070139148,0.1136363636363636,0.0,0.5398967424684429,0.1091997752341983,0.5781962296121025,0.0,0.09375,0.7607137459051444,0.0,0.0,0.1801341459366063,0.7225720783508969,0.1333333333333333,0.0,0.0,0.7327037741353908,0.3193080435055018,0.0196078431372548,0.3335308099157035,0.1666666666666666,0.6438536796559333,0.25,0.0,0.6085995892236655,0.4198697558459251,0.0,0.0,0.0161290322580645,0.0196078431372549,0.424835536674646,0.0163934426229508,0.9282494640408596,0.03125,0.0,0.4983833841037195,0.1429018030674158,0.8061645360789784,0.0,0.3563147541439917,0.1666666666666666,0.591758695798416,0.2573506345590595,0.0,0.6290920169188698,0.0,0.15,0.0521249396305586,0.0,0.3905144045889543,0.1474283031461063,0.0,0.1190817249698433,0.2338149330121682,0.7189421521352986,0.0,0.0,0.4254304056984159,0.0,0.0384615384615384,0.4853765276747988,0.0147058823529411,0.0476190476190476,0.0192307692307692,0.3848357371794876,0.0,0.0,0.5263377252639904,0.0666666666666666,0.0952380952380952,0.0,0.1666666666666666,0.0,0.0,0.7349540594497695,0.5,0.3614649974589384,0.25,0.0,0.5082891719551569,0.6809100998890132,0.1013468507858996,0.4599429711746151,0.4892068035102364,0.7187310445539784,0.0,0.4627592350159499,0.0,1.0,0.125,0.3695446016020661,0.7633789742611032,0.735294117647059,0.1377094988786261,0.0,0.0,0.25,0.0,0.0,0.4343152701010028,0.3260757149019238
44563996,0.6752121403664633,0.0163934426229508,0.6696890977735378,0.0208333333333333,0.024390243902439,0.0227272727272727,0.0,0.761722524582495,0.6646814587731904,0.7546972985160942,0.000631934278835,0.4201943155992682,0.088235294117647,0.088235294117647,0.0,0.6355007508916839,0.0,0.7232517971669822,0.0159824370972831,0.0434782608695652,0.0247988566589032,0.0295341059421382,0.0,0.1440677966101695,0.4842180568717947,0.1363636363636363,0.0,0.7033853390724603,0.0,0.6143118471980601,0.0217391304347826,0.09375,0.7555960222191247,0.0,0.0,0.1748800924218095,0.6165154153164898,0.2666666666666666,0.0,0.0,0.6683823614040088,0.3552961564446465,0.0196078431372548,0.4177334654349364,0.1666666666666666,0.6219176881506217,0.0,0.064516129032258,0.4009487634985448,0.4558585920612892,0.024390243902439,0.0,0.032258064516129,0.0196078431372549,0.4224552014390893,0.0327868852459016,0.9361228394074028,0.09375,0.0,0.4802499997550173,0.1858506266165988,0.8037104895075193,0.0,0.3291384240133079,0.1666666666666666,0.5517309627799432,0.3025290559879873,0.0,0.510193012113911,0.0,0.1375,0.0556276154007294,0.0,0.3889800820771494,0.1606543473060311,0.0133333333333333,0.1306667769688947,0.3116667857237452,0.7154453892254107,0.0,0.0,0.5504399735083523,0.0,0.0384615384615384,0.4896041826495267,0.0294117647058823,0.0476190476190476,0.0192307692307692,0.4337912087912096,0.0,0.0,0.5230350325916147,0.0,0.0476190476190476,0.0,0.1666666666666666,0.0,0.0,0.7697217545735093,0.0,0.4307609690561336,0.25,0.0,0.5255778707394436,0.6403301886792454,0.0953083284516844,0.4781490783417052,0.402511573439882,0.5706901972204164,0.0,0.4635448311963833,0.0,1.0,0.125,0.4104794815460875,0.7519447749485573,0.6875,0.0,0.0,0.0625,0.25,0.0,0.0,0.2955098717464443,0.3532554795095448
42609843,0.7032959954474389,0.0163934426229508,0.6312197741008169,0.03125,0.0,0.034090909090909,0.0,0.7706866979090652,0.599198260993631,0.7246937572769301,0.0009918968427283,0.1726077861059428,0.0735294117647058,0.0735294117647058,0.0,0.5249628820588084,0.0,0.6881311185426552,0.0159824370972831,0.0652173913043478,0.0247988566589032,0.0190726740600795,0.0,0.1610169491525423,0.6138901909129094,0.1136363636363636,0.0,0.7214549696639245,0.0,0.7405316551714408,0.0217391304347826,0.09375,0.7610927371885778,0.0,0.0,0.1672909271538125,0.6687746089116136,0.2,0.0384615384615384,0.0,0.8112523540340151,0.4506900545127407,0.0196078431372548,0.3326530312596348,0.1666666666666666,0.6220144166194137,0.0,0.064516129032258,0.4891722093004971,0.305632088515223,0.0,0.0,0.0161290322580645,0.0196078431372549,0.3360634181774526,0.0163934426229508,0.9458447313919196,0.09375,0.0192307692307692,0.4201575230021626,0.6423704661218964,0.8188242951242186,0.0192307692307692,0.3266596862009347,0.1666666666666666,0.4707535338173764,0.3165439281308723,0.0,0.5064979441473187,0.0,0.15,0.1137402178287117,0.0,0.5081409510106378,0.205379824583776,0.0,0.0,0.6364780910301056,0.5253280520852406,0.125,0.0,0.4680519766264981,0.0,0.0384615384615384,0.4596901093490204,0.0294117647058823,0.0238095238095238,0.0192307692307692,0.3247863247863256,0.0,0.0,0.5698575606983182,0.0666666666666666,0.0952380952380952,0.1666666666666666,0.3333333333333333,0.0,0.0,0.8855863580889687,0.0,0.3569354275095993,0.25,0.0,0.601581746026245,0.7007156798959009,0.1141570461784671,0.3438056342555151,0.4037707378613066,0.6699931195282809,0.0,0.2573833997669401,0.0,1.0,0.125,0.3638028849823183,0.6573008074303099,0.758620689655172,0.0,0.0,0.0,0.25,0.0,0.0,0.3850974319929238,0.3834692273529037
