cid,MATS3e,CATS2D_04_DL,MATS1i,SHED_DA,O-056,nRNHO,CATS2D_00_DA,P_VSA_charge_3,MATS1m,GATS3e,QED,GATS6v,CATS2D_03_DL,minsssN,MATS2e,F07[N-O],P_VSA_charge_4,VE2sign_H2,B08[N-O],GATS8v,CATS2D_07_LL,GATS1p,C-030
11624601,0.2651676588388528,0.1428571428571428,0.6649437608195106,0.3061173763019474,0.0,0.0,0.0,0.0,0.34902686272611,0.9515970817666703,0.8289488391696279,0.7071426055216196,0.0769230769230769,0.0,0.2902039874324617,0.0833333333333333,0.3851444400522792,0.6134280795470767,1.0,0.5663753196879788,0.05,0.5378508216888671,0.0
11640390,0.4232067197275071,0.0714285714285714,0.7551964449555859,0.395636890605247,0.125,0.0,0.125,0.461679654570915,0.4037060049150242,0.999999014287444,0.4354922894559153,0.6718342891203098,0.0769230769230769,0.0,0.4731213049317082,0.0,0.0,0.5701158922114222,1.0,0.5960127083830487,0.3,0.3066341775572597,0.0
11667893,0.53902538641679,0.2857142857142857,0.7058052896787855,0.3956368906052475,0.0,0.0,0.0,0.1538932181903053,0.3971744954828149,0.514683725642498,0.674621769094896,0.5215344425530809,0.6153846153846154,0.0,0.4433382353560691,0.0,0.0,0.6255742698863896,0.0,0.6631344686903747,0.125,0.3913574578255218,0.0
11713159,0.3475663911819123,0.2142857142857142,0.6120589676721548,0.462623776535263,0.0,0.0,0.0,0.7140567766781238,0.718755875455275,0.4959881438026173,0.4273332417939373,0.6330601991477042,0.3846153846153846,0.3854685426074546,0.8449540705996952,0.0,0.4964013722190971,0.565612390279094,1.0,0.5585489851303154,0.05,0.5718296724318506,0.0
11960529,0.572589506195903,0.2142857142857142,0.7870847730391469,0.2848743178421782,0.0,0.0,0.0,0.1538932181903053,0.3293546692237623,0.5453380681881973,0.7756197322961416,0.829664382690551,0.3846153846153846,0.0,0.5596547316311196,0.0833333333333333,0.0,0.4082615260216535,0.0,0.6799772528742365,0.05,0.3869952620542301,0.0
11977753,0.6527158363837859,0.0,0.6482191094778201,0.0,0.0,0.0,0.0,0.2305339090484761,0.4740493429061686,0.4281747932606453,0.2776311093461138,0.6592361211212698,0.0,0.6663237024878614,0.6178614804835125,0.0,0.2500233432861791,0.1212262382954792,0.0,0.6219076277014279,0.4,0.3429050244544092,0.0
15985330,0.6744483922819154,0.2142857142857142,0.7674024590689258,0.376578780902578,0.25,0.0,0.25,0.8177426091644884,0.2865672802499569,0.4338442018878305,0.3832618275851288,0.5716780235699236,0.5384615384615385,0.0,0.3162654380502793,0.0,0.0,0.1020114387877702,1.0,0.6772814629420824,0.05,0.2140135051409035,0.0
16681698,0.294562309127202,0.1428571428571428,0.7137971514460841,0.2261048959106984,0.125,0.0,0.125,0.1538932181903053,0.919758355568026,0.8093814792203592,0.6309105545332148,0.5643803487786182,0.1538461538461538,0.0,0.6858708383634825,0.0,0.3567128857923595,0.0832754156882514,0.0,0.7034895187353215,0.1,0.551100840954805,0.0
17755052,0.3928256189843383,0.0714285714285714,0.5647181445965623,0.3391573438660477,0.0,0.0,0.0,0.7140567766781238,0.8576994171366248,0.744480402616645,0.3612952068061019,0.7340414159574011,0.1538461538461538,0.6378411944018338,0.3395497277791864,0.0833333333333333,0.1463590060820978,0.0384061334820072,0.0,0.66367912779612,0.05,0.5196862339031021,0.0
17756401,0.8372956746467889,0.3571428571428571,0.973199804553088,0.3383922194622668,0.125,0.5,0.125,0.1326886992823538,0.2422846227608434,0.1995710882949536,0.2931368313841268,0.6247743474743211,0.3846153846153846,0.0,0.3631261140048401,0.0,0.0,0.261471330189308,1.0,0.6668102894039069,0.275,0.2124756220161525,0.0
17756403,0.838710549924061,0.1428571428571428,0.954534953141881,0.3435064131153675,0.125,0.5,0.125,0.1326886992823538,0.2809227158727578,0.3230610622593443,0.3341374063334397,0.6365376271183244,0.1538461538461538,0.0,0.3366173638428327,0.0,0.0,0.261471330189308,1.0,0.6876588052612815,0.275,0.2468317142488215,0.0
23725625,0.5997216858536522,0.2142857142857142,0.7392768763376464,0.2848743178421782,0.0,0.0,0.0,0.3011604146037199,0.4271210804778537,0.4683922578059051,0.8302985761628505,0.6602282895739623,0.2307692307692307,0.6579259168316904,0.4122402747952033,0.0833333333333333,0.1341348113882462,0.0013305449621561,1.0,0.592445352829435,0.175,0.4165639011773616,0.0
24180719,0.4448417718434537,0.1428571428571428,0.7268184321357574,0.2665369337608884,0.0,0.0,0.0,0.8344784043991345,0.6117400393150787,0.6177336107242092,0.6398322615286458,0.663118213942474,0.3076923076923077,0.0,0.450585402203434,0.0,0.0,0.0360626894236278,0.0,0.644634566171876,0.075,0.4624664617856559,0.0
24748573,0.4541766456167269,0.3571428571428571,0.7754197762799099,0.2311626737912114,0.0,0.0,0.125,0.3844271272387805,0.2344960483954968,0.435234607162197,0.534892221416958,0.6378901146420185,0.3846153846153846,0.0,0.5207782062563499,0.1666666666666666,0.0,0.2314763829201331,1.0,0.6482620086038378,0.25,0.1915303068449742,0.0
24756910,0.7451761982552109,0.3571428571428571,0.7339375262158733,0.6360383035403783,0.125,0.5,0.125,0.4404751356629635,0.3681395361290464,0.4641810287568469,0.2149015290775556,0.6735450046340169,0.3846153846153846,0.0,0.299685119137527,0.0,0.0,0.1604809323135715,1.0,0.6176322847234006,0.2,0.4519089392350399,1.0
24776445,0.279380765569561,0.2142857142857142,0.7598323663620737,0.1691961097311334,0.0,0.0,0.0,0.4062703402975132,0.5193366872223184,0.7983266186262595,0.6875681756610865,0.7300969447163469,0.2307692307692307,0.0,0.4859151526451951,0.25,0.0,0.0798018169389737,0.0,0.5173746792283721,0.225,0.358884361989714,0.0
24785538,0.6426098926461792,0.2142857142857142,0.6741027395204149,0.5500667416959537,0.0,0.0,0.0,0.1645646457290489,0.462949868815237,0.4785233037542274,0.3694115111101334,0.6788425849863157,0.4615384615384615,0.7879858693887327,0.5627634252313406,0.0833333333333333,0.3896826666386787,0.2662848860879278,0.0,0.6556940369754393,0.2,0.4443535522466035,0.0
24826799,0.5899491452622339,0.2142857142857142,0.6750280670143858,0.2072220676526139,0.0,0.0,0.0,0.1645646457290489,0.4170854989377348,0.1905570450397129,0.4024602577688515,0.760141772836384,0.3076923076923077,0.8264467191635144,0.7428704334115102,0.0,0.4954150868412423,0.2716800312511699,1.0,0.5756621808634451,0.325,0.4396880955736023,0.0
24964624,0.6845160552153613,0.2857142857142857,0.865875072544866,0.3383922194622668,0.0,0.0,0.0,0.5484301188868429,0.4250738147768355,0.3992845198198325,0.6915096484111712,0.6279095989574273,0.3076923076923077,0.6180584266747183,0.7031190085163412,0.0,0.1341348113882462,0.3535701076671048,0.0,0.6441342226338157,0.35,0.2726551385523516,0.0
24978538,0.8980168992416401,0.2142857142857142,0.702590625675881,0.4774403634494146,0.0,0.0,0.0,0.5566747611921453,0.7366108856734973,0.1372506981602864,0.1135339909762634,0.6373715003378421,0.5384615384615385,0.8839192640095863,0.6958345573166899,0.0833333333333333,0.7179931612453556,0.07263330489802,1.0,0.6077793298923315,0.425,0.5010908706416393,0.0
25022668,0.7007365473765916,0.4285714285714285,0.8359322765784911,0.1717874319790822,0.0,0.0,0.125,0.3844271272387805,0.3712889586774036,0.0863623402387419,0.4904123322082105,0.6494162586682176,0.3076923076923077,0.0,0.6117447365841047,0.0,0.0,0.1313978612809313,1.0,0.6451726808149856,0.375,0.2908298479367335,0.0
25023738,0.8173711052766397,0.0,0.5731472553594594,0.3790082236972821,0.0,0.0,0.125,0.4282080641016211,0.3538974206349649,0.3282614343166227,0.8166538766603593,0.7395626367190739,0.1538461538461538,0.6192705104872779,0.4244752456102083,0.25,0.1351210967661009,0.241478806451285,0.0,0.5770180895273243,0.0,0.5660012743938125,0.0
25123829,0.6672060330973972,0.2857142857142857,0.6355646578904548,0.6006464004187986,0.0,0.0,0.0,0.7359945004822309,0.4629022233362286,0.4360508810912287,0.1611520254947563,0.6106198994644928,0.4615384615384615,1.0,0.3437164655747698,0.0833333333333333,0.0,0.0581348373831054,1.0,0.6018563013174024,0.35,0.4431228335434901,0.0
25222038,0.4311639246622021,0.1428571428571428,0.5391312618889035,0.3956368906052475,0.0,0.0,0.0,0.4612318276848767,0.5298609002387785,0.6936445549868272,0.447554756977839,0.6616384820440763,0.1538461538461538,0.867221631612457,0.2077957346786067,0.0,0.1351210967661009,0.0442953568287167,1.0,0.714518917857581,0.2,0.5366500419755209,0.0
25262965,0.5383379851573203,0.1428571428571428,0.4937570170120734,0.2665369337608884,0.125,0.0,0.125,0.1538932181903053,0.5219783537916437,0.5752140077886373,0.6352331033677558,0.6560078898011167,0.0769230769230769,0.90156971483212,0.174876279543267,0.4166666666666666,0.2702421935322011,0.2074064372023494,1.0,0.7910636892207088,0.025,0.6028466314064662,0.0
38335241,0.5769441357317753,0.0714285714285714,0.7576054364001532,0.26938079344531,0.0,0.0,0.0,0.0162879683486089,0.423765303850202,0.765970465700066,0.4989796304435401,0.6943852233335878,0.3846153846153846,0.0,0.5638797524364846,0.0,0.1341348113882462,0.1058292448554218,1.0,0.5924528462237024,0.025,0.4186083575270025,0.0
42596953,0.6500777442588426,0.3571428571428571,0.8154192883377775,0.4736838659702269,0.125,0.5,0.125,0.5776325586186218,0.2859781047205852,0.4396327471131367,0.1020748972593761,0.645035237370495,0.3076923076923077,0.0,0.3130680773829787,0.0833333333333333,0.0,0.1713149528004428,0.0,0.6431379987224427,0.325,0.2482551803020169,1.0
42623900,0.8012067073030941,0.2142857142857142,0.7026581201694914,0.3186085171232201,0.125,0.0,0.125,0.1538932181903053,0.453822611835268,0.4049835076925634,0.2234685851271902,0.5926777759563032,0.1538461538461538,0.0,0.5926240186345828,0.1666666666666666,0.2702421935322011,0.1845032159241993,0.0,0.5707206986299826,0.025,0.3654949555757182,0.0
42625508,0.6698600183789711,0.5714285714285714,0.7705042686654884,0.645456541922304,0.125,0.5,0.125,0.4404751356629635,0.3312213137431541,0.3540767358776201,0.1709918261430937,0.6431342649680726,0.5384615384615385,0.0,0.4450397796133358,0.0,0.0,0.1729099591240891,0.0,0.6159292997289215,0.325,0.3260613177678248,0.0
42625582,0.5597475303941746,0.7142857142857142,0.7642633086925399,0.5330738675217768,0.0,0.0,0.0,0.3077864363806097,0.3456995961329979,0.6032798414874544,0.1888529683336334,0.6331777682629788,0.8461538461538463,0.0,0.5513151273094259,0.0833333333333333,0.0,0.1248835667511898,0.0,0.6312269144432971,0.5,0.3154837178595985,0.0
44137675,0.4983748940442072,0.2857142857142857,0.5769925366925222,0.3686401064927366,0.0,0.0,0.125,0.3844271272387805,0.4083132336148748,0.4996918053821707,0.8082587508387654,0.7578887604850911,0.3076923076923077,0.6365062543914429,0.4342467751364239,0.0833333333333333,0.0,0.1330757734726728,1.0,0.6617782558288462,0.125,0.4976721313953164,0.0
44229839,0.6719448803497636,0.1428571428571428,0.6495621216078485,0.5755850168023247,0.0,0.0,0.0,0.3077864363806097,0.4005478335229764,0.6937750439746281,0.2333672046384813,0.5859236175627981,0.2307692307692307,0.0,0.3692997794856563,0.0833333333333333,0.1205548203234308,0.178434540548264,1.0,0.6901837889941518,0.1,0.3296802243639729,1.0
46175149,0.492911633066167,0.1428571428571428,0.9139745246904424,0.2990992913531691,0.125,0.5,0.125,0.0,0.4405090277896032,0.7566652850275727,0.4263538922620459,0.672716377348607,0.0,0.8312200894453172,0.2964606945668732,0.0833333333333333,0.0461952764928578,0.3875639324839817,1.0,0.5388798109582914,0.25,0.4883600081202143,0.0
46883536,0.4164935322444481,0.0714285714285714,0.7298256018594914,0.2817904556939022,0.0,0.0,0.0,0.5434277632531717,0.5714935725170913,0.4847592513114013,0.4616246272660135,0.6882678002755518,0.0769230769230769,0.1867111293517858,0.7190012061748473,0.0,0.5086255669129487,0.1331025081045992,1.0,0.6950393903782336,0.275,0.4955309032397737,0.0
49850262,0.7762213421933508,0.2857142857142857,0.7445988862071563,0.4187390078944367,0.125,0.5,0.125,0.1326886992823538,0.4269004185820253,0.1634962694991187,0.6028908959669554,0.7273244066009075,0.2307692307692307,0.9692359964008224,0.2660326985436287,0.0833333333333333,0.0,0.2591764214543855,1.0,0.5374716161876738,0.25,0.3732665405811495,0.0
49855568,0.5458541643935044,0.2857142857142857,0.79044907007886,0.5403220404317712,0.125,0.5,0.125,0.5776325586186218,0.2854674250076519,0.594081235054296,0.106106753819834,0.6164532059276503,0.3076923076923077,0.0,0.2756904118300677,0.0833333333333333,0.0,0.1658468533685267,0.0,0.6594704560168969,0.275,0.2710207419235226,1.0
49855569,0.6124722172404287,0.2857142857142857,0.8265615241778467,0.4736838659702269,0.125,0.5,0.125,0.5776325586186218,0.3101529548315986,0.4930549602755575,0.0887684334374092,0.6298711132283318,0.3076923076923077,0.0,0.2970540675674813,0.0833333333333333,0.0,0.1658468533685267,0.0,0.6499457541591918,0.275,0.2041595071082583,1.0
49855758,0.6500777442588426,0.3571428571428571,0.8154192883377775,0.4736838659702269,0.125,0.5,0.125,0.5776325586186218,0.2859781047205851,0.4396327471131367,0.1020748972593761,0.6170610899887324,0.3076923076923077,0.0,0.3130680773829787,0.0833333333333333,0.0,0.1241023039401984,0.0,0.6415480804133786,0.375,0.2482551803020169,1.0
49855759,0.6580565652179515,0.4285714285714285,0.7815085984632456,0.4976947468741711,0.0,0.0,0.0,0.4449438593362681,0.2969372110916534,0.5782738611767978,0.1496320872000237,0.5919607343445226,0.5384615384615385,0.0,0.3315255982118148,0.0833333333333333,0.0,0.1346686766954717,0.0,0.6495477338059578,0.325,0.2692735733961686,1.0
49855760,0.5979469359549884,0.4285714285714285,0.8137002484869583,0.3856837261414134,0.0,0.0,0.0,0.4449438593362681,0.3214195339640716,0.578611726236815,0.1339704902161352,0.601151120942271,0.6153846153846154,0.0,0.3542181205707579,0.0833333333333333,0.0,0.1346686766954717,0.0,0.653742739452311,0.35,0.209324247258879,1.0
49855761,0.4933625561478084,0.3571428571428571,0.7827442100055169,0.4806328732599152,0.0,0.0,0.0,0.4449438593362681,0.303328679137146,0.7051180098056943,0.1028933654157325,0.6185353401526819,0.5384615384615385,0.0,0.3403515839059773,0.0833333333333333,0.0,0.1410366518998934,1.0,0.618504889665475,0.325,0.2752597417392479,1.0
49855949,0.5777030801811557,0.4285714285714285,0.8038587981543405,0.3856837261414134,0.0,0.0,0.0,0.4449438593362681,0.3014707010189777,0.5790895445634189,0.1058717580349959,0.6382703721812382,0.5384615384615385,0.0,0.3724376117948784,0.0833333333333333,0.0,0.1447819394535986,0.0,0.625943584762495,0.45,0.2558141795826481,1.0
49855950,0.5777030801811557,0.4285714285714285,0.8038587981543405,0.3856837261414134,0.0,0.0,0.0,0.4449438593362681,0.3014707010189777,0.5790895445634189,0.1058717580349959,0.6154812889290642,0.5384615384615385,0.0,0.3724376117948784,0.0833333333333333,0.0,0.1088500004693884,0.0,0.6319751040405117,0.5,0.2558141795826481,1.0
49855951,0.5682338253006674,0.4285714285714285,0.8009617431823874,0.3856837261414134,0.0,0.0,0.0,0.4449438593362681,0.3110862793620086,0.6062796214330693,0.1423901350395314,0.6286653579714726,0.5384615384615385,0.0,0.385236482295678,0.0833333333333333,0.0,0.1088500004693884,0.0,0.619642976930739,0.5,0.2754484865633543,1.0
49855952,0.7010903081302811,0.3571428571428571,0.7889990667313923,0.5403220404317712,0.125,0.5,0.125,0.5776325586186218,0.2757317057965885,0.4755717112786487,0.1706445706953188,0.6227834200509315,0.2307692307692307,0.0,0.2620360995980833,0.0833333333333333,0.0,0.1650649310588089,0.0,0.6625621330388572,0.225,0.2634170382858284,1.0
49855953,0.6604491833304276,0.4285714285714285,0.8274343428310806,0.4736838659702269,0.125,0.5,0.125,0.5776325586186218,0.2991285325376904,0.4516068091084348,0.1430846040601973,0.6147975227586296,0.3076923076923077,0.0,0.2855653392878223,0.0833333333333333,0.0,0.1650649310588089,0.0,0.6527565124387421,0.225,0.1935382035128404,1.0
51371303,0.6280024713582399,0.0714285714285714,0.5757107892405733,0.2990992913531691,0.0,0.0,0.0,0.461679654570915,0.4219127262484191,0.1282915035086886,0.7966391217566766,0.7593987725929825,0.1538461538461538,0.9196969233906204,0.7866269104371721,0.0,0.3612802754529961,0.4042208930916571,0.0,0.6382944170457188,0.0,0.5485498044415043,1.0
53483940,0.9883256326093478,0.1428571428571428,0.7119534654878324,0.1691961097311334,0.0,0.0,0.0,0.0275210499683392,0.2825846151514935,0.1830576213886611,0.3273019813005796,0.6561574245103372,0.1538461538461538,0.5562638090793212,0.4368020640628042,0.0,0.0,0.1278277893041118,0.0,0.6304762005248012,0.3,0.7849772424523389,0.0
53483941,0.9897352026809656,0.1428571428571428,0.7193727743626037,0.1691961097311334,0.0,0.0,0.0,0.0275210499683392,0.2816633172475441,0.194564198496554,0.2209874204503359,0.6594257341335948,0.1538461538461538,0.5533930388001651,0.4351759318065685,0.0,0.0,0.1202233163339139,0.0,0.6298081468239978,0.35,0.7576653640899498,0.0
54676905,0.2089310733369051,0.2142857142857142,0.8384924084927193,0.0986659702617684,0.0,0.0,0.125,0.0,0.2331557844220571,0.90818814865246,0.5080399826326883,0.4634342999666725,0.1538461538461538,0.0,0.4650952616775854,0.0,0.2500233432861791,0.6944706712206898,0.0,1.0,0.05,0.0525692418373688,0.0
54708532,0.5652431880849416,0.4285714285714285,0.938935066591652,0.2136557383816337,0.0,0.0,0.25,0.0,0.2430750850921035,0.4498713933968638,0.5878578814986881,0.7181227045715332,0.3846153846153846,0.0,0.4305122867070905,0.0,0.2500233432861791,0.3171131696705636,0.0,0.5340718429193226,0.15,0.1203965364272362,0.0
56839586,0.6175639533819534,0.4285714285714285,0.7802033242762522,0.2848743178421782,0.0,0.0,0.0,0.3077864363806097,0.3145090047507831,0.5331097069194853,0.3862052230590471,0.5766978253836039,0.3076923076923077,0.0,0.3907848480175677,0.0,0.0,0.3010691151609025,0.0,0.7147768382474664,0.225,0.1591156953583104,1.0
56839587,0.7092015609682236,0.3571428571428571,0.7751599127648616,0.2848743178421782,0.0,0.0,0.0,0.4449438593362681,0.2883582641791584,0.4382607945213649,0.3646262440021514,0.5943442580902389,0.3076923076923077,0.0,0.3350650519106304,0.0,0.0,0.2294776378605308,0.0,0.6961673405273978,0.2,0.1589748107629625,1.0
56839588,0.5945490626258497,0.3571428571428571,0.7950630459022959,0.4508581092783971,0.0,0.0,0.125,0.4449438593362681,0.2334560619629451,0.50867343954437,0.302703864210038,0.6062859312194819,0.4615384615384615,0.0,0.3117188443859574,0.0,0.0,0.2188559614380107,0.0,0.6768532570900389,0.15,0.1427486556964385,1.0
56839589,0.6042498680483772,0.2857142857142857,0.7475719884419852,0.4024184350460901,0.0,0.0,0.0,0.4449438593362681,0.3090442647020663,0.5211217413468187,0.3304397416239202,0.6272802712222911,0.3076923076923077,0.0,0.2390291174389343,0.0,0.0,0.2125613900229196,0.0,0.6323729331739077,0.15,0.2105971075303526,1.0
58191950,0.500501260857595,0.4285714285714285,0.7243244477823975,0.4841896004890456,0.0,0.0,0.0,0.310475833975788,0.7719932148867629,0.5889384712512672,0.1264478050023388,0.644103276675849,0.6153846153846154,0.0,0.6930108976378608,0.0,0.3567128857923595,0.2338137226608341,1.0,0.6218899594609804,0.375,0.4092524862511495,1.0
58191961,0.5914770804986051,0.3571428571428571,0.7211596754503673,0.5296853995219355,0.125,0.5,0.125,0.4431645332581418,0.7941366976167623,0.4225750625047459,0.1404586416493647,0.6545834816986533,0.3846153846153846,0.0,0.5727129376605226,0.0833333333333333,0.3567128857923595,0.2762410999055113,1.0,0.631655950181147,0.275,0.4315089658319851,1.0
58191965,0.5369445811871094,0.5,0.8003661523054609,0.3856837261414134,0.0,0.0,0.0,0.3077864363806097,0.3437067659277141,0.7068584964474042,0.1969787942292435,0.685125390630348,0.6923076923076923,0.0,0.4288399081336496,0.0833333333333333,0.0,0.1339374916326908,0.0,0.6463516127282832,0.5,0.2812560576456165,1.0
58191982,0.6117502698010268,0.5,0.7750990287715367,0.5387615868906207,0.0,0.0,0.0,0.461679654570915,0.2907143115553223,0.5579665738321838,0.1617047687133675,0.6500845622136507,0.8461538461538463,0.0,0.5322634513453439,0.4166666666666666,0.0,0.058177107805603,0.0,0.6586215110417422,0.325,0.2605024232967698,1.0
58191988,0.6065177365002922,0.5,0.8327291034102433,0.4338375688222367,0.0,0.0,0.0,0.3077864363806097,0.3354775486641166,0.5743505681398188,0.1335656188749344,0.6402307870516691,1.0,0.0,0.5629582021465238,0.25,0.0,0.0609258226355209,0.0,0.6631342317395836,0.325,0.1980816044086801,1.0
58191997,0.4963131864020536,0.5,0.7987509985896328,0.3856837261414134,0.0,0.0,0.0,0.3077864363806097,0.2584654119041714,0.7110647653257541,0.2000721497641686,0.6614292540967159,0.6153846153846154,0.0,0.4062095660516316,0.0833333333333333,0.0,0.1514579679876588,0.0,0.6649397795004734,0.45,0.2078273733945289,1.0
58191999,0.6065177365002922,0.6428571428571428,0.8327291034102433,0.5330738675217768,0.0,0.0,0.0,0.3077864363806097,0.3354775486641166,0.5743505681398188,0.1335656188749344,0.6677358507242852,0.9230769230769232,0.0,0.5629582021465238,0.0,0.0,0.3039264583927579,1.0,0.6402655798182428,0.35,0.1980816044086801,1.0
58192003,0.530757609751063,0.6428571428571428,0.8173173177450981,0.385030977505343,0.0,0.0,0.0,0.3077864363806097,0.2912047689726371,0.6007222292141757,0.1579284791609738,0.6549470324100144,1.0,0.0,0.57670478613045,0.4166666666666666,0.0,0.058177107805603,0.0,0.641569928244391,0.5,0.245804743403761,1.0
71520535,0.80114890660989,0.5714285714285714,0.9123518652232638,0.4537594931624711,0.125,1.0,0.125,0.5523176499247945,0.3006342525989542,0.3297574198117076,0.3763622545627563,0.5773300253750829,0.4615384615384615,0.0,0.4712492350747298,0.0833333333333333,0.0,0.3180573690543596,1.0,0.5995898896171064,0.05,0.4183780956411703,0.0
71520536,0.782732310100696,0.3571428571428571,0.8281427396599342,0.6000392214924384,0.125,1.0,0.125,0.5523176499247945,0.3077657194004489,0.3667055649401318,0.3600109686122361,0.5625838890936236,0.3076923076923077,0.0,0.4368936351155566,0.0833333333333333,0.0,0.3207682381331683,1.0,0.570952683330307,0.025,0.450310735820885,0.0
71520631,0.7981956573680927,0.3571428571428571,0.925165711729877,0.4508581092783971,0.125,1.0,0.125,0.3217837408763184,0.2783165739572051,0.3373783554111901,0.4420379482729367,0.6189297369951575,0.3846153846153846,0.0,0.3895452459711156,0.0833333333333333,0.0,0.2073221395116957,1.0,0.7146874404147673,0.125,0.5104891378669367,0.0
71520716,0.7934765738474492,0.3571428571428571,0.9168864203786236,0.4508581092783971,0.125,1.0,0.125,0.3217837408763184,0.2826251185506797,0.3355784936064702,0.4476702147483732,0.6427197393204316,0.3846153846153846,0.0,0.4088101058730496,0.0833333333333333,0.0,0.0211042910400123,1.0,0.6428250013673859,0.125,0.5269404295002207,0.0
71520717,0.7891911530076139,0.3571428571428571,0.9168864203786208,0.4508581092783971,0.125,1.0,0.125,0.3217837408763184,0.2826251185506797,0.33862730729287,0.4476702147483732,0.5428971852220019,0.3846153846153846,0.0,0.4088101058730496,0.0833333333333333,0.0,0.4934097190123701,1.0,0.7731663451065236,0.125,0.5269404295002207,0.0
73386882,0.6331375787303865,0.2142857142857142,0.610949734271245,0.3436051372269749,0.0,0.0,0.0,0.461679654570915,0.4895146023944082,0.5485549859682629,0.4705584678761383,0.7075486506437214,0.4615384615384615,0.0,0.416117355175173,0.0,0.1341348113882462,0.1494594174233698,1.0,0.6723047701387754,0.15,0.5229300966876589,0.0
76314832,0.6743643000864672,0.3571428571428571,0.7571811983302388,0.2261048959106984,0.0,0.0,0.0,0.0,0.3425833086219562,0.1243010296159455,0.714819347478482,0.6430377391255343,0.5384615384615385,0.6764939405004339,0.8042267923244724,0.0833333333333333,0.3612802754529961,0.2339220992873086,0.0,0.6496100535802856,0.2,0.3670774488622789,0.0
76332949,0.6743643000864672,0.3571428571428571,0.7571811983302388,0.2261048959106984,0.0,0.0,0.0,0.0,0.3425833086219562,0.1243010296159455,0.714819347478482,0.6430377391255343,0.5384615384615385,0.6764939405004339,0.8042267923244724,0.0833333333333333,0.3612802754529961,0.2339220992873086,0.0,0.6496100535802856,0.2,0.3670774488622789,0.0
86276214,0.9096869186304126,0.2142857142857142,0.8776685986396561,0.2136557383816337,0.0,0.0,0.375,0.2305339090484761,0.2313390681679544,0.1361382476405935,0.102668468464418,0.7110571101075192,0.3076923076923077,0.0,0.4486367245520824,0.0,0.0,0.0012685137043925,0.0,0.6114480681604195,0.775,0.3447189459454505,0.0
87618609,0.6117502698010268,0.6428571428571428,0.7750990287715367,0.6521192204518004,0.0,0.0,0.0,0.461679654570915,0.2907143115553223,0.5579665738321838,0.1617047687133675,0.6772401444564714,0.7692307692307693,0.0,0.5322634513453439,0.1666666666666666,0.0,0.2833822585023296,1.0,0.6331450628990004,0.325,0.2605024232967698,1.0
88005144,0.530757609751063,0.7857142857142857,0.8173173177450981,0.6006464004187986,0.0,0.0,0.0,0.3077864363806097,0.2912047689726371,0.6007222292141757,0.1579284791609738,0.680917282574862,0.9230769230769232,0.0,0.57670478613045,0.1666666666666666,0.0,0.2833822585023296,1.0,0.6210543851624704,0.5,0.245804743403761,1.0
117779877,0.7221819005343165,0.4285714285714285,0.7513205528076455,0.2845528042955681,0.125,0.0,0.125,0.3077864363806097,0.3423396556518224,0.3720085829337589,0.5593473711875565,0.6228094965483212,0.4615384615384615,0.0,0.3835156468969634,0.1666666666666666,0.0,0.1368769936390684,0.0,0.6394989133488413,0.1,0.3075637390984302,1.0
132515052,0.7626271590139497,0.3571428571428571,0.7010425081734618,0.6045542216166983,0.125,0.5,0.125,0.1326886992823538,0.3603346669496171,0.2698174034121283,0.4721561192350321,0.6100477757852392,0.3846153846153846,0.6226901530727649,0.4142179214087897,0.0833333333333333,0.0,0.2824113124557414,1.0,0.6058969084723752,0.325,0.5017988168253706,0.0
132585192,0.7275297834514219,0.2857142857142857,0.6705079538008697,0.6045542216166983,0.125,0.5,0.125,0.1326886992823538,0.330152487040133,0.3690870157911583,0.3565167123445368,0.6549837165546648,0.3076923076923077,0.6313023912314842,0.4057345293346651,0.0833333333333333,0.0,0.1719185282161147,1.0,0.5890719035872857,0.175,0.5356946764593944,0.0
135398501,0.5534048754299262,0.5,0.6528068816345017,0.639521220631735,0.0,0.0,0.0,0.6922135636193902,0.4901521817372763,0.589177548728896,0.2470565336737762,0.7439186242011757,0.4615384615384615,0.801493741869614,0.5182450300105045,0.0,0.0,0.0301550702576945,0.0,0.5849339912424226,0.4,0.3507333486102017,1.0
135400873,0.5695335419728675,0.0714285714285714,0.7754867928254784,0.1130524479553492,0.0,0.0,0.0,0.0,0.425011430802129,0.5650858323657458,0.6953553468750908,0.6455180831377841,0.0769230769230769,0.0,0.5515712059888,0.0,0.0,0.2112764432946767,1.0,0.6458023229036567,0.075,0.1829184181752275,0.0
135421197,0.7426091351613175,0.2142857142857142,0.7018147735931498,0.5383787244357043,0.0,0.0,0.125,0.1640029916480624,0.3958455950462276,0.4766917363454067,0.4872165131615181,0.6596587098614308,0.3076923076923077,0.875265501265729,0.259028142398793,0.0,0.1341348113882462,0.1601017381533332,1.0,0.5652663446261098,0.0,0.481244126802956,0.0
135421339,0.5774832523209125,0.5,0.7063282923796714,0.5114139990878563,0.0,0.0,0.125,0.1538932181903053,0.4509447725564017,0.5440996907402257,0.3446130448219455,0.6108137887205776,0.5384615384615385,0.8586724322443511,0.1995345935920335,0.0,0.0,0.0601891816912386,1.0,0.6920408802405312,0.475,0.3964879363547248,0.0
