cid,SAdon,MATS3e,F03[O-O],CATS2D_04_DL,MATS1i,SHED_DA,O-056,CATS2D_05_DL,P_VSA_charge_3,SpMAD_X,MATS1m,P_VSA_p_2,GATS3e,LOC,P_VSA_LogP_3,ATSC1e,BIC3,SdssC,QED,SHED_DL,CATS2D_09_DD,GATS6v,P_VSA_charge_2,CATS2D_03_DL,MaxdssC,RBF,MDEN-23,GATS8m,MDEO-12,GATS7m,JGI3,minsssN,MATS1v,DECC,MATS4e,MATS2e,F07[N-O],MATS2m,SpDiam_AEA(ed),Qmean,P_VSA_s_6,MATS3m,CATS2D_04_AA,Chi_Dz(p),ATSC3e,VE2sign_B(v),P_VSA_charge_4,CATS2D_08_DD,Eig04_AEA(dm),GATS1i,CATS2D_07_DA,CATS2D_06_DL,PW4,GATS2v,JGI6,Eig02_EA(dm),minaaaC,VE1sign_Dz(p),minsCH3,F06[C-O],GATS8v,CATS2D_07_LL,GATS1p,VE2sign_Dz(i),C-030
9956119,0.0837140195344024,0.3628614817226707,0.0,0.2857142857142857,0.6188729124084239,0.3771820864511904,0.0,0.2727272727272727,0.6155728727612194,0.5081661453787918,0.271233306871571,0.1330841526780278,0.7428992326487566,0.1850099645607649,0.1076639894727062,0.100723750751198,0.8558402232374185,0.5799997146761309,0.3540466284989779,0.5635573384804088,0.0833333333333333,0.7244225193427931,0.0,0.0769230769230769,0.4648866145408057,0.4766201804757987,0.0,0.5121014010547441,0.0,0.6625412660345752,0.2291666666666672,0.0,0.6549626519961962,0.406084486798322,0.6253780805999125,0.4261955423903295,0.0,0.4664956052944398,0.4327700006777113,0.3084042603821927,0.1925987679144223,0.5527461606381,0.25,0.091021771379947,0.0728169579763635,0.2006601763859393,0.2500233432861791,0.0,0.6635020560474305,0.3860880379651423,0.0,0.5384615384615385,0.5641609498609498,0.241002023992329,0.5621500432466864,0.104567635578897,0.0502183877558932,0.6448816318363503,0.8324285352328886,0.0,0.7690007608748318,0.025,0.2772873761922848,0.5396650494830236,0.0
10033008,0.2706604905678757,0.3866849492461489,0.3333333333333333,0.7142857142857142,0.7835105462531465,0.4304406873792569,0.0,0.7272727272727273,0.0,0.1930283447518341,0.3072129967733092,0.3832508828541613,0.8175430934952025,0.3656941223523645,0.086131191578165,0.514354996646159,0.3203944182593239,0.0868151298805312,0.1295126200214219,0.5821350038337424,0.3333333333333333,0.682016939027862,0.8571428571428611,0.1538461538461538,0.3179968554557363,0.4092335275661131,0.0,0.4972715943392237,0.9119540466246552,0.6088030985630342,0.5409836065573776,0.0,0.74346262981344,0.3368682519067231,0.666741275069215,0.4307372760029785,0.0,0.860833776300267,0.6665175304774744,0.5701789716905712,0.4471692463364976,0.5388175562151724,1.0,0.0660375903600364,0.4805102312661423,0.0,0.0,0.0,0.8967792348348066,0.3018901700587236,0.631578947368421,0.6153846153846154,0.7902338359516904,0.2354323543561108,0.8461024870639257,0.6385925960712628,0.0502183877558932,0.0,0.4747862619880437,0.8888888888888888,0.6813021001066899,0.7000000000000001,0.4916192250562658,0.0,0.0
10077147,0.1142084535643356,0.5563016345242342,0.0,0.3571428571428571,0.6394253122991609,0.2936623357271988,0.0,0.0909090909090909,0.3844271272387805,0.5129511392845485,0.2646754970476017,0.1415639552765641,0.6097424788488243,0.1234320304423549,0.1465777137158093,0.0699101385798324,0.7645073423782467,0.5715807777857257,0.2010857773385676,0.6998316966468116,0.0,0.7605792847801773,0.1428571428571433,0.3846153846153846,0.4491499127929882,0.5155279503105591,0.2412515952044529,0.6069655934387397,0.0,0.7535148643674592,0.232422586520948,0.7496584790851314,0.6644033432887669,0.6261198290968516,0.4941567145077801,0.6541931858806284,0.0,0.3789621427206874,0.2735240306712971,0.325682251439531,0.08088644901854,0.7156850730512426,0.0,0.0531061104152076,0.076443245986276,0.2132131828140968,0.1351210967661009,0.1333333333333333,0.6875198901803823,0.3882514500296746,0.0,0.2307692307692307,0.5145633877861527,0.4132189268026022,0.42308890164515,0.2766599589277922,0.0502183877558932,0.1068156159493244,0.0,0.0138888888888888,0.6561257792746524,0.1,0.149388567476954,0.3481902309970748,0.0
10113978,0.0781578513262398,0.2512914383512399,0.0,0.2857142857142857,0.6401052609566696,0.4187390078944367,0.0,0.1818181818181818,0.8470499210621734,0.2844956509483802,0.9083343217533816,0.1306961744085494,0.8116149646498741,0.2164673647779551,0.2350290389071687,0.1504196344192289,0.7707537440655297,0.5799997146761309,0.4562352349394547,0.680682226315926,0.0,0.5754024746432617,0.010093320461332,0.2307692307692307,0.4648866145408057,0.3165522501906937,0.54750910310726,0.4459280719076257,0.0,0.4907844638515345,0.6068726355611606,0.7925230584431031,0.6488231635732642,0.4178993669284725,0.5122103548578529,0.747341843999683,0.3333333333333333,0.7005423659968462,0.5119491699761525,0.2468808797557817,0.1315073167618563,0.4330030537794062,0.1666666666666666,0.0984420603821586,0.061821708874696,0.2874370061747199,0.2692559081543463,0.0,0.6841339700797362,0.4264353455453263,0.1052631578947368,0.1538461538461538,0.5760299621883297,0.1040263473020185,0.7936928540959564,0.104567635578897,0.7334691807751743,0.0408247931303287,0.7294752299666666,0.0277777777777777,0.7188793046678951,0.025,0.5471417805444208,0.1108489859394078,0.0
10127622,0.1289138026944132,0.7367393522333815,0.1666666666666666,0.0,0.7039630297424517,0.4736838659702262,0.125,0.0909090909090909,0.4801456827399283,0.4457531189602832,0.2372119254368228,0.1176032081881347,0.4193955896441995,0.4141121021032888,0.1831201953293282,0.2819126968429539,0.9041073957094454,0.5305039363828992,0.409727270329917,0.4473469850327838,0.0,0.6465914250565374,0.2065948713914055,0.3846153846153846,0.2245424302835734,0.4920948616600773,0.2257867258305921,0.3865248807809732,0.0696041093710146,0.4263110559902761,0.3770491803278698,0.0,0.6931366230349785,0.2387063009901288,0.5634517820945278,0.1506412071893567,0.0833333333333333,0.4040029136107298,0.5195458086951763,0.4286932541510385,0.1605730528998149,0.5424729155842449,0.0,0.1201958038860734,0.1807143688569055,0.0240442501186808,0.0,0.0666666666666666,0.777783127272909,0.2822863743192926,0.0,0.1538461538461538,0.5836886343452229,0.0699656771001692,0.6341100798484557,0.2027933170645328,0.1344550803558674,0.9991910844277944,0.7302858156950818,0.0972222222222222,0.5540451426051801,0.025,0.2115203409013319,0.235053705008778,0.0
10184653,0.0571042267821678,0.5938854618739834,0.0833333333333333,0.1428571428571428,0.6019005748833813,0.4329153452442825,0.0,0.0909090909090909,0.4449438593362681,0.3850755260359584,0.3583023500860305,0.1001503798253559,0.652256904150082,0.3913102317359749,0.1507295852617888,0.1369355511679496,0.8302761215769343,0.5591170362418669,0.5352056527981923,0.3571249910848106,0.0,0.638564211530716,0.1428571428571433,0.3846153846153846,0.3634834143798819,0.4656381486676008,0.1318918549056263,0.4299075200493903,0.0330161280179814,0.5849882790577918,0.241639344262295,0.799932363123269,0.55040199958638,0.3818149599322685,0.6161569820737265,0.2165943620145312,0.3333333333333333,0.4521485457125872,0.3635763829178673,0.3170308298529764,0.1423436469142717,0.5590611066710879,0.0833333333333333,0.0896906214662514,0.1749255147383066,0.0828594900623466,0.0,0.0,0.73569310012593,0.3796201998783519,0.0526315789473684,0.0,0.4794148710708846,0.2517899029126181,0.584664117388204,0.2395735983007434,0.5099986417764046,0.3144376684128022,0.8290387730366597,0.1111111111111111,0.6327351654166826,0.075,0.4590881673263471,0.2829031392642401,1.0
10200390,0.0807034225441861,0.4707088272292996,0.0833333333333333,0.2857142857142857,0.5709958520893765,0.365348590316973,0.0,0.1818181818181818,0.461679654570915,0.5458663661084548,0.3976377138382713,0.1316960469418382,0.6665327029819051,0.2422780112457211,0.1497551643529044,0.1320977983902118,0.7245424876433395,0.5374065009234255,0.52051247735862,0.4364915720244922,0.0,0.5898042980992705,0.1501660990532802,0.1538461538461538,0.2580602635409309,0.4330434782608692,0.4663081249352036,0.4409974495027297,0.0181747803062853,0.5730515576676647,0.2197745901639353,0.0,0.5894883353873286,0.3096714815245148,0.6459918837396934,0.3176424621923903,0.25,0.5946537694637382,0.3821676964206666,0.4803372595870317,0.1370062688060108,0.5722833861421869,0.3333333333333333,0.1274865347626083,0.086407487284321,0.178724342995648,0.0,0.0,0.6516752539884011,0.4288313875219984,0.0526315789473684,0.0769230769230769,0.6870764792808451,0.0996823261751637,0.509794995523589,0.2248204164946287,0.5538829141533048,0.0527518192499151,0.6801267940081077,0.0416666666666666,0.7333191397431968,0.1,0.4525335779965891,0.1831608932186785,0.0
10341154,0.1043026183062044,0.3556878064601146,0.0,0.2142857142857142,0.7736327056129852,0.2241299521322477,0.0,0.3636363636363636,0.961701177191726,0.2701397727934154,0.1597576161816564,0.1172083683447421,0.6740593341414282,0.2546088893100816,0.17226238315633,0.367599033472948,0.7599484708446371,0.4133530496174569,0.6493351276768153,0.4452623089043127,0.0,0.7621421289626727,0.1428571428571433,0.0769230769230769,0.1129502341647026,0.3356926188068754,0.1386342349891304,0.3192908165918885,0.0,0.675423951114169,0.5409836065573776,0.1710902369917994,0.9008878997933796,0.2252317642816337,0.6257141789989118,0.419132111903738,0.0,0.5693201915821545,0.44401485838591,0.5109879493138996,0.2121482138861593,0.5164735683798277,0.1666666666666666,0.1316762652122377,0.232277041309069,0.2162649716246141,0.0,0.0666666666666666,0.78916977894999,0.1382060347192341,0.0,0.3846153846153846,0.695333071434198,0.3763571676644307,0.7787848439325638,0.2561373507775976,0.0502183877558932,0.1983196307100369,0.0,0.0694444444444444,0.6357871117944581,0.125,0.2792854043260325,0.1148783657872832,0.0
10384072,0.1228270287852873,0.4489594912537096,0.0,0.4285714285714285,0.9136783536553428,0.2845528042955681,0.0,0.3636363636363636,0.0,0.3137348397974282,0.190067307300953,0.1085119426219941,0.5120934293235498,0.1604509768884115,0.17226238315633,0.1307103611064793,0.8513053114449702,0.5145375487642767,0.4881716722379838,0.4711785418526154,0.0,0.6906095983657989,0.3880396724602046,0.6153846153846154,0.3064694843470318,0.0880169671261928,0.0,0.4815420462063517,0.0,0.8437562293659823,0.4876212780194042,0.0,0.9681162965140906,0.2458958580347675,0.6353520953858502,0.47022082298202,0.0833333333333333,0.3763250643682422,0.5504630209271266,0.3772531884613774,0.1390844777471057,0.5677723768970414,0.0833333333333333,0.2656094048096205,0.0636937772687742,0.1346368080380869,0.0,0.0,0.7624791808438562,0.120919446004829,0.1052631578947368,0.6923076923076923,0.833128140246565,0.2266602091913455,0.7129156035640737,0.2091352711577941,0.5129773158378463,0.016119469681829,0.0,0.1527777777777777,0.7022809412270403,0.175,0.1106404922244936,0.2459290436179853,0.0
10459196,0.2706604905678757,0.4852810494129279,0.5833333333333333,0.2142857142857142,0.7734962201704456,0.6745399728266518,0.125,0.1818181818181818,0.0,0.2509049183812895,0.24646726717593,0.2918576070479354,0.8527065592815645,0.2976343543591662,0.2270028288069537,0.4871501745789132,0.6672952312817388,0.3623346409532245,0.3035913135030864,0.6015176576021559,0.0,0.6841068636123625,0.4285714285714294,0.1538461538461538,0.4049816085936225,0.3947010869565214,0.0,0.4615773991848149,0.6303291353163419,0.6430427252420545,0.4426229508196724,0.0,0.7514953659531817,0.2816413100614873,0.663090106723984,0.3462197222279242,0.0,0.6496487789757139,0.4078706709974486,0.6887529343342225,0.3429373646879398,0.4901759806531753,0.6666666666666666,0.0726608884379523,0.4464437152226515,0.2023257843420989,0.0,0.0666666666666666,0.8420302593595214,0.3010116120106107,0.1578947368421052,0.3846153846153846,0.6574229303537765,0.3650538910843711,0.7898478152010617,0.6385925960712628,0.0502183877558932,0.5429610300345495,0.4764424566754399,0.4166666666666666,0.6482047772956246,0.125,0.4838465503898508,0.2778681723888715,0.0
11085337,0.0676651226419688,0.6060056329562502,0.0,0.0714285714285714,0.8943405163984285,0.0,0.125,0.0909090909090909,0.0,0.3991644995380792,0.4296659108518172,0.018544564597308,0.0107123327969803,0.5382108059949525,0.1185218016457044,0.0540111845282848,0.5530600106937005,0.6623859338681797,0.71694681022858,0.3355567367983782,0.0,0.4856308938698416,0.0,0.1538461538461538,0.8649419188223474,0.3436853002070389,0.0,0.5936291837969597,0.0,0.7351881725262419,1.0,0.0,0.8975086216285426,0.1542927602433595,0.4958171636909433,0.2790020593820364,0.0,0.5506636691226883,0.9475618666711424,0.0,0.0312302676130761,0.2727691710829917,0.0,0.2606801655997467,0.0113879033869404,0.2530848681243046,0.0,0.0,0.4675584037498217,0.3068303711612972,0.0,0.0769230769230769,0.5121139582788713,0.532492802955216,0.9682057808935596,0.0,0.0502183877558932,0.4370232068358828,0.8746554807906984,0.0138888888888888,0.8400151014746212,0.125,0.5220141699675394,0.7123455734223603,0.0
11152667,0.137807649326354,0.5192653119056145,0.0,0.2142857142857142,0.8279954186094156,0.2665369337608884,0.0,0.3636363636363636,0.3676913320041336,0.3595383924743105,0.3394019455262385,0.1185038782879241,0.5102943494033715,0.2637985726360701,0.1485896676458493,0.1194472901462771,0.9241800126499338,0.5052705535405851,0.6260387303215506,0.5300672205221582,0.0833333333333333,0.7783872730947796,0.1428571428571433,0.3076923076923077,0.3683000363591945,0.3137996219281659,0.0,0.4260662777748705,0.0,0.7904978922392345,0.3348946135831383,0.0,0.90687897121918,0.2793282639941716,0.6527235486862965,0.5076295541816765,0.0,0.4977869304167692,0.4044819345182493,0.3636369868627295,0.0981142797723616,0.7464591634692033,0.0,0.1485875563926277,0.1058884780262552,0.1764904068732995,0.0,0.0,0.6745145358213107,0.223299770336005,0.0,0.4615384615384615,0.5513807117572932,0.5093137837694527,0.510240851473288,0.2766599589277922,0.0502183877558932,0.4388769956195359,0.0,0.0555555555555555,0.6779562529057204,0.05,0.283883942368442,0.3625713228351211,0.0
11327430,0.0,0.5448931469051439,0.0,0.0,0.730747163224513,0.0,0.0,0.0,0.0,0.4913002901684313,0.5096711127736296,0.0265654150526158,0.7039587634413381,0.0880313847463838,0.2368607768399529,0.0044062803303847,0.5789762420572377,0.6241708235596016,0.4583917926203574,0.0,0.0,0.6747609509955557,0.1428571428571433,0.0,0.6832700876416027,0.1336553945249595,0.0,0.403093001213109,0.0394618207765382,0.6527127870328248,0.2786885245901644,0.8551668118497913,0.7060399467355892,0.2650526688849935,0.6583223336060379,0.2415714459626857,0.0,0.4272236113093448,0.5125424869620474,0.2210174821467366,0.0366102374347794,0.7717165250212231,0.1666666666666666,0.1601100799426253,0.0511765688598992,0.0921754655732107,0.0,0.0,0.7206916540477579,0.2078188546341081,0.0,0.0,0.8030799476134299,0.2014353219205341,0.4863866981027095,0.2248204164946287,0.9621798241054672,0.8663802067903621,0.0,0.125,0.6957447586112099,0.275,0.2761249038050746,0.2477510370117693,0.0
11368318,0.0,0.416649211476399,0.0,0.0,0.7672347390140603,0.0,0.0,0.0,0.0,0.1407796787300332,0.409289834879742,0.0116309323487507,0.897441545002298,0.204443119544833,0.0645983936836238,0.0351080985212103,0.6258188822322688,0.651798060837099,0.7134065629463504,0.0,0.0,0.8586899702610318,0.1428571428571433,0.0,0.764491529934272,0.0,0.0,0.0710172595185748,0.0149151662937888,0.7014680527964114,0.5259562841530062,0.0,0.653535252140434,0.0,0.5854899079966593,0.3944973835030803,0.0,0.716657210448329,0.5947808112253063,0.0378953812372804,0.0233454326300173,0.1699722920583465,0.0,0.249363723629453,0.0321805219804833,0.2070311767610327,0.0,0.0,0.5325315459420864,0.3613272992374852,0.0,0.0,0.2041488482399712,0.4363832149511407,0.9881488900016678,0.0,0.0502183877558932,0.1419360536907587,0.8175242206028654,0.0555555555555555,0.0246340324559516,0.0,0.5851938816413444,0.1462949197192695,0.0
11422035,0.0571042267821678,0.5002967323817991,0.0,0.3571428571428571,0.7027579833285799,0.2845528042955681,0.0,0.0909090909090909,0.3077864363806097,0.5864533251221467,0.4295738832352112,0.0975871802348405,0.609002826450454,0.1421739908308182,0.1507295852617888,0.0245755498039135,0.8706062635139213,0.6746061915338672,0.6443716177848968,0.4502244392949178,0.0,0.6416854634476962,0.0953644760829309,0.2307692307692307,0.7444992882163264,0.3922495274102074,0.0,0.4993164827039362,0.0,0.6192283304967159,0.2219419924337958,0.0,0.7140449288836871,0.3938171699957384,0.6792603909767455,0.502494343624047,0.0,0.4312635822443583,0.4041000439518507,0.2644119941834449,0.077938052315415,0.6723496222263573,0.0833333333333333,0.1241019786818596,0.0181181030866877,0.2722987047847454,0.2500233432861791,0.0,0.6784947952342155,0.2796098073292166,0.0,0.0769230769230769,0.6308664316504747,0.3957334612857929,0.4051784747828817,0.5319091575384526,0.0502183877558932,0.4546783522535603,0.0,0.0,0.6891731271876702,0.1,0.2600916634936986,0.3865008223122819,0.0
11433190,0.0285521133910839,0.4121079161756409,0.0,0.0,0.6046685274929913,0.3435064131153675,0.0,0.0,0.2305339090484761,0.4109068039967329,0.3527400908979012,0.0932488956132581,0.8060506823655224,0.2481806050521257,0.2368607768399529,0.0797071301422391,0.6315927991009,0.5734820836137582,0.4131214143678759,0.3091694028332471,0.0,0.6518676544390732,0.2559719411306924,0.0,0.6201946933492896,0.2925969447708576,0.3350928534620291,0.3522501779999656,0.050299888592975,0.5730848217023663,0.3036403085824504,0.6357407515410772,0.5720957630507587,0.2532170351847838,0.5987651492767068,0.3906994027542336,0.0833333333333333,0.5057732401349333,0.5035130135604269,0.2883341390552879,0.1815933119817196,0.5171287380246019,0.4166666666666666,0.0995760259345295,0.1383344518546579,0.1504783345802867,0.0,0.0,0.7873372214421953,0.4144196746582805,0.0526315789473684,0.0,0.6180774964080894,0.2474113004579322,0.566874056604619,0.4559368419862515,0.0502183877558932,0.1937747826487136,0.6858363600948009,0.1666666666666666,0.6951722215656561,0.45,0.4015710166457621,0.0446774602963389,0.0
11455910,0.2315474813169906,0.8098434197015209,0.1666666666666666,0.4285714285714285,0.8747987182649932,0.4482989070452933,0.0,0.4545454545454546,0.4062703402975132,0.291071982078483,0.6574376251309355,0.2012951425723697,0.2469719500156086,0.229408944715391,0.2936645593701231,0.1354576938796242,0.4944339473951951,0.5267062355408672,0.1514536470021607,0.6766586900971642,0.0,0.5983463385854398,0.1428571428571433,0.6153846153846154,0.2061013562686608,0.3654375343973575,0.0,0.3904466086785493,0.0,0.5619340721159236,0.530017722640674,0.0,0.8663656769565014,0.5078291215423715,0.6547865631806844,0.5401205179130162,0.0,0.7967253965189381,0.6817078139874027,0.2727824891306902,0.2179337740780154,0.6177753114910043,0.1666666666666666,0.0933721474266944,0.06267903602871,0.1729268833013389,0.0,0.0,0.8152684487221779,0.2204301228930655,0.0,0.6923076923076923,0.5906662271423538,0.3027396157628509,0.7134718471149343,0.2766599589277922,0.0502183877558932,0.102943172618854,0.8414558294320788,0.1527777777777777,0.6330639924366873,0.375,0.4188347934298448,0.0609808963514222,0.0
11609586,0.0837140195344024,0.4160043960993794,0.0,0.1428571428571428,0.7645248299046372,0.1794595748119014,0.0,0.0909090909090909,0.0,0.5914962271089683,0.4030020528011055,0.0469975169535816,0.8325253362999524,0.0,0.2358863559310686,0.0537686487839436,0.6812811785111341,0.5799997146761309,0.5322930713647817,0.4836025626827329,0.0,0.6481999760345926,0.0953644760829309,0.6153846153846154,0.4648866145408057,0.4510869565217387,0.0,0.4495127230434496,0.0,0.5846428597882598,0.1511571841851495,0.0,0.7740529601884845,0.4532574533855751,0.5331164298240395,0.2049816163786288,0.0,0.1512733519835522,0.3949364976819145,0.1798025435967103,0.0,0.484745959359866,0.0,0.1143787660537727,0.0238040914806852,0.064924822427563,0.0,0.0,0.5362080948142999,0.2826577552928777,0.0,0.1538461538461538,0.5764565357253238,0.5567894714762095,0.4760836907535214,0.104567635578897,0.9506394234194095,0.1567439455092159,0.0,0.0,0.5841529539431027,0.1,0.3159493362757851,0.0092058528773014,0.0
11624601,0.0807034225441861,0.2651676588388528,0.0,0.1428571428571428,0.6649437608195106,0.3061173763019474,0.0,0.0909090909090909,0.0,0.579346960362038,0.34902686272611,0.1393108984667253,0.9515970817666703,0.3404752776334234,0.1608831955882937,0.1189072965095652,0.6892404567515702,0.5564333528427244,0.8289488391696279,0.4364915720244922,0.0,0.7071426055216196,0.1428571428571433,0.0769230769230769,0.3504518444235452,0.537465309898242,0.0,0.3784171992402788,0.0554740524550743,0.8489727827707276,0.4395491803278694,0.0,0.5651045926558937,0.291148167129792,0.763683482972052,0.2902039874324617,0.0833333333333333,0.6953021798095225,0.3729033367991474,0.4622287327315182,0.1472422014354815,0.5691516824243448,0.25,0.1027655971962736,0.0835178580368099,0.3861108014167927,0.3851444400522792,0.0,0.7572722369662558,0.4004260887831607,0.0,0.3076923076923077,0.6580285663409887,0.1713543420530986,0.5782464018608537,0.5193119547283883,0.0502183877558932,0.026570226437868,0.659645481587093,0.0972222222222222,0.5663753196879788,0.05,0.5378508216888671,0.1674419025137562,0.0
11640390,0.119816431795071,0.4232067197275071,0.0,0.0714285714285714,0.7551964449555859,0.395636890605247,0.125,0.2727272727272727,0.461679654570915,0.2925308957047088,0.4037060049150242,0.1079347506768693,0.999999014287444,0.1282044419522551,0.4076273636923613,0.0493326026422734,0.6894446189810215,0.5799997146761309,0.4354922894559153,0.7715205082083437,0.0,0.6718342891203098,0.0073089561961369,0.0769230769230769,0.4648866145408057,0.1804347826086955,0.2519151232702788,0.3815357713261816,0.0,0.7003987897189361,0.4007285974499091,0.0,0.8116700131395667,0.338335441729508,0.5601617190736294,0.4731213049317082,0.0,0.5580091660093572,0.5363743984939982,0.2158098913527898,0.1316262989843067,0.4543875494916021,0.0833333333333333,0.158377956616617,0.0549440720331254,0.0145596030738139,0.0,0.0666666666666666,0.6631970403368046,0.2732612732397113,0.0526315789473684,0.2307692307692307,0.6763087123318267,0.364808536672308,0.6259305625104323,0.0,0.6504392208665284,0.1276318177295019,0.8073808527229603,0.0416666666666666,0.5960127083830487,0.3,0.3066341775572597,0.0126633852542582,0.0
11667893,0.0856563401732516,0.53902538641679,0.0,0.2857142857142857,0.7058052896787855,0.3956368906052475,0.0,0.0909090909090909,0.1538932181903053,0.4346765248085606,0.3971744954828149,0.0926289609375157,0.514683725642498,0.1391133863261246,0.1507295852617888,0.0399861359071276,0.6960344109789545,0.5660062622439724,0.674621769094896,0.4833805896543416,0.0,0.5215344425530809,0.2382216189400736,0.6153846153846154,0.3969364776660127,0.3341384863123991,0.0,0.4505345215208909,0.0,0.6731397187854299,0.4130766298131915,0.0,0.7217682962162151,0.3960250110400722,0.7679572085851083,0.4433382353560691,0.0,0.5081527468832165,0.6209175132246896,0.2347910316826487,0.0505640900706082,0.401648142358582,0.0833333333333333,0.111776452231908,0.0168675090562828,0.2748181228820702,0.0,0.0666666666666666,0.6408675517948556,0.3526681327720074,0.0,0.4615384615384615,0.5746362689023888,0.3439551251023224,0.4095186897994062,0.171822158374625,0.0502183877558932,0.1318570266699955,0.9534126118792464,0.0277777777777777,0.6631344686903747,0.125,0.3913574578255218,0.0646423016837047,0.0
11713159,0.0856563401732516,0.3475663911819123,0.0,0.2142857142857142,0.6120589676721548,0.462623776535263,0.0,0.0,0.7140567766781238,0.1508455144264191,0.718755875455275,0.1588382341595263,0.4959881438026173,0.2733449372120746,0.1208601787653515,0.3328398609862515,0.8151023630740468,0.569255311498325,0.4273332417939373,0.4742431550041337,0.0833333333333333,0.6330601991477042,0.1514846181397992,0.3846153846153846,0.4127133806580746,0.4355322338830589,0.2845493791313161,0.3412194839162487,0.0,0.476046913567302,0.5216627634660419,0.3854685426074546,0.6232504275003237,0.4128029972744363,0.7148509651123486,0.8449540705996952,0.0,0.5120432074116394,0.5487957474024858,0.4273662412432902,0.1783643362267063,0.3426915416809124,0.1666666666666666,0.0792684845264731,0.2007147536954709,0.4293148026008972,0.4964013722190971,0.0,0.7570244371223521,0.32591784047771,0.1052631578947368,0.2307692307692307,0.5126908322933285,0.2953622071270759,0.6615629966689154,0.5193119547283883,0.0502183877558932,0.0872095528269566,0.4290505388121398,0.0277777777777777,0.5585489851303154,0.05,0.5718296724318506,0.0401007789649349,0.0
11960529,0.1073132152964207,0.572589506195903,0.0,0.2142857142857142,0.7870847730391469,0.2848743178421782,0.0,0.2727272727272727,0.1538932181903053,0.3394472459256228,0.3293546692237623,0.0893254105824016,0.5453380681881973,0.2406211568019201,0.1055240718567669,0.0403863328646848,0.8045622230043001,0.547838554364062,0.7756197322961416,0.3717334610775833,0.0,0.829664382690551,0.1428571428571433,0.3846153846153846,0.308716773263105,0.2004830917874396,0.0,0.5748512783482336,0.0,0.7108610365330661,0.3381147540983612,0.0,0.8750578570469437,0.1690188091180434,0.5507889078966791,0.5596547316311196,0.0833333333333333,0.6846587870092294,0.577273302291381,0.3239592245005541,0.0699931969511334,0.551532411526665,0.0833333333333333,0.2492789065617648,0.0357457928426782,0.1233294922297493,0.0,0.0,0.4548354867221221,0.35589129061621,0.0526315789473684,0.1538461538461538,0.640203221328132,0.4298374914811805,0.7488315807043884,0.171822158374625,0.5476789546517787,0.2537396598674512,0.9179486087036044,0.0138888888888888,0.6799772528742365,0.05,0.3869952620542301,0.3711965416108049,0.0
11977753,0.0,0.6527158363837859,0.0,0.0,0.6482191094778201,0.0,0.0,0.0,0.2305339090484761,0.4667692931197154,0.4740493429061686,0.074945250213081,0.4281747932606453,0.2223839174808268,0.2583935747344962,0.0095399511924969,0.6671468301338797,0.5691651266146275,0.2776311093461138,0.0,0.0,0.6592361211212698,0.2262295965470983,0.0,0.4122754561915435,0.169157608695652,0.2178302344804598,0.3919627718266002,0.0,0.6545556105529461,0.3149204086481346,0.6663237024878614,0.6290559841748725,0.4219169651054492,0.4302989713674471,0.6178614804835125,0.0,0.7106452846116563,0.5594150401521278,0.1497086236169278,0.0880186801406702,0.5617226191068385,0.0833333333333333,0.1378250523683168,0.0126511419752033,0.0340272954848423,0.2500233432861791,0.0,0.7628519507183857,0.3014323844900301,0.0,0.0,0.6712713837868517,0.1003165928105783,0.5465984470532963,0.4551944801121439,0.6566845890552777,0.3213868601114011,0.7609177391960442,0.0416666666666666,0.6219076277014279,0.4,0.3429050244544092,0.1090613736606948,0.0
15985330,0.1898889008481598,0.6744483922819154,0.0833333333333333,0.2142857142857142,0.7674024590689258,0.376578780902578,0.25,0.3636363636363636,0.8177426091644884,0.3986032716965031,0.2865672802499569,0.1585527383373794,0.4338442018878305,0.3370712133559568,0.2933053883731357,0.3690604746046167,0.8491227750163679,0.5799997146761309,0.3832618275851288,0.5813323423710732,0.0833333333333333,0.5716780235699236,0.0932025398379556,0.5384615384615385,0.4648866145408057,0.6127973748974564,0.0,0.3332634456691331,0.0641162339454623,0.3122936245787938,0.4975713418336369,0.0,0.8092495180616548,0.2803396124042929,0.4601805428672904,0.3162654380502793,0.0,0.3891321043855992,0.8116327971086603,0.4371320041580652,0.2035255861870122,0.5441640360750881,0.0,0.1176094136376986,0.2905184989877544,0.1447340139580694,0.0,0.0666666666666666,0.7051871502736659,0.1944732595523305,0.0,0.3846153846153846,0.5261031090318388,0.305429833396151,0.6499896042894754,0.104567635578897,0.0502183877558932,0.047107217294316,0.4925030809077274,0.1666666666666666,0.6772814629420824,0.05,0.2140135051409035,0.4477681405716693,0.0
