cid,GATS4s,ChiA_B(s),GATS2v,phLevel2,SM1_Dz(Z),GATS2m,MATS3e,CATS2D_04_AA,P_VSA_charge_12,MATS1s,minaasC,MATS3i,MATS5s,Eta_epsi_5,SIC3,IC1,SpMin2_Bh(s),MATS4p,SpDiam_B(s),F04[O-O],VE1_B(e),nArX,P_VSA_MR_5,MATS4s,nCconj,GATS6m,VE1sign_B(p),VE1sign_H2,GATS6i,GATS6p,SM02_EA(dm),GATS5e,MATS4i,MATS8e,J_D/Dt,JGI9,F02[C-O],GATS7s,Eta_betaS_A,MATS8i,GATS6e,P_VSA_LogP_4,nHM,SpMin1_Bh(m),MATS7p,MATS6p,F10[N-O],MATS8m,Chi_D/Dt,SPP,MaxaasC,GATS8v,P_VSA_charge_6,SpMin2_Bh(m),minssCH2,CATS2D_08_AA,mindO,CATS2D_04_LL,GATS3m,GATS3i,P_VSA_charge_13,JGI5,GATS6v,JGI10,GATS3s,SpMAD_X
10011185,0.3420884999624197,0.2376486474787134,0.3400102966366389,0.6315789473684199,0.9469696819562252,0.4160005264263181,0.742144152240145,1.0,0.0101903580262352,0.2161846743700654,0.3277239786922762,0.6907205369958487,0.4426591767575069,0.6673504194708237,0.5206412029655525,0.6964140779084225,0.7827506322429943,0.8739993841274292,0.7983187736024426,1.0,0.6203533301574625,0.0,0.0553976554511462,0.4956145589667321,0.4285714285714285,0.317981412590014,0.0151468141191104,0.2871406121734807,0.9010539599740256,0.4308123970315023,0.7188651055030996,0.3192408884248134,0.9315892972939502,0.402002294805484,0.2970410698484805,0.5275988548935407,1.0,0.2443661865740095,0.7841582353477357,0.4189375824981507,0.3788897736762098,0.405688425020886,0.0,0.8611580777343235,0.3179398750719261,0.5229423621950066,0.0,0.302909023864662,0.5513117008852507,0.734831555884275,0.2531433276355936,0.6933395026766573,0.0,0.8462444767853983,0.0739723616373856,1.0,1.0,0.3469387755102041,0.2733753134603901,0.3483028919444948,0.0,0.5858832247506691,0.5231309146191182,0.692197566213313,0.4193229884210681,0.600026491474142
10350590,0.3377221094732517,0.2210549906435521,0.2964562015131116,0.6222222222222233,0.8670148439460788,0.3757189905414896,0.7133861009120425,0.8333333333333333,0.0101903580262352,0.2162303053117633,0.3457371564432493,0.7324227914667999,0.4672861155778556,0.6306648767224341,0.6616133976382732,0.7379906927817139,0.7796711680243128,0.838925579490071,0.7983157063231707,0.8333333333333333,0.6202145461199163,0.0,0.0412717408299083,0.5065006634740087,0.4285714285714285,0.342535567690048,0.015528619930042,0.2886179008495807,0.8699954239713403,0.4175403505908408,0.6803263061872372,0.323497407260451,0.8911460929234855,0.390530217027785,0.3200855701921627,0.5481055768412099,0.8392857142857142,0.2383854503074327,0.7440251572327057,0.3943426321562784,0.3889633874204552,0.3565536677697147,0.0,0.861156868387221,0.310403787162093,0.5258280273640402,0.0,0.2986195944109766,0.6215773786016573,0.734831555884275,0.2779958907320135,0.7021166949118229,0.0,0.8457247027126016,0.0,0.7222222222222222,0.985393218763468,0.3469387755102041,0.2445489673145443,0.3051158001962835,0.0,0.5983249880782049,0.5314764457679838,0.7171628018936038,0.4037010908182685,0.6034371833691088
24180567,0.2966160071168393,0.4852834214654495,0.221430760432437,0.0,0.316644562431728,0.4521654729910643,0.8292230980573667,0.0,0.0,0.7965194250360266,0.7294716697982503,0.31497745125392,0.6200773908916912,0.4849123029409035,0.6297698372533069,0.5073608433279937,0.553822308937241,0.4681994551016687,0.6658280013413735,0.0,0.3465126951123726,0.0,0.0555777720538321,0.5457658177678159,0.4285714285714285,0.3411620306282108,0.1777084285663995,0.1382803999902634,0.6460528669026366,0.2931613679091666,0.5746046450085317,0.4889752132057188,0.4506721687208346,0.6687145779702478,0.143715705050818,0.379330943847073,0.1964285714285714,0.4020641429246214,0.1637185534591188,0.5681820916755462,0.4796054689449683,0.0722204707596983,0.0,0.5049239492748807,0.2409569061874225,0.6102354016674826,0.0,0.4382028359305031,0.1033043424225978,0.7994542407245914,0.615648000077965,0.58517587736995,0.2714625246819147,0.8720864270689366,0.6449734378180337,0.1111111111111111,0.8465012513069086,0.1632653061224489,0.4325824748629013,0.64636539033492,0.0,0.4853032527671108,0.3798001735358814,0.6019283746556462,0.3792555285058598,0.7612590366433079
5320946,0.2855566159007487,0.1411321821228734,0.0434999431152223,0.0,0.3734029687892508,0.1647386910853363,0.4780580031366436,0.2777777777777778,0.0727433128661162,0.3213003460998925,0.4461820713652824,0.3788512564028676,0.3757015387854509,0.5649303955010612,0.8107177518557636,0.5994117257684917,0.4541063978797538,0.3858280824933685,0.7111528248556902,0.2777777777777778,0.4104292994894153,0.0,0.0,0.7044505282519922,0.4285714285714285,0.6090491503973571,0.4873080989472109,0.5120923266371336,0.5861906139016977,0.2846247402865143,0.2990461924598664,0.4204002912679075,0.4291772421288453,0.1553417301749156,0.1443245489316847,0.7848324514991211,0.25,0.2226882978898141,0.4922813036020566,0.3450682572129929,0.5569148635799303,0.3653248020236616,0.0,0.4811044148636236,0.2753165312227099,0.5804019906464396,0.0,0.0728555788351446,0.4854325473115914,0.7369030099857893,0.3546664700178997,0.8081215821938872,0.0,0.7287809057430099,0.402683013093188,0.0555555555555555,0.8525845901672087,0.0408163265306122,0.223461564776863,0.4680436391766374,0.0,0.6867877756400753,0.5567734940897561,0.8347107438016501,0.4384976044592044,0.6666116343978672
5281672,0.2867986274881757,0.0,0.1611050723117961,0.0,0.4716207968212885,0.0,0.5447417407589625,0.3333333333333333,0.0727433128661162,0.0,0.2723996519496816,0.24590431714153,0.0846943340608072,0.5290673092512477,0.7277569370376888,0.4029283015367724,0.4232708744783279,0.5718024280423373,0.7145577818734044,0.3333333333333333,0.4789250996184456,0.0,0.0,0.6195886812665384,0.4285714285714285,0.3278566171642217,0.3269485473907917,0.2986346925595204,0.6495703954542047,0.3084011455292065,0.1973447502715644,0.4264096801592934,0.6056705527233233,0.0150670028456936,0.1574293155770527,0.5948372615039259,0.3214285714285714,0.2554373892728345,0.5244736122504792,0.3392220356417696,0.3832303224765068,0.6513144038690479,0.0,0.407483692486271,0.2317363403997288,0.5616772118498815,0.0,0.0788847949724455,0.4784176766142995,0.7363966055011336,0.0,0.8090944476715098,0.0,0.6653156743368447,0.402683013093188,0.0555555555555555,0.8467179191679037,0.0408163265306122,0.2100029595817005,0.6125359152390379,0.0,0.6983190271816881,0.4369693047188073,0.3333333333333328,0.3966445237471125,0.4650688654545369
5280863,0.2344353652084065,0.0893289921707798,0.2383622183281935,0.0,0.373402968789247,0.0958624050608617,0.4482161754198984,0.2777777777777778,0.0727433128661162,0.1929743466036166,0.3889884412927932,0.307288945284409,0.1214322390613239,0.4859408131280545,0.7799221659396303,0.4144701248103397,0.4425382479812422,0.5855363838995686,0.7100821306701524,0.2777777777777778,0.4004629323828889,0.0,0.0,0.7651131689409242,0.4285714285714285,0.4790678198821907,0.547182521884994,0.5759284690219888,0.7279423511154055,0.3612869452056215,0.1973447502715644,0.5193177581168382,0.6198511735726141,0.1872096869153568,0.1420457465839117,1.0,0.25,0.2491204308039177,0.4570230607966463,0.3365988616655689,0.4252909866691724,0.4606546693054563,0.0,0.4791701986600518,0.2767242241749194,0.4600632378588434,0.0,0.0912785237243775,0.5168984913484986,0.7369030099857893,0.3230189064191917,0.8343511349476473,0.0,0.7203709808970635,0.402683013093188,0.0555555555555555,0.8435959328353586,0.0408163265306122,0.263748217791906,0.4970420180110653,0.0,0.7149636843842835,0.5985853298794469,0.3333333333333328,0.46768239366923,0.4884225239456299
10011796,0.547410298641704,0.5294493241808405,0.7194423552089921,0.6666666666666666,1.0,0.4705138685451225,0.7611949310531739,0.0555555555555555,1.0,0.7113898473274856,0.8370665460425697,0.6929570829951035,0.8396294315792733,0.2158327584617447,0.2630050036592466,0.4540537260200863,0.8738916960338617,0.912842696124478,0.701391903835479,0.0555555555555555,0.1662369575053813,0.0,1.0,0.3608529396829957,0.0,0.4711724591635354,0.1144870651076719,0.0719492360031255,0.7505850401856304,0.3659111456905994,1.0,0.4241706613396043,0.7743397624269531,0.5468204314675156,0.8454102591094141,0.4007145779400464,0.3035714285714285,0.4151153809304774,0.3555878084179946,0.4710992066699778,0.5918294227050983,1.0,0.0,0.5365916356965545,0.3534601727285066,0.5598190101172549,1.0,0.3393851005040507,0.0,0.3917937758525874,0.5106986466093495,0.6815637771222866,0.7153844177725714,0.9368580586449702,0.3609698393253326,0.7777777777777777,0.8009226913164779,0.0612244897959183,0.3695622576601259,0.4066280121747352,0.0,0.4994776994195621,0.5070908989231698,0.6809514805891882,0.479185606533657,0.56082466745909
52945200,0.6085838729435855,0.4977105111946041,0.6911678969136796,0.6666666666666666,0.8791895228147666,0.4156944800208367,0.5356278574931245,0.0,0.7333333333333336,0.7756484850997409,0.5811878954782042,0.988527312333984,0.6077370557260906,0.4426955475846967,0.520623861502894,0.4931302791543377,0.7446563833578866,0.6294860255082915,0.6464679887322675,0.0,0.6696365026318124,0.0,0.5169915290676246,0.2068012765138022,0.0,0.3374545331969818,0.0169465624534888,0.0267848000326018,0.5874208601087614,0.3846342620793657,0.967998307702203,0.4071506513579083,0.3804433538478381,0.5111002628245338,0.2687306447056689,0.4032114137281036,0.2321428571428571,0.3039624474317657,0.7207547169811308,0.5479915505148372,0.3386712361890615,0.8868545367574627,0.0,0.3203153111171311,0.2503025720096463,0.5734228965462694,0.4285714285714285,0.3526852657099121,0.0990431920581074,0.7525424096417587,0.0689964206861441,0.608619349338027,0.0,0.7469634610928453,0.0404305316393715,0.7222222222222222,0.7818451344539259,0.0,0.3829225613803136,0.0559273325884706,0.0,0.4705800913747725,0.521167192785699,0.63539767988475,0.4839255191354656,0.6619511579327844
638278,0.322337350626165,0.2056825308166137,0.4512270956795225,0.0,0.2531940624216401,0.2960377921373103,0.2435441931943937,0.1111111111111111,0.0,0.3256614525346055,0.4757145126790333,0.252355579381429,0.2082554122661855,0.3124030942782694,0.6772233997010983,0.2887169274516472,0.4611145796436323,0.4387933668337428,0.6677182130572588,0.1111111111111111,0.3224109231417588,0.0,0.0,0.6723810972289135,0.4285714285714285,0.2729308896091555,0.6331127512166026,0.723360680697303,0.4997653045886183,0.2221655941633865,0.0,0.377599581751084,0.4787900759147068,0.5506351356485748,0.042551685101278,0.7578875171467753,0.1428571428571428,0.3546046666202488,0.1181727904667342,0.3599894839860095,0.3935405181741028,0.353614020549169,0.0,0.5026096494749543,0.3410911876279532,0.7248164213926256,0.0,0.2628579301331614,0.208210227736871,0.7363768713622277,0.5899319793815782,0.7411736509361653,0.1743001586552135,0.7852455057184335,0.402683013093188,0.0555555555555555,0.8240238569173086,0.1224489795918367,0.4415256896523228,0.5415312829957386,0.0,0.6915571351931319,0.2926923132177851,0.4462809917355367,0.5857744305897272,0.5832534744535023
5318339,0.0,0.6919514429314284,0.3659482712209401,0.0,0.0,0.4513453623249862,0.0258550181015598,0.0,0.0,0.3678741235452365,0.5811878954782042,0.0528539033982717,0.4974896828434634,0.0,0.4748380986957188,0.1240329250413567,0.6198889261587756,0.2251539806852074,0.399214807793262,0.0,0.2261156675616294,0.0,0.0659857655626521,0.4884556807295335,0.0,0.1582951103913862,0.8724695191440944,0.4437461073009808,0.5118244709643136,0.2169823096948576,0.1683510416488622,0.0729914925095135,0.2168211646758381,0.0,0.0005751184497357,0.0,0.0535714285714285,0.6958041788310716,0.1128144654088041,0.1515976076590765,0.3164875995965595,0.0,0.0,0.4477013815123296,0.1013515529567821,0.7559768929555302,0.0,0.0,0.3606437285074714,0.3063475393703952,0.0689964206861441,0.8365955755320514,0.224416957593614,0.636333217509863,1.0000000000000002,0.0,0.0,0.2040816326530612,0.8891855958140896,0.9999999999999998,0.0,1.0,0.2193952479522686,0.0,1.0,0.0
15489689,0.4979567300343079,0.6819752449445793,0.3273012637268957,0.0,1.3475331961387838e-14,0.4248251366188306,0.4289611827441411,0.0,0.0,0.7977366648195925,0.5811878954782042,0.0,0.6678001525418357,0.1300762883746644,0.5462498529930289,0.1597238684583457,0.6277710540819424,0.0,0.7044474058140993,0.0,0.2045293251729988,0.0,0.0563108901734205,0.3059687577762727,0.4285714285714285,0.1638751570870539,0.0124202549342749,0.1723858103688582,0.2065375353670284,0.0478653766935164,0.3152104296574374,0.0,0.0,0.3569126701972169,0.0017524617478824,0.0,0.0357142857142857,1.0,0.1128144654088041,0.0,0.9380281697768031,0.0676244187037829,0.0,0.4318659694716809,0.1200480604854198,0.966789471744795,0.0,0.0599533293611266,0.3639567012665642,0.0,0.0689964206861441,0.8957194278380286,0.2048858010227992,0.5856269614049672,0.7739029641531835,0.0,0.813436547493308,0.1632653061224489,0.6901178626624335,0.9941153073043728,0.0,0.8570485308682718,0.0,0.0,0.2946414475197532,0.4013789048386993
155384382,0.3290420757783126,0.1842390841018275,0.0978280550864059,0.0,0.562845829763285,0.3319094720771972,0.4130023161404522,0.1666666666666666,0.0,0.7101980533653761,0.5685230801398632,0.1714437245645867,0.3558942819067073,0.6928182907716436,0.8466299414363505,0.7879855299110456,0.6244020159289375,0.568165998091842,0.8178871944583408,0.1666666666666666,0.6117516001690843,0.0,0.0320492077516411,0.6151077966435836,0.1428571428571428,0.3128064705095573,0.4090965302916693,0.6154117329721405,0.2813301147486784,0.0972981292754751,0.609641358912689,0.2935572095015308,0.5974686598608016,0.1330968127313876,0.1210675967631632,0.4652777777777777,0.125,0.3317430690508842,0.4661487236404023,0.6478246491307799,0.4944926350441976,0.1656361364148209,0.3333333333333333,0.5892110977360021,0.1888095207866233,0.9120423822355648,0.5714285714285714,0.2755341360201745,0.2868794898502728,0.6608477016884168,0.6412401383150429,0.6079759096966361,0.2324002115402844,0.8741175930739691,0.5931729836712227,0.1111111111111111,0.7808617946429727,0.1428571428571428,0.37485105651607,0.7467095957099981,1.0,0.7259763948497845,0.2038676097224947,0.841045211473019,0.2533548296744639,0.5448702203928315
155384384,0.2887951630442181,0.1904246313370325,0.0414403396179001,0.0,0.5628458297632581,0.2940960167774981,0.4212339789750449,0.1666666666666666,0.0,0.708242649143187,0.5760594588788406,0.2110729806285736,0.2185718769601669,0.6706155311760535,0.8747862147432659,0.8196120607905983,0.6990233608139308,0.3117016611887963,0.8189560733885997,0.1666666666666666,0.7725044242567226,0.0,0.0456221208559764,0.6707922118092233,0.1428571428571428,0.2710352785885319,0.4044563557675531,0.916400478365819,0.2755310492199219,0.0900797742803772,0.609641358912689,0.3909081468957838,0.3505889026251654,0.1568009526827818,0.1309841674803377,0.4507608383577378,0.125,0.3761335460718893,0.4415094339622669,0.6065736895785816,0.4762686390238864,0.1656361364148209,0.3333333333333333,0.5896476098645298,0.2211078611354986,0.9244610780520888,0.5714285714285714,0.2685353110322789,0.2865444134712039,0.6608478908335175,0.6416397820320109,0.6245474250604045,0.2324002115402844,0.920484528311278,0.5927165597170699,0.1111111111111111,0.7823243030323818,0.1632653061224489,0.330957422534662,0.742214806517733,1.0,0.7348838677101724,0.1646155737705361,0.8552680047225446,0.2643849445707962,0.4865649321718237
54675776,0.2787102117268277,0.1734204271789243,0.0270406448182349,0.3999999999999999,0.520627895184747,0.0975767313853193,0.5333602979550051,0.3888888888888888,0.0727433128661162,0.4378326127631509,0.4239720331676936,0.3836845575287468,0.4099493774457593,0.4167405379722164,0.8512577912492179,0.9999999999999998,0.7161327148901525,0.3891549230364252,0.7841902446380526,0.3333333333333333,0.6118232236086015,0.0,0.0728709952173375,0.6785547161367822,1.0,0.4569839522214951,0.3748899721525853,0.0755725866751396,0.7793682842954659,0.3612002257702222,0.6100513742445576,0.3871533186812252,0.3868322403749166,0.4143727936372305,0.411169319443548,0.6588835212023605,0.3035714285714285,0.3718914037566421,0.5200471698113214,0.4646210074883006,0.4936257321021137,0.4879051059196183,0.0,0.7906807968568756,0.3990605241709136,0.4285210429546378,0.1428571428571428,0.3142870017281806,0.8482671902989719,0.7364320386834516,0.1861261829833949,0.6647523955102066,0.1162001057701425,0.8151588067480051,0.2995192310525162,0.1666666666666666,0.8305727553546847,0.2040816326530612,0.2103175208935751,0.7242481953317641,0.4475467344033379,0.8706477059783576,0.527728827037058,0.4628099173553709,0.4391266564588107,0.283375986183378
5717,0.3464445524939238,0.36481840005681,0.2157454161274972,0.0,0.5628458297632795,0.3608498044162868,0.3999876715098117,0.1111111111111111,0.0,0.6650739510849657,0.601030156113302,0.3173218789190206,0.2137526693605082,0.4981872600075916,0.8230141465005285,0.8068312450381303,0.6994469947127221,0.5079907859719525,0.7918212896874688,0.1111111111111111,0.6405289894214873,0.0,0.0889142939153404,0.7178564779191028,0.1428571428571428,0.2591712055102128,0.8029836542999145,1.0,0.5260215374669386,0.1892150396353142,0.5714162440960323,0.5414612169299577,0.4624243623191983,0.3469544129984706,0.100854540614775,0.5127313842775357,0.125,0.3425675617095984,0.4778340236232576,0.3933278568472295,0.5088267106644785,0.2217953399658081,0.3333333333333333,0.5731248008491203,0.3501683043956605,0.7219260356223904,0.0,0.2432002555906152,0.2442113392125808,0.9675912478526516,0.7552947833684233,0.720460153475103,0.2324002115402844,0.9199506946991688,0.6533970309135626,0.0,0.8640772691257879,0.1632653061224489,0.3481291927188766,0.6081920258210578,1.0,0.6568810244142678,0.2612884027694034,0.505538948478986,0.367048096915308,0.5166472940346489
155566592,0.2861369008401834,0.6350454015367419,0.3816016010222329,0.0740740740740739,0.3734029687892093,0.4027395512758692,0.4809488120252431,0.0,0.0,0.674059397919868,0.5811878954782042,0.4410873619267781,0.519547217890462,0.3131511016870991,0.5217970912335215,0.1731645583513512,1.0,0.5835007812133144,0.7961608505568432,0.0,0.5302495039824681,0.0,0.1436656442706154,0.4027236141514814,0.0,0.2290425394332441,0.4414101432901898,0.7526223674395747,0.4487750037091496,0.1949992196794702,0.5782946446116554,0.1003674557692316,0.638629347229827,0.4122281316841815,0.3073915042244528,0.721565186585763,0.1964285714285714,0.3751207449591899,0.0880503144654056,0.5832784646123315,0.3682771042682678,0.1801844327205596,0.0,1.0,0.2683743373467483,0.6865722441631098,0.0,0.4085509727047686,0.3744681324293629,0.6970711322395998,0.0689964206861441,0.5361135150899268,0.1623252777352081,0.939192811108827,0.5879563044960955,0.0,0.8400915004290369,1.0,0.5965105268612662,0.9380889203133524,0.0,0.8357066217044733,0.2464921891465433,0.7559601361205621,0.3984101994818947,0.2817602556966374
155563477,0.2402862279102196,0.5932605533998507,0.3819348641138831,0.0740740740740739,0.4247471927764227,0.3541607702016441,0.4384941281743506,0.0,0.0,0.6271821511974645,0.5811878954782042,0.4517425406400862,0.4888655777959489,0.3362680925601529,0.5288620813600333,0.1738641063839312,0.9999588072349328,0.5936396450823529,0.8072336389404988,0.0,0.5471251266288623,0.0,0.1436656442706154,0.4244840710495384,0.0,0.2177773712977857,0.5985505565313911,0.8307817381482905,0.4618447710556943,0.197789068557302,0.646773945801484,0.1260935434578591,0.6449161643407322,0.3858397176416482,0.3177645541370877,0.7805493385956889,0.2142857142857142,0.3959306802459038,0.1181727904667342,0.5927446850299521,0.3777311760421384,0.2257416741838265,0.0,0.9969103113067002,0.2548705560483064,0.6843840766495507,0.0,0.4054277384511318,0.3693988501428862,0.724680642682268,0.0689964206861441,0.5282103775047502,0.1623252777352081,0.9387833539007596,0.4144905081244966,0.0,0.8536250399179722,1.0,0.5962508477115153,0.949204082152397,0.0,0.8623057069945468,0.233585251546848,0.7308510163055604,0.4006800363961322,0.1783784763612592
155548308,0.234018338451639,0.6362605082087578,0.3233396914966073,0.0740740740740739,0.349806206369769,0.4071731406313449,0.4786139630595347,0.0,0.1558078724880387,0.7725144250053113,0.5811878954782042,0.500661792394103,0.507355688400779,0.3172651424356965,0.5388025053112695,0.2863746129715825,0.9816264961307238,0.5833077390833299,0.7960505843247248,0.0,0.5378262853308541,0.0,0.1674676287544608,0.4191071953525156,0.0,0.2541669114777558,0.3936955200706597,0.6969186011747719,0.5797905316469019,0.2459576682972898,0.5851034480794022,0.0787399796676983,0.6167704803776333,0.4023171971499942,0.2591165916239087,0.6092186150485185,0.1785714285714285,0.2572072546514793,0.246772591857002,0.486330595593979,0.3186866991991655,0.203794059309029,0.0,0.9905424322770848,0.3096566058343673,0.6403805149677737,0.1428571428571428,0.3679038760967687,0.437563289307571,0.6970916860072779,0.0689964206861441,0.6004832405917523,0.2204253306202791,0.86627758352089,0.8738787121694112,0.0,0.7755980473194928,1.0,0.5824387093458371,0.8001728332246965,0.0,0.7426850133395191,0.3232150563662989,0.899584272476832,0.2640788190663938,0.3351609104977013
44398495,0.5410736702811334,0.5838742338357927,0.5244536881843505,0.8333333333333333,0.2627289416227595,0.5357984284628851,0.7745813096145895,0.0555555555555555,0.1333333333333334,0.8077177042933086,0.997209373701172,0.4245872644495528,0.767508999966316,0.3872038351617974,0.6417040869305477,0.5163149297311369,0.6052769460206681,0.8780376469423454,0.6260260635061545,0.0555555555555555,0.1158575436999175,0.0,0.1005698229429104,0.4550813919237791,0.0,0.5197591989757575,0.0618065257939365,0.1774634674123408,0.5727592860805268,0.2489356183311744,0.6136658010671963,0.5009800574002996,0.8603922890289948,0.3465286306363627,0.0585770484338641,0.3986625514403293,0.0714285714285714,0.4582510929211021,0.3794549266247378,0.3833845415217873,0.6677625759612587,0.1579007119589189,0.0,0.5233640966850901,0.3664458976125979,0.5896708569515396,0.0,0.3577110440600245,0.1847983557626651,0.3555451890029274,0.7871400116330701,0.6419594983038129,0.3987171162488275,0.9118520046467248,0.4962686344770911,0.0,0.8308617492384113,0.0,0.448961014343498,0.5463720818886257,0.0,0.5029506437768232,0.4199392493322792,0.7107438016528917,0.5429406472630212,0.5912508619073176
25220884,0.4710817812892842,0.6482984938207528,0.5642116879582539,0.6666666666666666,0.1921431503939318,0.390834259525601,0.7857057149722703,0.0,0.1333333333333334,0.7837671877543332,0.5811878954782042,0.2698261036679282,0.4969677556302882,0.3388033557665699,0.3110346254284184,0.080057828791672,0.7240166320424083,0.9118947508050516,0.6397108172744201,0.0,0.2157387911229301,0.0,0.1135897345303432,0.4378481542033408,0.0,0.7115961069161704,0.2232807689974692,0.5825160293125534,0.3179179836833581,0.233499779690564,0.5764513457595579,0.7932830828694608,0.8542631979862215,0.5971056854507008,0.0575753874964397,0.0,0.0357142857142857,0.3661761533929994,0.2553459119496848,0.5742398741370296,0.9001858098731774,0.1333333333333332,0.0,0.513936312760852,0.2885405393289614,0.5488813750815583,0.0,0.4164131122838784,0.171140389281505,0.2882315683300237,0.0689964206861441,0.5996857457287064,0.2164337036469436,0.7953674328632627,0.762145146245973,0.0,0.8106692082864367,0.0,0.4436388215657784,0.8108162414098958,0.0,0.7060469037400365,0.5228222608965859,0.0,0.4816966045649371,0.3475145977599396
13783106,0.5962724700594433,0.5074428703975644,0.4888586383634961,0.6666666666666666,0.1921431503939399,0.2909448323354501,0.6655817682360153,0.0,0.1333333333333334,0.765107926322926,0.5811878954782042,0.4217942754300336,0.3795475331581368,0.4342214437171554,0.5135096007448754,0.1141933524317042,0.4065804209286831,0.7453428623218568,0.6304178300115257,0.0,0.1521153349568739,0.0,0.0961187837109042,0.3024898860240431,0.0,0.5389449516198345,0.2199598613521898,0.5163765573253866,0.3435469251799508,0.3076503405393654,0.5764513457595579,0.7259340178257874,0.9316696242870608,0.877082970910068,0.0237379117540073,0.0,0.0357142857142857,0.0321349233525392,0.418238993710692,0.8885752651376579,0.54168137935921,0.1333333333333332,0.0,0.421419002106675,0.0,0.50749948516904,0.0,0.9063283828752542,0.2309399252091537,0.2888036376890265,0.0689964206861441,0.0,0.1082168518234721,0.5263845945190937,0.402683013093188,0.0,0.7745663544789284,0.0,0.4108072521779805,0.6204445309211744,0.0,0.8360157367668102,0.5901773549162034,0.0,0.5269687466790238,0.4568620966715846
155565792,0.7974119271478559,0.5373674629279477,0.4677127183143115,0.6666666666666666,0.2627289416227724,0.5141302788391581,0.6265563022832524,0.0,0.1333333333333334,0.8900557813471033,0.8966018795986186,0.6269909846645623,0.5141773552864031,0.3872038351617974,0.7469690278156336,0.541158252455828,0.6956801601464783,0.5641673357623042,0.6608836373016445,0.0,0.4198534951309699,0.0,0.0545007119235671,0.2477561174224426,0.0,0.2714378931716574,0.1064155998882816,0.3226822610954307,0.4666203047336918,0.204750251539345,0.6217766388948985,0.5541381511525327,0.5338316385495665,0.7101942224405153,0.0665830713973224,0.4022506731697407,0.0892857142857142,0.2996138392422133,0.5435413642960807,0.4315894460439552,0.4003796920314455,0.1333333333333332,0.0,0.573406108757573,0.3026747752502129,0.7858898764588345,0.0,0.3176577368862535,0.3446409741943621,0.5995182222075385,0.8412090064802932,0.7232627917839386,0.406700370195498,0.911163320650258,0.6640744753384802,0.1111111111111111,0.8471104794106117,0.0408163265306122,0.4217362648412296,0.3019310946979441,0.0,0.4611434702636415,0.2767164884642402,0.4198457300275474,0.5134707927230711,0.7336859109007667
6546049,0.5525003893579892,0.5765092559346439,0.5690541327988561,0.6666666666666666,0.1921431503939453,0.4608916706165159,0.7496967325483629,0.0,0.1333333333333334,0.8186266431683454,1.0,0.4870522907272495,0.7683969512191933,0.253987277588275,0.6116522847549242,0.4661917598243761,0.7195394515466388,0.8675837197029541,0.6483474547352288,0.0,0.272316394778655,0.0,0.0903419460367763,0.3689250260764321,0.0,0.5400127324146218,0.0296028844466797,0.0409354755215148,0.5648579173734083,0.2380975038034457,0.5764513457595579,0.5420195937471117,0.7498403381576179,0.3326618733614117,0.0537340072205214,0.4629629629629629,0.0357142857142857,0.5760744526330065,0.2896391923204242,0.5066955485862046,0.8371656402836453,0.1333333333333332,0.0,0.5991874796194407,0.3778191930560082,0.5634745919622267,0.0,0.2508280799816099,0.229450032490811,0.2883734271560284,0.7919572398199216,0.7119809852971815,0.3987171162488275,0.8920162686562283,0.6784313446184338,0.0,0.8317407144526232,0.0204081632653061,0.452365029304152,0.4661323586130488,0.0,0.4810832244821795,0.3792606328262157,0.6033057851239659,0.5195754929392238,0.5301147723890312
155559333,0.3558356971636212,0.4393335269110365,0.6995508424102903,0.6666666666666666,0.4453372128155683,0.3023944214015418,0.5825862570997744,0.0,0.1602441950737534,0.7970787752360071,0.5811878954782042,0.5724887982396537,0.1517682194392898,0.5273859643731513,0.6404892036210679,0.5547584500962439,0.7867567320448913,0.7887193748334604,0.7305725502050602,0.0,0.4096994735682134,0.0,0.2014006892562642,0.5356134782670208,0.0,0.5114845177777335,0.897460444329963,0.3631500793355242,0.500464445281976,0.2752241105139611,0.6931449237539018,0.547893195716856,0.7233814743564498,1.0,0.1310091932148772,0.5413105413105432,0.0357142857142857,0.35089133260492,0.4922813036020566,0.5232809100250193,0.5832651261069766,0.1333333333333332,0.0,0.5023529670630582,0.3435561527840382,0.5560771331232202,0.0,0.4795408592632945,0.0886771517430581,0.3419692678300304,0.0689964206861441,0.6232526152995054,0.1082168518234721,0.774262595538485,0.3512021494680196,0.1666666666666666,0.7410252687496774,0.0,0.324224815582009,0.5582949877113783,0.0,0.5003265534614673,0.4792126107707862,0.6694214876033052,0.2512494155048922,0.3917475313244081
