cid,Probability of not Antimicrobial,Probability of Antimicrobial
57346774,0.4763902884406378,0.5236097115593622
135503657,0.47640191331332105,0.523598086686679
14530807,0.47653654589418515,0.5234634541058149
452081,0.4765691112557878,0.5234308887442122
484832,0.4766662060706096,0.5233337939293904
456259,0.4766662060706096,0.5233337939293904
3000501,0.4766662060706096,0.5233337939293904
146674673,0.4768480812708227,0.5231519187291773
154701264,0.47697797343902537,0.5230220265609746
10061136,0.4771270288123419,0.5228729711876581
12686273,0.47729089144392833,0.5227091085560717
22885207,0.4774494864346269,0.5225505135653731
91483617,0.47775105662272277,0.5222489433772772
3080754,0.4779190538567525,0.5220809461432475
511462,0.47797923159971034,0.5220207684002897
90469779,0.47806478064691327,0.5219352193530867
3005945,0.47812840838693527,0.5218715916130647
503304,0.47823238826225245,0.5217676117377475
54074059,0.4782377206856675,0.5217622793143325
53837746,0.47855939490126964,0.5214406050987304
90356982,0.47873767504481735,0.5212623249551827
5276954,0.4787997060681104,0.5212002939318896
10967359,0.4788909807802414,0.5211090192197586
135526591,0.4796171224760354,0.5203828775239646
135440068,0.4796899399989196,0.5203100600010804
135445713,0.4796899399989196,0.5203100600010804
136892634,0.4796899399989196,0.5203100600010804
136025160,0.4796899399989196,0.5203100600010804
136892633,0.4796899399989196,0.5203100600010804
136017105,0.4796899399989196,0.5203100600010804
136067613,0.4796899399989196,0.5203100600010804
44294571,0.4799183901213314,0.5200816098786686
5274689,0.47993731164354303,0.520062688356457
77844500,0.47994980997410164,0.5200501900258984
14604625,0.4805346819898306,0.5194653180101694
117064372,0.4812476644199254,0.5187523355800746
69459168,0.4812684922070918,0.5187315077929082
11022827,0.4815603573086149,0.5184396426913851
135509822,0.48156640797555317,0.5184335920244468
6439816,0.4816153452126505,0.5183846547873495
5461894,0.4816153452126505,0.5183846547873495
137077014,0.4818930457482332,0.5181069542517668
13989345,0.48197692939034287,0.5180230706096571
11109507,0.48275532622050454,0.5172446737794955
21151082,0.483072033765382,0.516927966234618
10859187,0.4831645588595518,0.5168354411404482
135837239,0.4835507270977961,0.5164492729022039
73317,0.4837365709421111,0.5162634290578889
487686,0.48380620790006323,0.5161937920999368
135856438,0.4839353904367337,0.5160646095632663
131881305,0.48407365387139145,0.5159263461286085
135479934,0.4842020328021922,0.5157979671978078
195779,0.4843237646233287,0.5156762353766713
53695341,0.4843631805565507,0.5156368194434493
515105,0.48445394168327105,0.515546058316729
154701265,0.4845727476116717,0.5154272523883283
150959,0.48482419241461494,0.5151758075853851
22818440,0.48493575145325374,0.5150642485467463
453781,0.48496869817942834,0.5150313018205717
11130341,0.48497374616741207,0.5150262538325879
320720,0.4852242044596269,0.5147757955403731
22316435,0.48536019433723177,0.5146398056627682
9994200,0.48536019433723543,0.5146398056627646
15677395,0.48536019433723543,0.5146398056627646
472365,0.48536590730577234,0.5146340926942277
453821,0.4854442578902013,0.5145557421097987
99678,0.48547653016827186,0.5145234698317281
7458588,0.4855392750308899,0.5144607249691101
7058183,0.4855392750308899,0.5144607249691101
11119722,0.4855443853266058,0.5144556146733942
511761,0.48572999176740006,0.5142700082325999
12115951,0.4857299917674013,0.5142700082325987
6452664,0.48595650247947797,0.514043497520522
11173202,0.4861797440990261,0.5138202559009739
488239,0.48635444100906855,0.5136455589909315
121216429,0.4865011472437478,0.5134988527562522
101518,0.4867880579325279,0.5132119420674721
6030,0.4867987519297572,0.5132012480702428
453782,0.4870948668631131,0.5129051331368869
124904944,0.48725633555940107,0.5127436644405989
102212,0.48725633555940107,0.5127436644405989
68788748,0.48725633555940107,0.5127436644405989
29927033,0.48725633555940107,0.5127436644405989
134694019,0.4872563355594013,0.5127436644405987
21145513,0.4874523929237682,0.5125476070762318
164933,0.48788867650374745,0.5121113234962525
451360,0.48851304227889913,0.5114869577211009
72190,0.48851304227889913,0.5114869577211009
511765,0.4885130422789079,0.5114869577210921
13121583,0.4885130422789087,0.5114869577210913
493452,0.48856862817117996,0.51143137182882
3005961,0.48858571163876297,0.511414288361237
3000242,0.48860996868565365,0.5113900313143463
3000303,0.48860996868565365,0.5113900313143463
12315238,0.4886606885671081,0.5113393114328919
135475611,0.4889174710616472,0.5110825289383528
136913856,0.4889174710616472,0.5110825289383528
135485444,0.4889174710616472,0.5110825289383528
136913854,0.4889174710616472,0.5110825289383528
121216298,0.4891912318425258,0.5108087681574742
15979428,0.4892274546028096,0.5107725453971904
11065431,0.4892720192364862,0.5107279807635138
472634,0.48933280138391544,0.5106671986160846
22867782,0.4893610020777879,0.5106389979222121
15485096,0.48950075294289697,0.510499247057103
506143,0.48954971625204036,0.5104502837479596
72968,0.48954971625204036,0.5104502837479596
121486852,0.4895855915557453,0.5104144084442547
67709179,0.48977620362670693,0.5102237963732931
136274575,0.48979747761472503,0.510202522385275
514804,0.48989972402675297,0.510100275973247
129674064,0.49049045598484464,0.5095095440151554
515107,0.4906309113959141,0.5093690886040859
3010828,0.4907035694412273,0.5092964305587727
5274200,0.4907090608778292,0.5092909391221708
21769199,0.4908286339202226,0.5091713660797774
123570113,0.4908392996773613,0.5091607003226387
16760025,0.4908571020780951,0.5091428979219049
71410527,0.49087167602751547,0.5091283239724845
451615,0.4911035881593182,0.5088964118406818
131853596,0.4911401411258749,0.5088598588741251
10849717,0.4912302420537351,0.5087697579462649
71309346,0.49155976513240907,0.5084402348675909
54263083,0.4916012544448497,0.5083987455551503
146674699,0.49174398546255027,0.5082560145374497
66793649,0.491783615441705,0.508216384558295
495959,0.4917915097717509,0.5082084902282491
15742007,0.4921761242140419,0.5078238757859581
21140809,0.4922732457978485,0.5077267542021515
25049744,0.4923189110250663,0.5076810889749337
119084893,0.4923726959822262,0.5076273040177738
91872665,0.49261174352296333,0.5073882564770367
331904,0.49281490777132897,0.507185092228671
14430355,0.49281490777133097,0.507185092228669
15957045,0.49291555481856775,0.5070844451814323
511995,0.49303565095083657,0.5069643490491634
92279509,0.4931912934018069,0.5068087065981931
57223801,0.4931912934018069,0.5068087065981931
92279507,0.4931912934018069,0.5068087065981931
127258194,0.49340931023362,0.50659068976638
11461625,0.49380386819566624,0.5061961318043338
162640530,0.4939075784679011,0.5060924215320989
6131,0.49391340124907557,0.5060865987509244
124170,0.493913401249078,0.506086598750922
131875665,0.4942112293459304,0.5057887706540696
92233520,0.4942112293459304,0.5057887706540696
92233519,0.4942112293459304,0.5057887706540696
253426,0.49421122934593154,0.5057887706540685
86288424,0.494251011102677,0.505748988897323
240186,0.494332588589355,0.505667411410645
7124539,0.494332588589357,0.505667411410643
69078418,0.494332588589357,0.505667411410643
479299,0.49453825246299954,0.5054617475370005
10335670,0.4947313998555073,0.5052686001444927
4594140,0.49473139985551284,0.5052686001444872
6483689,0.49503992989238377,0.5049600701076162
137218720,0.4952598055153411,0.5047401944846589
136088501,0.4953270350932367,0.5046729649067633
135718453,0.49532703509323794,0.5046729649067621
14232184,0.49552520250102206,0.504474797498978
515106,0.49588989641278036,0.5041101035872196
57259416,0.49588989641278036,0.5041101035872196
4470179,0.49605782817836286,0.5039421718216371
445537,0.49605782817836297,0.503942171821637
46936788,0.49605782817836297,0.503942171821637
126567501,0.4961567434576356,0.5038432565423644
13845302,0.49653345394681303,0.503466546053187
126220,0.4965944863696875,0.5034055136303125
440393,0.49659448636969505,0.503405513630305
196459,0.49669357367353417,0.5033064263264658
92022624,0.496740727267734,0.503259272732266
512003,0.49680850992306325,0.5031914900769368
440142,0.49685388873500935,0.5031461112649906
15612873,0.4969119605962048,0.5030880394037952
16078949,0.49694096495565354,0.5030590350443465
453632,0.49703180816366177,0.5029681918363382
453165,0.49728170074547273,0.5027182992545273
139025305,0.49740900799294596,0.502590992007054
21677364,0.4975180173353476,0.5024819826646524
121487055,0.49759068462734357,0.5024093153726564
57372617,0.4976216600107548,0.5023783399892452
358367,0.4976936123871888,0.5023063876128112
118992169,0.4977035545298275,0.5022964454701725
11243974,0.4977084422959345,0.5022915577040655
15693249,0.4977554078383861,0.5022445921616139
5276961,0.4980768341750317,0.5019231658249683
102505450,0.4982200437773344,0.5017799562226656
267808,0.49831840048490406,0.5016815995150959
14682078,0.49831840048490583,0.5016815995150942
452412,0.49861437125396124,0.5013856287460388
15693485,0.49871256777243966,0.5012874322275603
14862109,0.4988181980401427,0.5011818019598573
14862110,0.4988181980401474,0.5011818019598526
10966430,0.4989471518291744,0.5010528481708256
9965654,0.49896430037218253,0.5010356996278175
92979557,0.4990435991523099,0.5009564008476901
92979558,0.4990435991523099,0.5009564008476901
124301946,0.4990435991523099,0.5009564008476901
191372,0.4990435991523099,0.5009564008476901
134694010,0.4990435991523108,0.5009564008476892
92131910,0.49904359915231145,0.5009564008476886
135768196,0.49925284112416934,0.5007471588758307
439541,0.49934815449601855,0.5006518455039815
100551,0.49968220815079767,0.5003177918492023
174316,0.4997108566660511,0.5002891433339489
11822163,0.49994058135195973,0.5000594186480403
21818055,0.49995773884207595,0.500042261157924
129787857,0.4999874143548745,0.5000125856451255
131881042,0.500064242802976,0.49993575719702404
6602504,0.5001378016232669,0.4998621983767331
484779,0.5002645173845672,0.49973548261543277
122130429,0.5005115146486476,0.49948848535135243
135582356,0.5005633578334124,0.49943664216658756
188276,0.5007110498325131,0.4992889501674868
21117472,0.5008598307454983,0.4991401692545017
76973308,0.501678783030518,0.4983212169694819
516072,0.5017417186093034,0.4982582813906966
137160593,0.5017729857948139,0.4982270142051861
6534308,0.5019369542174477,0.4980630457825524
507024,0.5019369542174477,0.4980630457825524
5273490,0.5021378450255494,0.4978621549744507
324452,0.5023317671753207,0.4976682328246793
14410995,0.5023990183032141,0.4976009816967859
451774,0.5023990183032234,0.4976009816967765
6566064,0.5025739405077574,0.49742605949224256
97480,0.5025739405077574,0.49742605949224256
18881,0.5025739405077574,0.49742605949224256
7099911,0.5025739405077574,0.49742605949224256
23617998,0.5025739405077576,0.49742605949224233
72212339,0.5031098646506804,0.4968901353493196
131858477,0.5031219267736227,0.49687807322637734
137185204,0.5032647022439702,0.4967352977560297
324310,0.5033485674758229,0.4966514325241771
488940,0.5034915976750765,0.4965084023249235
13387406,0.503754898419571,0.49624510158042906
135601234,0.5038067899597163,0.49619321004028377
135511888,0.5038067899597163,0.49619321004028377
15168256,0.5038644667366463,0.49613553326335363
121486953,0.5039303397463514,0.4960696602536486
15673565,0.5042214424601472,0.4957785575398527
481082,0.5044052301092634,0.49559476989073664
71750272,0.5044921028976614,0.49550789710233856
7088272,0.5045787725580599,0.49542122744194
97577,0.5045787725580599,0.49542122744194
92209628,0.5045787725580599,0.49542122744194
161470,0.5047036704300565,0.49529632956994346
102304745,0.5048147728174148,0.4951852271825851
121486947,0.5050572692220787,0.4949427307779213
250667,0.5052972311419681,0.49470276885803194
65165,0.5052972311419694,0.4947027688580306
125478223,0.5053033708895174,0.49469662911048257
131850520,0.5053572006276156,0.4946427993723844
139026028,0.5058040188863628,0.49419598111363716
46173764,0.5058245254219701,0.4941754745780299
86592812,0.5058510068662818,0.49414899313371824
101011598,0.5061627127031462,0.49383728729685383
5273516,0.5062062192575469,0.49379378074245306
15926747,0.5062620432931698,0.4937379567068302
5271955,0.5068179911227972,0.4931820088772027
129384392,0.5069061136267806,0.4930938863732194
455661,0.5069451168898196,0.4930548831101805
24066,0.5069451168898196,0.4930548831101805
121008390,0.5069809129407465,0.4930190870592534
21125843,0.5069921849294553,0.4930078150705447
77833698,0.507117609408443,0.49288239059155703
70367073,0.5071176094084436,0.49288239059155636
130712,0.5072491521340091,0.4927508478659909
6483432,0.5076335331188373,0.49236646688116276
71440728,0.5077962966318293,0.49220370336817065
3011899,0.5080520784204068,0.4919479215795933
5289230,0.5080637514988802,0.49193624850111983
46876949,0.5082965404820197,0.49170345951798033
104762,0.5082965404820217,0.4917034595179784
102088575,0.508416623154851,0.491583376845149
10660621,0.508488613325638,0.491511386674362
3000770,0.508777001096777,0.49122299890322296
131885343,0.5089572646146601,0.49104273538533993
6509778,0.509018199181859,0.49098180081814097
3011927,0.509018199181859,0.49098180081814097
136803255,0.5095163506062982,0.4904836493937018
3246335,0.509554556591763,0.4904454434082371
29982346,0.5098820907222255,0.4901179092777746
45039581,0.5098820907222255,0.4901179092777746
11697766,0.5098820907222255,0.4901179092777746
54166782,0.5099058367882114,0.4900941632117886
129862,0.5100636692668273,0.48993633073317266
102063598,0.5101679930833878,0.4898320069166122
121487452,0.5102129474765711,0.48978705252342897
506489,0.5102129474765729,0.48978705252342714
451377,0.5102857622126559,0.48971423778734413
71771894,0.5103394558616037,0.4896605441383963
136088499,0.5103441309252277,0.4896558690747723
135602246,0.5103441309252286,0.4896558690747714
135491415,0.5103441309252286,0.4896558690747714
135462125,0.5103441309252303,0.48965586907476966
10589260,0.5105487559090169,0.489451244090983
5272747,0.5105563918961058,0.48944360810389415
135493733,0.5108048435968526,0.4891951564031473
77280618,0.5109006753388525,0.48909932466114747
45052112,0.5109006753388525,0.48909932466114747
135121947,0.510900675338853,0.48909932466114703
71410159,0.5109407096515124,0.48905929034848755
121010459,0.5109931758742474,0.48900682412575264
23317974,0.5110261736436255,0.4889738263563745
5276644,0.5110261736436255,0.4889738263563745
514806,0.5110261736436255,0.4889738263563745
500209,0.5110375508066868,0.4889624491933132
381336,0.5110375508066868,0.4889624491933132
11747467,0.511047251135189,0.488952748864811
21140478,0.5111779819520623,0.48882201804793773
92258080,0.5111779819520623,0.48882201804793773
488968,0.5111919521076985,0.4888080478923015
482498,0.5111919521076985,0.4888080478923015
6455470,0.5111919521076985,0.4888080478923015
93621995,0.5112206769462706,0.48877932305372945
72249,0.5112206769462706,0.48877932305372945
21115121,0.5112206769462706,0.48877932305372945
11558298,0.5113819114310001,0.4886180885689999
156594190,0.5113954275054919,0.488604572494508
54220117,0.5114365177776559,0.4885634822223441
135437474,0.5115296512908788,0.4884703487091212
135562677,0.5115296512908789,0.4884703487091211
136092262,0.5115296512908789,0.4884703487091211
126916,0.5117124720788901,0.48828752792110985
495779,0.5117611013710786,0.48823889862892145
381338,0.5117611013710817,0.4882388986289183
71314827,0.5120357658888872,0.48796423411111284
92186,0.5120357658888888,0.4879642341111113
16749579,0.5120357658888914,0.4879642341111086
40507260,0.5120357658888914,0.4879642341111086
29933576,0.5120357658888914,0.4879642341111086
92253016,0.5120357658888914,0.4879642341111086
9838543,0.5120357658888914,0.4879642341111086
101384430,0.5120381694264358,0.48796183057356424
3011535,0.5120626911287712,0.48793730887122877
134694950,0.5121146865540376,0.4878853134459625
16667722,0.512114686554038,0.4878853134459619
17513,0.5121146865540398,0.48788531344596026
21140723,0.5126278593617186,0.4873721406382813
44372794,0.5128012532249037,0.48719874677509634
14133066,0.5128068349722035,0.4871931650277966
9856746,0.5130434774634589,0.4869565225365411
183205,0.5132936637402887,0.48670633625971127
183239,0.5132936637402887,0.48670633625971127
1835,0.5133359227686107,0.4866640772313892
440055,0.5133359227686107,0.4866640772313892
27556881,0.5133359227686107,0.4866640772313892
13279,0.513335922768617,0.4866640772313831
467290,0.5138613805966579,0.4861386194033421
375477,0.5138613805966628,0.48613861940333725
360644,0.5141781553580052,0.48582184464199485
54558447,0.5142306544694575,0.48576934553054246
507023,0.5142522971841661,0.4857477028158339
6534307,0.5142522971841661,0.4857477028158339
474356,0.5143025701658492,0.48569742983415076
376225,0.5145172340733712,0.4854827659266288
92236455,0.5145500208961611,0.48544997910383897
10611197,0.5150611717735485,0.48493882822645146
58078371,0.5151692992248934,0.4848307007751066
102339225,0.5153628927996862,0.48463710720031383
22899182,0.5154079447327242,0.48459205526727583
21854434,0.515491072123776,0.48450892787622407
16226669,0.5159063077897368,0.4840936922102632
5901,0.5159063077897377,0.4840936922102624
7035901,0.5159063077897377,0.4840936922102624
12358445,0.5159063077897377,0.4840936922102624
25796514,0.5159063077897377,0.4840936922102624
59116124,0.5159063077897382,0.4840936922102618
135511168,0.5159519319435442,0.4840480680564559
137099063,0.516136867991839,0.483863132008161
131884918,0.5161664916067394,0.48383350839326056
15277828,0.5163157795064743,0.4836842204935257
472655,0.5163226862637645,0.48367731373623546
49791785,0.5163226862637645,0.48367731373623546
472632,0.5163226862637645,0.48367731373623546
71346314,0.5163596650943294,0.48364033490567054
10106801,0.5163596650943307,0.48364033490566927
44150017,0.5165507289207922,0.48344927107920777
23519662,0.5170305958011747,0.4829694041988252
76973399,0.517061464462469,0.48293853553753097
137077003,0.5173773881008419,0.4826226118991581
6450944,0.5173782346580698,0.4826217653419302
137198957,0.5173845064228765,0.4826154935771235
152369,0.517577406234349,0.48242259376565094
44146603,0.5175929718320057,0.4824070281679943
357107,0.5177076831525027,0.48229231684749735
451420,0.5177076831525027,0.48229231684749735
192532,0.5178382834802555,0.48216171651974454
4555041,0.5179659703513767,0.4820340296486233
137699671,0.5181305178387078,0.4818694821612922
44292120,0.5184429019231542,0.4815570980768457
73515,0.5184429019231542,0.4815570980768457
3011250,0.5189099241326292,0.48109007586737085
14558097,0.5190731792648605,0.4809268207351395
67331935,0.5193982309921779,0.48060176900782214
282696,0.5194693523285429,0.48053064767145715
71732377,0.519887590619654,0.48011240938034605
53835084,0.5201143741817253,0.4798856258182746
92022744,0.5201143741817253,0.4798856258182746
5272750,0.5202578852973174,0.47974211470268263
96326068,0.5202932045843504,0.47970679541564964
25724943,0.5202932045843504,0.47970679541564964
6553756,0.5202932045843504,0.47970679541564964
11870685,0.5202932045843504,0.47970679541564964
11870684,0.5202932045843504,0.47970679541564964
2779363,0.5202932045843515,0.47970679541564853
21765584,0.5203233370350904,0.47967666296490963
22211374,0.5205579496197899,0.4794420503802102
514815,0.5205579496197904,0.4794420503802096
23757287,0.5206918495673883,0.47930815043261166
10492996,0.5209682926215348,0.47903170737846523
131856456,0.5211973551606734,0.4788026448393265
137186166,0.5213532968447423,0.4786467031552577
6560138,0.5214727258248774,0.47852727417512264
64959,0.5214727258248774,0.47852727417512264
464404,0.5215901192640904,0.4784098807359097
12803803,0.5217316981347865,0.4782683018652135
688436,0.5217316981347865,0.4782683018652135
11425491,0.5217316981347865,0.4782683018652135
100552,0.5217316981347865,0.4782683018652135
69626062,0.5222745437434824,0.4777254562565176
447864,0.5222745437434824,0.4777254562565176
512590,0.5225914597791893,0.4774085402208107
451380,0.5226087812499733,0.4773912187500267
23624100,0.5227269042830693,0.4772730957169306
21140199,0.5229574771857468,0.4770425228142532
129009617,0.5230347151738632,0.4769652848261368
54716343,0.5232427191342506,0.4767572808657495
123590929,0.5233830087215039,0.47661699127849605
3037667,0.5233830087215041,0.47661699127849594
268421,0.5237033268654764,0.4762966731345236
92245911,0.5237033268654766,0.4762966731345234
14408976,0.5238104233790719,0.47618957662092803
135777638,0.5239320667305205,0.4760679332694795
121487559,0.5240792931716556,0.4759207068283444
54683693,0.5244349015020584,0.47556509849794165
136084639,0.524625091202356,0.47537490879764405
3005549,0.524673506843407,0.47532649315659303
102461643,0.5248416978846098,0.47515830211539023
154705590,0.5251359401007962,0.4748640598992037
11311566,0.5252637983893352,0.47473620161066477
9903172,0.5255866308339967,0.47441336916600324
135463489,0.5256843013102686,0.47431569868973145
91046277,0.5257755573378431,0.47422444266215685
92237723,0.5258930620802156,0.47410693791978437
21627890,0.5258930620802156,0.47410693791978437
137185205,0.5260213228998261,0.4739786771001739
54017251,0.5262492986889563,0.4737507013110437
162011,0.5262928925051732,0.4737071074948268
451448,0.5262928925051815,0.47370710749481854
11390847,0.5264205645741098,0.47357943542589026
3011898,0.5265512396013667,0.4734487603986332
11107495,0.5266757210561386,0.4733242789438615
3006926,0.5270020450208459,0.47299795497915414
121006820,0.5271661778168034,0.4728338221831966
456905,0.5271670711863374,0.4728329288136626
11065206,0.5273846781419957,0.4726153218580043
77844502,0.5274340744345836,0.4725659255654165
5272203,0.5275919981099915,0.4724080018900085
494284,0.5278778766552408,0.4721221233447592
445093,0.527924529387007,0.47207547061299304
11426143,0.5279353775889541,0.47206462241104585
71750617,0.528104631329298,0.47189536867070203
131846216,0.5281046742946386,0.4718953257053614
5319815,0.5284241893584242,0.47157581064157583
136752832,0.5285030748787679,0.4714969251212321
136081429,0.5285030748787679,0.4714969251212321
287302,0.5285585315740731,0.4714414684259269
92247166,0.5285585315740764,0.4714414684259236
455669,0.5285712524740895,0.4714287475259105
92132289,0.5286982600756045,0.4713017399243955
132890569,0.5286982600756065,0.47130173992439345
23257697,0.5286982600756074,0.4713017399243926
15333745,0.5286982600756074,0.4713017399243926
15450939,0.5288537911573991,0.47114620884260094
129395379,0.5288596464487589,0.4711403535512411
12803302,0.5288596464487589,0.4711403535512411
12803301,0.528859646448764,0.47114035355123596
451455,0.5288906480588642,0.47110935194113585
22859299,0.5291707747006373,0.4708292252993626
3004988,0.5292753253670308,0.47072467463296924
150619,0.5293142671883703,0.47068573281162973
541545,0.5293409786266863,0.4706590213733137
515221,0.5293957777989132,0.4706042222010868
15160537,0.5294801777006235,0.4705198222993765
121487031,0.5301072802289322,0.46989271977106783
54068544,0.5302010021202586,0.4697989978797415
276156,0.5302010021202607,0.46979899787973933
131878861,0.5307651217707932,0.46923487822920684
481081,0.5308077615255737,0.4691922384744263
481083,0.5308077615255737,0.4691922384744263
136257878,0.5308689142894631,0.4691310857105368
99549,0.5308721387949031,0.46912786120509686
453760,0.5308929031742213,0.4691070968257786
135409780,0.5311003704010915,0.46889962959890846
135618546,0.5312375370538212,0.4687624629461789
92887,0.5315050020429397,0.46849499795706034
6476927,0.5315270586982515,0.4684729413017486
21157833,0.531804004123734,0.4681959958762661
451454,0.5320987626267905,0.46790123737320954
54069128,0.5321986675596013,0.4678013324403986
21140461,0.5322736612852463,0.4677263387147536
125503985,0.5326049874737095,0.4673950125262905
102067368,0.5326232305622904,0.4673767694377095
135410239,0.5328750362110604,0.46712496378893964
22827178,0.5329164351914548,0.4670835648085452
146681753,0.5330639202566807,0.46693607974331924
14862326,0.5334392453406593,0.4665607546593407
453689,0.5335241668503747,0.4664758331496252
11066758,0.5336328202115741,0.4663671797884259
54428325,0.5338414765516699,0.46615852344833003
121486931,0.5339254550460419,0.4660745449539581
71351836,0.5339254550460438,0.46607454495395617
3005966,0.5340977673018298,0.4659022326981702
393623,0.5341701292398003,0.46582987076019966
102122295,0.5342629987452863,0.4657370012547138
135800807,0.5343215449643045,0.4656784550356955
135538671,0.5343215449643065,0.4656784550356935
135538642,0.5343215449643065,0.4656784550356935
135532713,0.5343215449643065,0.4656784550356935
14840825,0.5344738302927878,0.46552616970721217
135582767,0.5352524380769801,0.4647475619230199
136795196,0.5354034754699366,0.4645965245300634
136670059,0.5354034754699366,0.4645965245300634
13871395,0.5355334960767899,0.46446650392321004
5496661,0.5355594004304229,0.4644405995695771
6479146,0.5359930620142407,0.4640069379857593
14286993,0.5361662306269277,0.46383376937307225
92243924,0.5363959157478169,0.4636040842521831
21144466,0.5363959157478169,0.4636040842521831
57116127,0.5364061116601262,0.46359388833987375
27556867,0.5364061116601275,0.46359388833987253
6976932,0.5364061116601275,0.46359388833987253
65114,0.5364061116601275,0.46359388833987253
15607330,0.5364061116601275,0.46359388833987253
3005947,0.5364929338275635,0.4635070661724366
21139656,0.5366852457976916,0.46331475420230844
380084,0.5368467128711043,0.46315328712889564
72250,0.5368467128711089,0.46315328712889114
10588022,0.5373521904221502,0.4626478095778498
10588021,0.5373521904221502,0.4626478095778498
499785,0.5376132880590906,0.4623867119409094
5273493,0.5378626940657674,0.4621373059342327
490627,0.5380029074275836,0.46199709257241645
71314901,0.5381290930683134,0.4618709069316866
10777654,0.5381290930683207,0.46187090693167937
21115140,0.5381290930683211,0.4618709069316788
44289645,0.5381290930683211,0.4618709069316788
72327,0.538129093068322,0.46187090693167804
5270576,0.538129093068322,0.46187090693167804
13590781,0.538129093068322,0.46187090693167804
159498,0.538129093068322,0.46187090693167804
137230682,0.5382952476463814,0.4617047523536187
53655871,0.5383516656627891,0.46164833433721086
5274011,0.5384437162004636,0.46155628379953645
101508,0.5385130981661719,0.46148690183382807
3080715,0.5385130981661719,0.46148690183382807
154703629,0.5387334400955776,0.46126655990442245
10019125,0.5387963061450306,0.4612036938549694
93476651,0.5387963061450306,0.4612036938549694
121486948,0.5390470892128253,0.4609529107871747
135659015,0.5391313756377287,0.4608686243622712
53968525,0.5394115941142026,0.46058840588579747
131851102,0.5397129993017875,0.4602870006982125
29924995,0.5397230329630718,0.4602769670369283
45357852,0.539723032963072,0.460276967036928
135518,0.5401044975246927,0.45989550247530736
14680716,0.540507834605825,0.45949216539417503
155886478,0.5408292721677217,0.45917072783227836
54537864,0.5408292721677268,0.45917072783227314
452065,0.5409019121511838,0.45909808784881617
93977403,0.5411088552993326,0.45889114470066733
71303730,0.5411088552993326,0.45889114470066733
139025057,0.5411088552993369,0.45889114470066306
11601597,0.541219320812767,0.458780679187233
135578002,0.5413958397845559,0.45860416021544415
452030,0.5414087451370786,0.4585912548629214
131864833,0.5417710428297331,0.45822895717026696
352989,0.5417710428297345,0.45822895717026546
92253113,0.5419532222880904,0.4580467777119096
98567,0.5419532222880904,0.4580467777119096
6603694,0.5419532222880904,0.4580467777119096
6481568,0.5419556315831631,0.458044368416837
134501092,0.5424383117537445,0.45756168824625554
92233562,0.5425346651264245,0.45746533487357555
21829242,0.5425570460388369,0.4574429539611631
147648,0.5426747997144816,0.4573252002855184
451378,0.5426747997144827,0.45732520028551726
193604,0.542871403136406,0.457128596863594
452399,0.543072697372219,0.45692730262778103
71627217,0.5431517070773744,0.4568482929226256
6325427,0.5433163572601463,0.45668364273985373
136707617,0.5434479311293722,0.4565520688706278
453180,0.5434726552301019,0.45652734476989815
503811,0.5436392102532439,0.4563607897467561
5273969,0.5439638625618446,0.45603613743815546
92236674,0.5440289292831482,0.45597107071685183
452946,0.5444594141246937,0.45554058587530627
6481578,0.544595160784739,0.45540483921526104
188967,0.544595160784739,0.45540483921526104
92252780,0.5446864359208525,0.45531356407914747
97692,0.5446864359208525,0.45531356407914747
6481837,0.5449380675891086,0.45506193241089143
54531450,0.5455182822462135,0.4544817177537865
23112639,0.5455182822462135,0.4544817177537865
54506098,0.5455549062176559,0.45444509378234405
10356486,0.5458538575718919,0.45414614242810813
67785972,0.5458538575718919,0.45414614242810813
71341063,0.5458538575718919,0.45414614242810813
10265867,0.5458538575718919,0.45414614242810813
92262454,0.5459872064036715,0.4540127935963285
10377155,0.5462010340198263,0.45379896598017366
121228751,0.5463158713825946,0.45368412861740537
101436,0.5464869856169294,0.4535130143830706
59885256,0.5464869856169294,0.4535130143830706
14367002,0.5464869856169294,0.4535130143830706
92264844,0.5464869856169294,0.4535130143830706
3080705,0.5466589050676434,0.4533410949323566
6475236,0.5467316326170285,0.4532683673829715
472814,0.5467316326170317,0.45326836738296833
11001059,0.5468041163245859,0.4531958836754141
451593,0.547006199457001,0.4529938005429989
9813340,0.5470061994570103,0.45299380054298966
23531406,0.5470480850305434,0.45295191496945664
127258186,0.5472561516853596,0.45274384831464043
131853716,0.5472788607926948,0.4527211392073052
65031,0.5474281202256863,0.4525718797743136
91884695,0.5474281202256863,0.4525718797743136
92043448,0.5474281202256894,0.4525718797743105
451964,0.547535887053451,0.452464112946549
452695,0.5477672811953923,0.4522327188046077
57324057,0.5479818486866699,0.4520181513133301
96851,0.5479818486866763,0.4520181513133237
42624707,0.548038408884922,0.451961591115078
21121800,0.5480858642149002,0.4519141357850997
137700713,0.5483251053350591,0.45167489466494093
57375625,0.5484291928168654,0.4515708071831346
451827,0.5488829088822305,0.4511170911177696
10265835,0.5489911927131301,0.4510088072868699
76974063,0.5490463864391126,0.4509536135608874
155885413,0.5490869609174818,0.4509130390825183
92209277,0.5490869609174835,0.4509130390825164
3080922,0.5490869609174835,0.4509130390825164
71776184,0.5491661447482243,0.4508338552517756
71313037,0.5491661447482243,0.4508338552517756
7075199,0.5495486676028363,0.4504513323971638
